HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 06:34:18 CEST,136.312173,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:19 CEST,137.562155,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:19 CEST,138.812148,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:20 CEST,140.064813,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:20 CEST,140.064813,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:21 CEST,141.311644,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:21 CEST,142.561620,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:22 CEST,143.812171,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:23 CEST,145.066485,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:23 CEST,145.066485,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:23 CEST,146.312158,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:24 CEST,147.562105,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:24 CEST,148.812158,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:25 CEST,150.064743,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:25 CEST,150.064743,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:26 CEST,151.312123,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:26 CEST,152.562098,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:27 CEST,153.811666,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:28 CEST,155.064314,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:28 CEST,155.064314,17.500000,17.500000,16.500000,16.500000,16.500000
