HTL state,Time GPS,Mission time,anemometro Celsius,anemometro Volts,anemometro Vcc,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,infinito Celsius,infinito Volts,infinito Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,exterior Celsius,exterior Volts,exterior Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc
A1,Thu 1970-01-01 01:00:00 CET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A1,Thu 1970-01-01 01:00:00 CET,0.905903,17.870541,2.577260,4.873440,20.484884,2.588120,4.872280,21.563011,2.592560,4.871800,21.124775,2.590420,4.871360,20.959774,2.589340,4.870680,17.461605,2.575200,4.872960,18.037783,2.572560,4.863160
A1,Fri 2021-07-16 06:33:12 CEST,2.039399,17.828255,2.569480,4.859080,20.617764,2.579880,4.855680,21.751129,2.584860,4.855800,21.459255,2.583660,4.855920,20.988777,2.580620,4.854040,17.539698,2.568040,4.858760,18.081297,2.570720,4.859320
A1,Fri 2021-07-16 06:33:12 CEST,2.039399,17.828255,2.569480,4.859080,20.617764,2.579880,4.855680,21.751129,2.584860,4.855800,21.459255,2.583660,4.855920,20.988777,2.580620,4.854040,17.539698,2.568040,4.858760,18.081297,2.570720,4.859320
A1,Fri 2021-07-16 06:33:12 CEST,3.497347,17.785112,2.566900,4.854560,20.678188,2.585180,4.865160,21.601015,2.588340,4.863560,20.893204,2.586520,4.865920,20.702065,2.585220,4.865040,17.803940,2.572440,4.864880,17.781801,2.572300,4.864800
A1,Fri 2021-07-16 06:33:12 CEST,4.757260,17.671019,2.570860,4.863000,20.760651,2.584880,4.863920,21.603899,2.589140,4.865040,20.880037,2.586420,4.865840,20.532112,2.584820,4.865680,17.814180,2.571660,4.863320,18.143917,2.571080,4.859480
A1,Fri 2021-07-16 06:33:12 CEST,6.009884,17.784163,2.575060,4.870000,20.545584,2.589660,4.874680,21.632971,2.593460,4.872920,21.169987,2.591340,4.872720,20.783485,2.589380,4.872200,17.876581,2.573860,4.866960,17.932020,2.574760,4.868200
A1,Fri 2021-07-16 06:33:12 CEST,6.009884,17.784163,2.575060,4.870000,20.545584,2.589660,4.874680,21.632971,2.593460,4.872920,21.169987,2.591340,4.872720,20.783485,2.589380,4.872200,17.876581,2.573860,4.866960,17.932020,2.574760,4.868200
A1,Fri 2021-07-16 06:33:14 CEST,7.267754,17.693708,2.576860,4.874160,20.691845,2.587960,4.870280,21.908066,2.592120,4.868160,21.016001,2.589500,4.870520,21.001022,2.589860,4.871320,17.736788,2.576860,4.873800,17.998716,2.577720,4.873240
A1,Fri 2021-07-16 06:33:14 CEST,8.521218,17.671968,2.575580,4.871920,20.910944,2.589000,4.870440,21.722824,2.593020,4.871360,21.211178,2.591200,4.872120,20.535826,2.589320,4.874120,17.938246,2.577580,4.873480,17.944256,2.577120,4.872560
A1,Fri 2021-07-16 06:33:15 CEST,9.775425,18.000065,2.575060,4.868200,20.815832,2.587480,4.868360,21.578667,2.590840,4.868440,20.893389,2.589200,4.870960,20.733276,2.589820,4.873440,18.047779,2.577640,4.872680,18.088381,2.577840,4.872720
A1,Fri 2021-07-16 06:33:15 CEST,11.029467,17.587435,2.568800,4.859800,20.854319,2.584820,4.863040,21.522123,2.588700,4.864880,21.077877,2.586260,4.863920,20.940775,2.585260,4.863160,17.713823,2.570520,4.862000,17.924999,2.569800,4.858880
A1,Fri 2021-07-16 06:33:15 CEST,11.029467,17.587435,2.568800,4.859800,20.854319,2.584820,4.863040,21.522123,2.588700,4.864880,21.077877,2.586260,4.863920,20.940775,2.585260,4.863160,17.713823,2.570520,4.862000,17.924999,2.569800,4.858880
A1,Fri 2021-07-16 06:33:16 CEST,12.264144,18.436453,2.574440,4.863400,20.835566,2.583080,4.859920,21.636286,2.588940,4.864400,21.100468,2.587060,4.865240,20.758841,2.586020,4.866080,17.943060,2.571720,4.862360,17.662771,2.572600,4.866360
A1,Fri 2021-07-16 06:33:17 CEST,13.428049,18.369993,2.578700,4.872000,20.756569,2.588880,4.871480,21.597698,2.590880,4.868360,21.295588,2.588440,4.866240,21.095772,2.586040,4.863360,18.078016,2.570240,4.858440,18.382936,2.569420,4.854360
A1,Fri 2021-07-16 06:33:17 CEST,14.546629,18.455650,2.570480,4.855760,20.880344,2.581680,4.856920,21.581644,2.583360,4.854360,20.713758,2.580680,4.856400,20.715139,2.581600,4.858120,17.846071,2.567020,4.854280,17.701405,2.568160,4.857640
A1,Fri 2021-07-16 06:33:18 CEST,15.987295,18.474758,2.575540,4.865160,20.775873,2.587540,4.868800,21.466715,2.590460,4.868640,21.024902,2.589560,4.870560,20.742514,2.589180,4.872160,17.892189,2.575600,4.870120,18.213743,2.577800,4.871600
A1,Fri 2021-07-16 06:33:18 CEST,15.987295,18.474758,2.575540,4.865160,20.775873,2.587540,4.868800,21.466715,2.590460,4.868640,21.024902,2.589560,4.870560,20.742514,2.589180,4.872160,17.892189,2.575600,4.870120,18.213743,2.577800,4.871600
A1,Fri 2021-07-16 06:33:19 CEST,17.283603,18.397779,2.579140,4.872600,20.745123,2.588320,4.870520,21.879944,2.593340,4.870680,21.181190,2.591240,4.872440,20.897623,2.589920,4.872280,18.047688,2.576920,4.871320,18.262228,2.577040,4.869760
A1,Fri 2021-07-16 06:33:19 CEST,18.535035,18.192062,2.570720,4.858400,20.657597,2.582880,4.861000,21.338499,2.587520,4.864160,21.449341,2.586320,4.861000,21.003202,2.585680,4.863440,17.723787,2.570860,4.862560,18.208254,2.571680,4.860080
A1,Fri 2021-07-16 06:33:20 CEST,19.786746,18.389099,2.575100,4.865040,20.515818,2.584600,4.865400,21.553095,2.586280,4.860080,21.297276,2.585660,4.861000,20.876171,2.585000,4.863200,17.824636,2.571960,4.863800,17.998348,2.573000,4.864320
A1,Fri 2021-07-16 06:33:20 CEST,21.033605,18.505518,2.578640,4.870760,20.642191,2.589040,4.872720,21.611881,2.593560,4.873280,20.827188,2.590740,4.874400,20.794472,2.588620,4.870680,18.006290,2.575320,4.868640,18.226501,2.577560,4.871040
A1,Fri 2021-07-16 06:33:20 CEST,21.033605,18.505518,2.578640,4.870760,20.642191,2.589040,4.872720,21.611881,2.593560,4.873280,20.827188,2.590740,4.874400,20.794472,2.588620,4.870680,18.006290,2.575320,4.868640,18.226501,2.577560,4.871040
A1,Fri 2021-07-16 06:33:21 CEST,22.290435,18.817318,2.579100,4.869040,20.638294,2.585920,4.866880,21.402960,2.591460,4.871040,21.193560,2.590060,4.870120,20.923405,2.590160,4.872520,17.805717,2.575980,4.871560,18.252691,2.577760,4.871200
A1,Fri 2021-07-16 06:33:22 CEST,23.499901,18.638474,2.578420,4.869240,20.874514,2.589160,4.871040,21.443171,2.592720,4.873080,21.057865,2.590320,4.871720,20.810123,2.589560,4.872320,17.730349,2.575880,4.872000,18.010185,2.576480,4.870800
A1,Fri 2021-07-16 06:33:22 CEST,24.782869,18.940130,2.581080,4.871760,20.665606,2.589100,4.872640,21.772404,2.594300,4.873360,21.043379,2.590640,4.872440,20.752764,2.589480,4.872640,17.883726,2.576620,4.872120,17.668381,2.575860,4.872480
A1,Fri 2021-07-16 06:33:23 CEST,25.978559,18.896667,2.576100,4.862720,21.119650,2.584740,4.860720,22.046894,2.587460,4.858280,21.345037,2.585080,4.859520,20.757645,2.583060,4.860520,17.748318,2.568980,4.858800,17.937908,2.564060,4.847920
A1,Fri 2021-07-16 06:33:23 CEST,25.978559,18.896667,2.576100,4.862720,21.119650,2.584740,4.860720,22.046894,2.587460,4.858280,21.345037,2.585080,4.859520,20.757645,2.583060,4.860520,17.748318,2.568980,4.858800,17.937908,2.564060,4.847920
A1,Fri 2021-07-16 06:33:24 CEST,27.148576,19.147089,2.569460,4.848120,20.609631,2.582140,4.860000,21.780354,2.585540,4.856840,21.158815,2.581400,4.854120,20.602787,2.580920,4.857760,17.546412,2.567520,4.857720,18.217854,2.569140,4.855200
A1,Fri 2021-07-16 06:33:24 CEST,28.386342,18.845137,2.575980,4.862920,20.672081,2.585600,4.866000,21.395962,2.588280,4.865120,21.106359,2.589000,4.868840,20.877951,2.586900,4.866760,18.199055,2.570920,4.858720,17.926071,2.574480,4.867720
A1,Fri 2021-07-16 06:33:25 CEST,29.776606,19.307648,2.580700,4.868000,20.856682,2.589040,4.870960,21.516136,2.593080,4.873160,21.229134,2.591640,4.872800,20.943199,2.590480,4.872960,17.854288,2.576300,4.871760,18.118525,2.576640,4.870200
A1,Fri 2021-07-16 06:33:25 CEST,31.034179,19.095188,2.580680,4.869720,20.823076,2.589340,4.871800,21.808689,2.593840,4.872200,21.285244,2.591480,4.872040,20.844343,2.589220,4.871400,17.783457,2.576220,4.872200,18.057102,2.576200,4.869880
A1,Fri 2021-07-16 06:33:25 CEST,31.034179,19.095188,2.580680,4.869720,20.823076,2.589340,4.871800,21.808689,2.593840,4.872200,21.285244,2.591480,4.872040,20.844343,2.589220,4.871400,17.783457,2.576220,4.872200,18.057102,2.576200,4.869880
A1,Fri 2021-07-16 06:33:26 CEST,32.281663,19.035372,2.582240,4.873160,20.892927,2.588220,4.869120,21.657959,2.593100,4.872040,20.841888,2.590400,4.873640,21.009432,2.589620,4.870800,17.879065,2.575140,4.869360,17.993933,2.577720,4.873280
A1,Fri 2021-07-16 06:33:27 CEST,33.532415,19.086752,2.578820,4.866280,20.774340,2.582920,4.860120,21.690468,2.585960,4.858360,21.430279,2.585620,4.859840,20.775291,2.584200,4.862520,17.907949,2.572200,4.863560,17.854841,2.573320,4.866120
A1,Fri 2021-07-16 06:33:27 CEST,34.782331,19.294518,2.578840,4.864600,20.798492,2.582600,4.859320,21.537287,2.586680,4.860960,21.133186,2.584820,4.860760,20.931997,2.582840,4.858680,17.655319,2.571700,4.864720,18.111502,2.572440,4.862320
A1,Fri 2021-07-16 06:33:28 CEST,36.026747,19.278074,2.576160,4.859680,20.828600,2.588620,4.870400,21.402193,2.592840,4.873640,20.809509,2.590280,4.873680,20.846645,2.589400,4.871720,17.824545,2.575640,4.870760,17.811146,2.575200,4.870040
A1,Fri 2021-07-16 06:33:28 CEST,36.026747,19.278074,2.576160,4.859680,20.828600,2.588620,4.870400,21.402193,2.592840,4.873640,20.809509,2.590280,4.873680,20.846645,2.589400,4.871720,17.824545,2.575640,4.870760,17.811146,2.575200,4.870040
A1,Fri 2021-07-16 06:33:29 CEST,37.285369,19.346453,2.582800,4.871640,21.099546,2.588800,4.868520,21.357531,2.592220,4.872840,21.264217,2.591580,4.872400,20.987734,2.590100,4.871880,17.862843,2.576380,4.871840,18.002335,2.577080,4.872000
A1,Fri 2021-07-16 06:33:29 CEST,38.526099,19.079849,2.582160,4.872640,20.718361,2.589500,4.872960,21.519238,2.592540,4.872120,21.025146,2.589880,4.871160,21.020882,2.588160,4.867960,17.639160,2.574420,4.870000,18.144897,2.575740,4.868280
A1,Fri 2021-07-16 06:33:30 CEST,39.708005,19.415752,2.581640,4.868880,20.582348,2.586760,4.868920,21.632418,2.589200,4.864920,20.739567,2.585660,4.865560,21.026098,2.586460,4.864720,18.004419,2.574000,4.866160,18.000004,2.570680,4.859920
A1,Fri 2021-07-16 06:33:30 CEST,40.855882,19.466618,2.577260,4.860200,20.667755,2.574380,4.844920,21.145248,2.579980,4.851560,21.537779,2.584000,4.855920,21.378464,2.583480,4.856240,17.639069,2.567780,4.857440,18.198072,2.569540,4.856120
A1,Fri 2021-07-16 06:33:30 CEST,40.855882,19.466618,2.577260,4.860200,20.667755,2.574380,4.844920,21.145248,2.579980,4.851560,21.537779,2.584000,4.855920,21.378464,2.583480,4.856240,17.639069,2.567780,4.857440,18.198072,2.569540,4.856120
A1,Fri 2021-07-16 06:33:31 CEST,42.262064,19.628693,2.577820,4.859920,20.857817,2.584580,4.862560,21.933607,2.588120,4.860440,21.261732,2.587080,4.863960,21.014435,2.585580,4.863160,17.886118,2.571300,4.862040,17.925428,2.572700,4.864360
A1,Fri 2021-07-16 06:33:32 CEST,43.532005,19.806057,2.578340,4.859440,21.015203,2.589220,4.870000,21.810163,2.593740,4.872000,20.973370,2.590080,4.871960,21.137146,2.590240,4.870920,17.841686,2.576160,4.871600,18.351715,2.576100,4.867240
A1,Fri 2021-07-16 06:33:32 CEST,44.745698,19.372805,2.583700,4.873120,20.846922,2.589380,4.871680,21.480497,2.592840,4.873000,21.199545,2.590320,4.870560,20.921194,2.589300,4.870920,17.902092,2.576680,4.872080,17.922085,2.576620,4.871800
A1,Fri 2021-07-16 06:33:33 CEST,46.034800,19.636763,2.584560,4.872560,20.549942,2.588680,4.872800,21.533388,2.591580,4.870200,21.139662,2.588060,4.866800,21.002956,2.588720,4.869160,17.444681,2.575400,4.873480,18.195835,2.578060,4.872240
A1,Fri 2021-07-16 06:33:33 CEST,46.034800,19.636763,2.584560,4.872560,20.549942,2.588680,4.872800,21.533388,2.591580,4.870200,21.139662,2.588060,4.866800,21.002956,2.588720,4.869160,17.444681,2.575400,4.873480,18.195835,2.578060,4.872240
A1,Fri 2021-07-16 06:33:34 CEST,47.283136,19.606388,2.583960,4.871680,20.776642,2.585800,4.865520,21.602734,2.590540,4.867680,21.096046,2.589040,4.869000,21.064802,2.588500,4.868240,17.994913,2.575820,4.869680,17.951799,2.577280,4.872800
A1,Fri 2021-07-16 06:33:34 CEST,48.534225,19.600468,2.581940,4.867920,21.113111,2.583180,4.857840,21.225849,2.584520,4.859440,20.136202,2.581840,4.863320,20.611380,2.584060,4.863600,17.931807,2.571480,4.862000,18.105309,2.574000,4.865320
A1,Fri 2021-07-16 06:33:35 CEST,49.782904,19.942099,2.581460,4.864200,20.594961,2.583840,4.863320,21.450478,2.587240,4.862720,21.302402,2.586980,4.863440,20.851372,2.585700,4.864720,17.642872,2.571180,4.863840,18.198257,2.570980,4.858840
A1,Fri 2021-07-16 06:33:35 CEST,51.034842,19.857048,2.580940,4.863920,20.723364,2.588480,4.871000,21.535170,2.593120,4.873080,21.222443,2.590760,4.871200,20.768324,2.589080,4.871760,17.741358,2.575040,4.870320,18.227421,2.576040,4.868160
A1,Fri 2021-07-16 06:33:35 CEST,51.034842,19.857048,2.580940,4.863920,20.723364,2.588480,4.871000,21.535170,2.593120,4.873080,21.222443,2.590760,4.871200,20.768324,2.589080,4.871760,17.741358,2.575040,4.870320,18.227421,2.576040,4.868160
A1,Fri 2021-07-16 06:33:36 CEST,52.234704,19.627342,2.582100,4.868000,20.594624,2.586580,4.868480,21.298750,2.588560,4.866440,21.179226,2.587360,4.865160,21.172012,2.587520,4.865520,17.601479,2.571780,4.865320,17.916811,2.574820,4.868440
A1,Fri 2021-07-16 06:33:37 CEST,53.463817,19.988890,2.583660,4.867960,21.096016,2.585020,4.861440,21.699953,2.591260,4.868240,21.361736,2.589940,4.868520,21.000593,2.587200,4.866320,17.869865,2.574740,4.868680,17.892740,2.574460,4.867960
A1,Fri 2021-07-16 06:33:37 CEST,54.762855,19.854532,2.583200,4.868200,20.903116,2.589540,4.871520,21.684666,2.593280,4.872160,20.890104,2.590440,4.873320,20.995222,2.590260,4.872120,18.144651,2.576480,4.869680,18.184978,2.578160,4.872520
A1,Fri 2021-07-16 06:33:38 CEST,56.011545,19.750370,2.582320,4.867400,21.134781,2.584040,4.859280,21.240891,2.586160,4.862400,21.067686,2.585280,4.862160,20.795670,2.581780,4.857800,18.142475,2.570460,4.858320,17.985193,2.571440,4.861480
A1,Fri 2021-07-16 06:33:38 CEST,56.011545,19.750370,2.582320,4.867400,21.134781,2.584040,4.859280,21.240891,2.586160,4.862400,21.067686,2.585280,4.862160,20.795670,2.581780,4.857800,18.142475,2.570460,4.858320,17.985193,2.571440,4.861480
A1,Fri 2021-07-16 06:33:39 CEST,57.271267,20.095821,2.580220,4.860600,20.752672,2.583740,4.861840,21.547079,2.588340,4.864000,21.270388,2.586820,4.863400,20.970423,2.585580,4.863520,17.918007,2.572900,4.864800,18.120672,2.572840,4.863000
A1,Fri 2021-07-16 06:33:39 CEST,58.532864,19.882790,2.580840,4.863520,20.674414,2.587140,4.868880,21.608934,2.593100,4.872440,21.326468,2.589340,4.867680,20.665422,2.588100,4.870760,17.926010,2.576680,4.871880,17.771927,2.576000,4.871880
A1,Fri 2021-07-16 06:33:40 CEST,59.783285,19.940535,2.585720,4.872240,20.638754,2.587240,4.869360,21.589657,2.590100,4.866960,21.343901,2.588820,4.866560,21.088404,2.588220,4.867520,17.741879,2.573520,4.867440,18.100616,2.578000,4.872920
A1,Fri 2021-07-16 06:33:40 CEST,61.033037,20.217270,2.586760,4.871920,20.825592,2.587480,4.868280,21.441944,2.590480,4.868880,21.278337,2.589620,4.868600,20.812733,2.589380,4.871960,17.920858,2.576340,4.871280,17.650505,2.576500,4.873840
A1,Fri 2021-07-16 06:33:40 CEST,61.033037,20.217270,2.586760,4.871920,20.825592,2.587480,4.868280,21.441944,2.590480,4.868880,21.278337,2.589620,4.868600,20.812733,2.589380,4.871960,17.920858,2.576340,4.871280,17.650505,2.576500,4.873840
A1,Fri 2021-07-16 06:33:41 CEST,62.282004,20.504646,2.586400,4.868880,21.036964,2.588060,4.867640,21.596870,2.592920,4.872200,21.192762,2.591120,4.872120,20.825346,2.589860,4.872760,17.790325,2.576060,4.871840,18.321079,2.577680,4.870480
A1,Fri 2021-07-16 06:33:42 CEST,63.532887,20.425566,2.586820,4.870320,20.944950,2.586320,4.865120,21.271370,2.586760,4.863280,21.025852,2.584460,4.860960,21.146076,2.585280,4.861520,17.774014,2.570320,4.861120,18.088259,2.570920,4.859640
A1,Fri 2021-07-16 06:33:42 CEST,64.737484,19.842075,2.581320,4.864760,20.778973,2.582940,4.860120,21.930077,2.587040,4.858440,21.393997,2.585420,4.859760,21.032145,2.583020,4.858200,18.035360,2.568000,4.854560,18.008038,2.567880,4.854560
A1,Fri 2021-07-16 06:33:43 CEST,65.972163,19.852600,2.579180,4.860640,20.919321,2.583040,4.859160,21.814339,2.585240,4.856000,21.054459,2.586860,4.865240,20.962873,2.587440,4.867080,18.030424,2.573120,4.864280,17.768034,2.574460,4.869000
A1,Fri 2021-07-16 06:33:43 CEST,65.972163,19.852600,2.579180,4.860640,20.919321,2.583040,4.859160,21.814339,2.585240,4.856000,21.054459,2.586860,4.865240,20.962873,2.587440,4.867080,18.030424,2.573120,4.864280,17.768034,2.574460,4.869000
A1,Fri 2021-07-16 06:33:44 CEST,67.251755,20.426271,2.584720,4.866360,20.686750,2.585600,4.865880,21.336842,2.590300,4.869400,21.242363,2.590400,4.870360,20.902842,2.589560,4.871560,17.906845,2.576680,4.872040,18.181053,2.577000,4.870360
A1,Fri 2021-07-16 06:33:44 CEST,68.518351,20.174618,2.584280,4.867600,20.571699,2.587160,4.869760,21.531822,2.592020,4.871040,21.269835,2.590860,4.871000,20.866135,2.589400,4.871560,17.915094,2.575320,4.869400,18.430901,2.577740,4.869680
A1,Fri 2021-07-16 06:33:45 CEST,69.780792,20.436428,2.585380,4.867520,20.729839,2.589380,4.872640,21.510979,2.593100,4.873240,21.192577,2.590460,4.870880,20.759485,2.589020,4.871720,18.176638,2.578060,4.872400,17.847511,2.576820,4.872800
A1,Fri 2021-07-16 06:33:45 CEST,71.034768,20.765255,2.588280,4.870280,20.522476,2.588900,4.873440,21.536581,2.590040,4.867280,20.888784,2.585140,4.863360,21.196321,2.582520,4.855920,18.467091,2.569620,4.854040,17.952688,2.571720,4.862280
A1,Fri 2021-07-16 06:33:45 CEST,71.034768,20.765255,2.588280,4.870280,20.522476,2.588900,4.873440,21.536581,2.590040,4.867280,20.888784,2.585140,4.863360,21.196321,2.582520,4.855920,18.467091,2.569620,4.854040,17.952688,2.571720,4.862280
A1,Fri 2021-07-16 06:33:46 CEST,72.290481,20.528952,2.584360,4.864840,20.501148,2.581540,4.859760,21.193314,2.585060,4.860720,21.128460,2.584140,4.859520,20.832344,2.582960,4.859720,17.879248,2.569620,4.858920,17.804216,2.572420,4.864840
A1,Fri 2021-07-16 06:33:47 CEST,73.534115,20.559669,2.583920,4.863760,20.958147,2.583060,4.858880,21.622564,2.586560,4.860040,21.100988,2.586020,4.863280,20.908089,2.588860,4.870200,17.809366,2.576440,4.872400,17.829145,2.576760,4.872840
A1,Fri 2021-07-16 06:33:47 CEST,74.785484,20.598644,2.587320,4.869840,20.979477,2.589660,4.871120,21.738297,2.593300,4.871760,21.087147,2.590320,4.871480,20.724346,2.590100,4.874040,17.948059,2.576100,4.870600,18.090712,2.577660,4.872360
A1,Fri 2021-07-16 06:33:48 CEST,76.038790,20.455946,2.587420,4.871200,20.732723,2.589180,4.872240,20.893082,2.591580,4.875440,21.186470,2.590880,4.871720,20.967232,2.589160,4.870280,18.002150,2.576000,4.869960,18.017881,2.575900,4.869640
A1,Fri 2021-07-16 06:33:48 CEST,76.038790,20.455946,2.587420,4.871200,20.732723,2.589180,4.872240,20.893082,2.591580,4.875440,21.186470,2.590880,4.871720,20.967232,2.589160,4.870280,18.002150,2.576000,4.869960,18.017881,2.575900,4.869640
A1,Fri 2021-07-16 06:33:49 CEST,77.262780,20.828201,2.587300,4.867920,21.040892,2.588800,4.869000,21.598282,2.592820,4.872000,21.017628,2.590060,4.871560,21.047890,2.587980,4.867400,17.638210,2.571540,4.864560,17.969830,2.573340,4.865200
A1,Fri 2021-07-16 06:33:49 CEST,78.460949,20.643480,2.585220,4.865520,20.644062,2.585180,4.865440,21.419413,2.588680,4.865680,21.223547,2.588680,4.867280,20.555374,2.579120,4.854760,17.796427,2.568240,4.857000,17.489506,2.568580,4.860200
A1,Fri 2021-07-16 06:33:50 CEST,79.735586,20.764059,2.581600,4.857720,20.686014,2.583620,4.862160,21.239571,2.585920,4.861960,21.161392,2.583900,4.858800,20.654406,2.583440,4.862080,17.711094,2.570360,4.861720,18.302217,2.573300,4.862360
A1,Fri 2021-07-16 06:33:50 CEST,81.034944,20.479605,2.581680,4.860200,20.712378,2.584840,4.864240,21.518623,2.587940,4.863480,21.162529,2.586160,4.863040,20.650661,2.585740,4.866440,17.823380,2.576460,4.872320,18.265326,2.575720,4.867240
A1,Fri 2021-07-16 06:33:50 CEST,81.034944,20.479605,2.581680,4.860200,20.712378,2.584840,4.864240,21.518623,2.587940,4.863480,21.162529,2.586160,4.863040,20.650661,2.585740,4.866440,17.823380,2.576460,4.872320,18.265326,2.575720,4.867240
A1,Fri 2021-07-16 06:33:51 CEST,82.271789,20.683498,2.588200,4.870800,20.556202,2.587560,4.870640,21.605772,2.592320,4.871000,21.153105,2.590820,4.871880,20.832283,2.589380,4.871800,17.868025,2.576720,4.872440,17.983843,2.577760,4.873440
A1,Fri 2021-07-16 06:33:52 CEST,83.506403,20.834860,2.589200,4.871440,20.680552,2.588400,4.871200,21.559940,2.593100,4.872840,21.436172,2.589540,4.867160,20.940039,2.588680,4.869600,18.122082,2.576740,4.870360,17.990866,2.577220,4.872360
A1,Fri 2021-07-16 06:33:52 CEST,84.747198,20.784651,2.589300,4.872040,20.769306,2.587660,4.869080,21.593309,2.590180,4.867080,21.320942,2.589380,4.867800,20.751812,2.587180,4.868320,17.732311,2.574260,4.868920,18.184549,2.577460,4.871200
A1,Fri 2021-07-16 06:33:53 CEST,86.001471,20.665976,2.588400,4.871320,20.928867,2.588440,4.869240,21.636501,2.590580,4.867480,21.033403,2.589980,4.871280,20.826851,2.589080,4.871280,18.195650,2.569720,4.856480,17.958485,2.571280,4.861400
A1,Fri 2021-07-16 06:33:53 CEST,86.001471,20.665976,2.588400,4.871320,20.928867,2.588440,4.869240,21.636501,2.590580,4.867480,21.033403,2.589980,4.871280,20.826851,2.589080,4.871280,18.195650,2.569720,4.856480,17.958485,2.571280,4.861400
A1,Fri 2021-07-16 06:33:54 CEST,87.267195,20.753532,2.583680,4.861720,20.789715,2.583880,4.861800,21.463829,2.588000,4.864040,21.109921,2.586080,4.863320,20.986383,2.584820,4.861960,17.931070,2.573000,4.864880,18.206537,2.571440,4.859640
A1,Fri 2021-07-16 06:33:54 CEST,88.515719,20.551691,2.583800,4.863600,20.761787,2.584800,4.863760,21.354277,2.587780,4.864520,21.284016,2.586560,4.862800,20.833941,2.584540,4.862680,17.890011,2.572100,4.863520,18.083014,2.576060,4.869400
A1,Fri 2021-07-16 06:33:55 CEST,89.776126,20.516676,2.588280,4.872320,20.712162,2.588920,4.871920,22.079561,2.594440,4.871120,21.371189,2.589960,4.868480,20.751230,2.587220,4.868400,17.817186,2.574000,4.867720,18.058849,2.575340,4.868240
A1,Fri 2021-07-16 06:33:55 CEST,90.974521,20.661432,2.587020,4.868760,20.989759,2.584920,4.862120,21.565252,2.590420,4.867760,21.145218,2.589020,4.868560,20.914320,2.587420,4.867440,17.918928,2.573560,4.866040,18.296576,2.575540,4.866640
A1,Fri 2021-07-16 06:33:55 CEST,90.974521,20.661432,2.587020,4.868760,20.989759,2.584920,4.862120,21.565252,2.590420,4.867760,21.145218,2.589020,4.868560,20.914320,2.587420,4.867440,17.918928,2.573560,4.866040,18.296576,2.575540,4.866640
A1,Fri 2021-07-16 06:33:56 CEST,92.217312,20.809235,2.587260,4.868000,21.018181,2.587340,4.866440,21.614153,2.589440,4.865520,21.340433,2.589720,4.868280,21.110565,2.588380,4.867640,17.567936,2.574000,4.869800,18.104664,2.574780,4.866800
A1,Fri 2021-07-16 06:33:57 CEST,93.518393,20.767649,2.586760,4.867400,20.900908,2.589020,4.870560,21.532713,2.592620,4.872160,21.132694,2.590880,4.872160,20.702925,2.589560,4.873200,17.917486,2.576600,4.871800,18.138857,2.571100,4.859560
A1,Fri 2021-07-16 06:33:57 CEST,94.783926,20.506273,2.582200,4.860960,20.897654,2.583180,4.859600,21.523380,2.586960,4.861600,20.965420,2.586260,4.864840,20.791618,2.585440,4.864720,17.803295,2.572120,4.864280,17.698614,2.572060,4.865040
A1,Fri 2021-07-16 06:33:58 CEST,96.034027,20.940744,2.585600,4.863800,20.885101,2.584720,4.862600,21.493298,2.588660,4.865040,21.377851,2.586180,4.861320,20.846094,2.583700,4.861000,17.861801,2.570960,4.861600,18.193995,2.577840,4.871840
A1,Fri 2021-07-16 06:33:58 CEST,96.034027,20.940744,2.585600,4.863800,20.885101,2.584720,4.862600,21.493298,2.588660,4.865040,21.377851,2.586180,4.861320,20.846094,2.583700,4.861000,17.861801,2.570960,4.861600,18.193995,2.577840,4.871840
A1,Fri 2021-07-16 06:33:59 CEST,97.284052,20.798922,2.589660,4.872600,20.693626,2.585800,4.866200,21.606447,2.589960,4.866560,21.211639,2.589160,4.868280,20.871229,2.588040,4.868960,17.906355,2.575620,4.870040,18.203930,2.578180,4.872400
A1,Fri 2021-07-16 06:33:59 CEST,98.533334,21.173241,2.589780,4.869760,20.859137,2.587520,4.868080,21.511501,2.590740,4.868800,21.204365,2.589320,4.868640,21.018211,2.590020,4.871480,18.021223,2.576740,4.871200,18.376678,2.578200,4.871000
A1,Fri 2021-07-16 06:34:00 CEST,99.783327,20.882492,2.589620,4.871840,20.635838,2.589140,4.872960,21.473223,2.592340,4.872120,21.075207,2.591140,4.873120,20.819883,2.589900,4.872880,17.837761,2.576460,4.872200,17.856005,2.575800,4.870800
A1,Fri 2021-07-16 06:34:00 CEST,101.013101,21.529398,2.591520,4.870120,20.661678,2.588700,4.871920,21.731850,2.593400,4.872000,21.089294,2.591180,4.873080,20.973492,2.589740,4.871320,17.737432,2.574600,4.869520,18.233248,2.570520,4.857680
