Time GPS,Mission time,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,infinito Celsius,infinito Volts,infinito Vcc,exterior Celsius,exterior Volts,exterior Vcc,anemometro Celsius,anemometro Volts,anemometro Vcc
Thu 1970-01-01 01:00:00 CET,1156.525176,31.090797,2.616280,4.840560,30.171700,2.610340,4.836640,28.349855,2.601540,4.834440,27.923191,2.600760,4.836320,31.472637,2.615420,4.836040,29.673782,2.609580,4.839080,262.654297,3.270140,4.838800
Thu 1970-01-01 01:00:00 CET,1157.558843,31.415373,2.618860,4.842840,30.666676,2.616980,4.845120,28.246508,2.605540,4.842680,28.210611,2.603560,4.839280,31.300877,2.618320,4.842720,30.390308,2.615440,4.844400,262.105408,3.272380,4.843680
Thu 1970-01-01 01:00:00 CET,1158.551322,31.036308,2.617740,4.843680,30.995644,2.617160,4.842920,28.100716,2.605960,4.844600,28.038588,2.604020,4.841480,30.936693,2.618320,4.845520,30.282434,2.614580,4.843640,260.922424,3.270500,4.844280
Thu 1970-01-01 01:00:00 CET,1159.551188,30.929461,2.622980,4.854200,31.102926,2.622600,4.852160,28.538416,2.611740,4.851920,27.826221,2.609880,4.854040,31.565926,2.623920,4.851040,30.583569,2.621300,4.853760,258.876709,3.271520,4.851680
Thu 1970-01-01 01:00:00 CET,1160.557920,31.660757,2.624660,4.851680,30.774132,2.622700,4.854880,28.562256,2.612120,4.852440,27.797312,2.608360,4.851440,31.310143,2.623160,4.851600,30.515854,2.620240,4.852320,257.418762,3.270020,4.853680
Thu 1970-01-01 01:00:00 CET,1161.557714,31.446714,2.623360,4.850920,31.182228,2.622260,4.850920,27.896618,2.610220,4.854120,27.853868,2.609760,4.853600,31.335941,2.623440,4.851920,30.483107,2.619520,4.851240,257.997467,3.270640,4.852920
Thu 1970-01-01 01:00:00 CET,1162.559008,31.301893,2.623320,4.851960,31.127399,2.622940,4.852600,28.288000,2.610600,4.851760,27.728792,2.609060,4.853280,31.167173,2.623300,4.852960,30.278709,2.619660,4.853080,257.508270,3.268740,4.851520
Thu 1970-01-01 01:00:00 CET,1163.557944,31.069248,2.622460,4.852160,30.860014,2.622280,4.853440,28.559149,2.610880,4.850160,28.053688,2.608860,4.850360,31.283020,2.624020,4.853400,30.353622,2.619800,4.852760,258.342529,3.271260,4.852840
Thu 1970-01-01 01:00:00 CET,1164.557445,30.777519,2.616080,4.842600,30.740519,2.614500,4.839960,28.288584,2.605480,4.842240,28.073372,2.604360,4.841840,31.209011,2.617160,4.841280,29.818563,2.613960,4.846080,260.606812,3.270240,4.844800
Thu 1970-01-01 01:00:00 CET,1165.557563,31.026119,2.618800,4.845720,30.995213,2.616380,4.841480,28.073957,2.605460,4.843880,27.760530,2.603560,4.842800,30.971571,2.617060,4.842920,30.314320,2.614540,4.843320,261.188263,3.270420,4.843400
Thu 1970-01-01 01:00:00 CET,1166.551856,31.212090,2.617800,4.842440,30.550236,2.616560,4.845240,28.148296,2.609280,4.850400,27.978212,2.610220,4.853480,31.097939,2.622320,4.851680,30.289913,2.618800,4.851400,258.423431,3.270420,4.851360
Thu 1970-01-01 01:00:00 CET,1167.526283,31.308512,2.621920,4.849320,30.655441,2.618640,4.848280,28.097456,2.607560,4.847600,28.031759,2.607520,4.848040,31.176378,2.621760,4.850040,30.223282,2.617140,4.848840,258.686737,3.269720,4.849560
Thu 1970-01-01 01:00:00 CET,1168.524457,31.130232,2.621460,4.849840,31.000723,2.619840,4.847840,28.775654,2.609420,4.845760,27.839907,2.607400,4.849320,30.746584,2.619560,4.849280,30.308348,2.616480,4.846960,259.050812,3.270160,4.849160
Thu 1970-01-01 01:00:00 CET,1169.525325,30.850256,2.621440,4.851960,30.599730,2.618840,4.849080,28.161430,2.607700,4.847360,27.597845,2.606680,4.849880,30.997675,2.621600,4.851120,30.789154,2.616820,4.843880,256.734253,3.268840,4.853920
Thu 1970-01-01 01:00:00 CET,1170.557474,31.199499,2.623240,4.852600,30.797680,2.623360,4.855920,28.006201,2.610080,4.853000,27.938784,2.609860,4.853120,31.195835,2.623960,4.853960,30.250671,2.620320,4.854520,257.891296,3.270540,4.853080
Thu 1970-01-01 01:00:00 CET,1171.541453,31.386341,2.622460,4.849720,31.206549,2.622880,4.851880,27.779043,2.607100,4.849240,28.268314,2.604900,4.841320,31.815910,2.617880,4.837960,30.865616,2.614480,4.838960,261.578278,3.269580,4.841040
Thu 1970-01-01 01:00:00 CET,1172.557660,31.062138,2.618020,4.844000,31.065615,2.617840,4.843640,27.741001,2.604940,4.845520,27.888006,2.605000,4.844480,30.925304,2.617300,4.843720,30.324261,2.614560,4.843280,261.349426,3.270840,4.843560
Thu 1970-01-01 01:00:00 CET,1173.557741,30.948053,2.618540,4.845840,30.518564,2.616320,4.845040,28.399595,2.606420,4.843120,27.784088,2.605100,4.845480,31.129124,2.617520,4.842560,30.456327,2.615240,4.843520,262.136566,3.270900,4.841400
Thu 1970-01-01 01:00:00 CET,1174.560907,31.296289,2.624140,4.853520,30.790815,2.622640,4.854640,27.754810,2.610740,4.856200,28.312239,2.611520,4.853280,31.226158,2.622940,4.851840,30.042936,2.619020,4.853720,257.487274,3.270720,4.854520
Thu 1970-01-01 01:00:00 CET,1175.551476,31.184290,2.623220,4.852680,30.997614,2.622140,4.852120,28.230850,2.611500,4.853880,27.947550,2.610220,4.853720,31.079191,2.623820,4.854600,30.339987,2.620240,4.853680,257.841339,3.270820,4.853640
Thu 1970-01-01 01:00:00 CET,1176.558191,31.089565,2.623820,4.854520,30.875097,2.622300,4.853360,27.731590,2.609760,4.854560,27.878166,2.610680,4.855120,31.219202,2.623560,4.853040,30.461285,2.620120,4.852520,258.317688,3.270780,4.852200
Thu 1970-01-01 01:00:00 CET,1177.557920,31.210119,2.622960,4.852000,30.980345,2.622760,4.853400,28.381447,2.610520,4.850880,27.993099,2.609960,4.852880,31.035263,2.623140,4.853680,30.231283,2.619980,4.854040,257.498383,3.270580,4.854280
Thu 1970-01-01 01:00:00 CET,1178.557314,30.696102,2.622720,4.855520,30.798697,2.622500,4.854320,28.669399,2.611580,4.850600,28.052673,2.609480,4.851520,31.185768,2.623680,4.853520,30.448481,2.619980,4.852360,258.206726,3.271480,4.853560
Thu 1970-01-01 01:00:00 CET,1179.551137,31.074820,2.617100,4.842200,30.861584,2.614420,4.838880,27.922884,2.603340,4.841120,27.327665,2.602380,4.844000,31.111515,2.617620,4.842880,29.958521,2.613660,4.844440,261.706146,3.271880,4.844080
Thu 1970-01-01 01:00:00 CET,1180.519891,31.342592,2.616460,4.838960,30.730392,2.613140,4.837520,27.947395,2.602260,4.838920,28.166752,2.603720,4.839920,30.803961,2.614440,4.839360,29.879803,2.610440,4.839080,262.772858,3.271260,4.840120
Thu 1970-01-01 01:00:00 CET,1181.525152,31.063091,2.616900,4.841920,31.449116,2.615020,4.835480,28.337246,2.603080,4.837400,27.635426,2.601700,4.840320,30.860907,2.615260,4.840440,30.266123,2.616520,4.847360,261.060242,3.271820,4.845840
Thu 1970-01-01 01:00:00 CET,1182.406293,30.846224,2.614140,4.838480,30.695671,2.614940,4.841120,28.037018,2.602680,4.839000,28.045876,2.600200,4.834320,30.949284,2.619280,4.847200,30.622229,2.617400,4.846240,259.956451,3.269600,4.845720
Thu 1970-01-01 01:00:00 CET,1183.550757,30.883562,2.622940,4.854480,31.266150,2.623820,4.853160,28.186621,2.611120,4.853520,28.028437,2.609980,4.852640,30.865524,2.622800,4.854360,30.389200,2.620100,4.853040,258.526978,3.271620,4.852840
Thu 1970-01-01 01:00:00 CET,1184.558101,31.133987,2.623400,4.853400,31.388742,2.623400,4.851440,28.382092,2.611900,4.853440,27.965910,2.609480,4.852200,31.162617,2.623000,4.852440,30.656857,2.620720,4.852120,258.522064,3.271260,4.852320
Thu 1970-01-01 01:00:00 CET,1185.557793,31.115362,2.622760,4.852360,31.292471,2.622740,4.850960,28.174534,2.610940,4.853280,27.854454,2.609440,4.853000,31.142639,2.622960,4.852520,30.240177,2.619240,4.852600,259.245758,3.271160,4.850080
Thu 1970-01-01 01:00:00 CET,1186.558179,31.461061,2.623160,4.850440,30.619581,2.622120,4.855000,28.377602,2.611580,4.852880,28.151033,2.610260,4.852200,31.245739,2.623000,4.851800,30.461622,2.612800,4.838960,261.624390,3.270020,4.841560
Thu 1970-01-01 01:00:00 CET,1187.558050,31.335480,2.617620,4.841160,31.227791,2.617000,4.840840,27.844305,2.605160,4.845120,27.817333,2.605240,4.845480,31.311560,2.619640,4.845080,30.379751,2.614640,4.843000,261.126617,3.270760,4.844080
Thu 1970-01-01 01:00:00 CET,1188.557741,31.101263,2.617880,4.843440,30.822983,2.617220,4.844360,28.194679,2.606140,4.844200,28.231588,2.605800,4.843280,31.347549,2.617800,4.841400,30.752708,2.615480,4.841680,260.296783,3.270260,4.845720
Thu 1970-01-01 01:00:00 CET,1189.558893,30.423981,2.621800,4.855920,31.317440,2.622260,4.849880,28.457670,2.611680,4.852440,27.810228,2.609920,4.854240,30.955070,2.623800,4.855520,30.844624,2.622000,4.853040,258.035828,3.269960,4.851800
Thu 1970-01-01 01:00:00 CET,1190.558274,31.225359,2.622980,4.851920,30.917608,2.622520,4.853440,28.319189,2.611980,4.854080,27.903568,2.610400,4.854400,30.999739,2.623100,4.853880,30.422010,2.620280,4.853120,258.362244,3.270220,4.851240
Thu 1970-01-01 01:00:00 CET,1191.558164,31.217169,2.623400,4.852760,31.070080,2.622420,4.852080,27.936724,2.610260,4.853880,27.682323,2.609380,4.854240,31.558569,2.624560,4.852280,30.619644,2.620500,4.852000,257.467346,3.271220,4.855320
Thu 1970-01-01 01:00:00 CET,1192.564942,30.766037,2.623120,4.855720,31.226498,2.623720,4.853280,28.478033,2.611120,4.851240,27.890621,2.609700,4.853200,31.217970,2.622560,4.851200,30.329493,2.619980,4.853280,258.087524,3.269360,4.850760
Thu 1970-01-01 01:00:00 CET,1193.439018,31.208519,2.621180,4.848720,30.655441,2.618640,4.848280,28.412483,2.603740,4.838040,27.563587,2.600000,4.837720,31.400902,2.614820,4.835480,30.687576,2.613740,4.838960,262.672729,3.270500,4.839280
Thu 1970-01-01 01:00:00 CET,1194.524749,31.133495,2.615160,4.838160,30.957933,2.612140,4.833920,27.928297,2.600760,4.836280,27.653723,2.600960,4.838800,31.238781,2.614840,4.836760,31.059704,2.612000,4.832880,264.521393,3.271720,4.835840
Thu 1970-01-01 01:00:00 CET,1195.554722,31.341022,2.617600,4.841080,31.187183,2.617740,4.842520,28.341644,2.605380,4.841640,27.536650,2.604100,4.845560,31.184660,2.618940,4.844760,30.469286,2.615920,4.844680,261.813660,3.271520,4.843240
Thu 1970-01-01 01:00:00 CET,1196.557943,31.184536,2.617880,4.842800,31.233763,2.618820,4.844160,27.600952,2.604500,4.845800,27.974491,2.605020,4.843840,30.784445,2.617600,4.845360,30.603853,2.615120,4.842160,261.385223,3.271260,4.844080
Thu 1970-01-01 01:00:00 CET,1197.557726,30.836004,2.622180,4.853440,31.265503,2.623320,4.852240,28.606892,2.611920,4.851720,28.083492,2.610040,4.852320,30.905449,2.622880,4.854200,30.090759,2.619220,4.853720,258.546326,3.272440,4.854000
Thu 1970-01-01 01:00:00 CET,1198.559129,30.970371,2.624080,4.855920,31.229206,2.623580,4.853000,28.130058,2.610860,4.853480,28.540569,2.610500,4.849600,31.368822,2.622560,4.850040,30.359932,2.620280,4.853600,259.064819,3.271320,4.850840
Thu 1970-01-01 01:00:00 CET,1199.558014,30.614626,2.621840,4.854520,30.939865,2.622980,4.854120,28.318666,2.610600,4.851520,28.085184,2.609380,4.851080,31.427349,2.623820,4.851920,30.259289,2.619320,4.852600,256.940247,3.268840,4.853320
Thu 1970-01-01 01:00:00 CET,1200.551006,31.288992,2.623180,4.851800,31.076021,2.623180,4.853440,27.940168,2.610920,4.855080,27.708801,2.609320,4.853920,31.229607,2.623560,4.852960,30.447063,2.619780,4.852000,257.743561,3.270440,4.853360
Thu 1970-01-01 01:00:00 CET,1201.550857,31.382616,2.623980,4.852560,30.791708,2.622060,4.853560,28.369173,2.611200,4.852240,27.968924,2.610740,4.854520,31.331848,2.624180,4.853320,30.108948,2.619080,4.853320,258.552246,3.272020,4.853360
Thu 1970-01-01 01:00:00 CET,1202.544567,31.332064,2.618060,4.842000,30.246117,2.615400,4.845440,28.270653,2.605620,4.842640,27.894680,2.605480,4.845320,31.511677,2.619000,4.842360,30.271170,2.613540,4.841800,260.971405,3.270460,4.844080
Thu 1970-01-01 01:00:00 CET,1203.550848,31.366636,2.618420,4.842400,30.909544,2.618380,4.845840,28.316145,2.606220,4.843400,28.090443,2.605400,4.843640,30.868324,2.617560,4.844640,30.811224,2.617020,4.844080,260.549377,3.269400,4.843720
Thu 1970-01-01 01:00:00 CET,1204.564166,31.153381,2.618140,4.843520,31.182936,2.619560,4.845920,27.935001,2.610640,4.854600,27.723564,2.610780,4.856520,31.477257,2.624460,4.852720,30.514408,2.620860,4.853480,257.328827,3.270760,4.855040
Thu 1970-01-01 01:00:00 CET,1205.550383,31.126076,2.623540,4.853720,31.028521,2.622420,4.852400,28.148420,2.611540,4.854600,27.956499,2.609440,4.852200,31.270828,2.621720,4.849240,30.600313,2.619080,4.849520,260.932587,3.271600,4.845880
Thu 1970-01-01 01:00:00 CET,1206.518745,31.083563,2.619320,4.846240,31.137651,2.621080,4.849080,28.132519,2.609020,4.850040,27.783226,2.606860,4.848760,31.432152,2.621980,4.848480,30.510715,2.617000,4.846360,258.602570,3.270500,4.850960
Thu 1970-01-01 01:00:00 CET,1207.525626,31.025997,2.620680,4.849200,30.683821,2.619320,4.849320,28.434353,2.609580,4.848720,27.647726,2.607600,4.851200,31.116102,2.621120,4.849320,30.377783,2.617720,4.848720,259.436432,3.271180,4.849560
Thu 1970-01-01 01:00:00 CET,1208.558285,30.929029,2.623000,4.854240,31.212366,2.624180,4.854240,28.304794,2.610800,4.852000,28.384092,2.610940,4.851640,31.472761,2.624420,4.852680,30.535215,2.620040,4.851800,257.202972,3.269840,4.854040
Thu 1970-01-01 01:00:00 CET,1209.558010,31.037941,2.623000,4.853400,30.929245,2.620040,4.848760,28.544569,2.605220,4.839760,28.115786,2.603140,4.839240,31.553579,2.618200,4.840560,30.108179,2.613400,4.842800,261.364655,3.270140,4.842480
Thu 1970-01-01 01:00:00 CET,1210.557873,31.177765,2.618760,4.844480,31.256083,2.618480,4.843360,28.033144,2.605740,4.844720,27.938107,2.605340,4.844720,31.631046,2.619560,4.842480,30.540878,2.615700,4.843720,260.900116,3.270160,4.843840
Thu 1970-01-01 01:00:00 CET,1211.557868,30.527613,2.616660,4.845600,31.452595,2.618820,4.842480,28.431801,2.606340,4.842720,27.802662,2.604060,4.843400,31.456474,2.619420,4.843560,30.505297,2.616200,4.844920,261.043365,3.270140,4.843400
Thu 1970-01-01 01:00:00 CET,1212.557821,31.174994,2.622900,4.852160,30.719927,2.623360,4.856520,28.481478,2.612340,4.853480,27.967632,2.609960,4.853080,31.282497,2.623780,4.852960,30.838066,2.621000,4.851240,258.743103,3.271880,4.852600
Thu 1970-01-01 01:00:00 CET,1213.557541,30.983761,2.623120,4.854040,30.983854,2.622580,4.853040,28.328848,2.612580,4.855120,27.721535,2.608320,4.851960,31.083408,2.622800,4.852680,30.450758,2.620400,4.853120,258.127930,3.270140,4.851800
Thu 1970-01-01 01:00:00 CET,1214.558143,30.755878,2.622840,4.855280,31.183613,2.623520,4.853240,28.464191,2.611320,4.851720,28.326664,2.610440,4.851160,31.678801,2.624800,4.851800,30.468733,2.620540,4.853240,258.813873,3.271020,4.851120
Thu 1970-01-01 01:00:00 CET,1215.558076,31.052256,2.623600,4.854400,31.139929,2.623100,4.852800,28.718496,2.612260,4.851480,28.028807,2.609960,4.852600,31.047575,2.622240,4.851920,30.310133,2.620180,4.853800,257.648895,3.270120,4.853160
Thu 1970-01-01 01:00:00 CET,1216.552280,31.213537,2.623320,4.852640,31.024641,2.623420,4.854280,28.263363,2.611680,4.853960,28.133318,2.610960,4.853640,31.174562,2.622920,4.852200,30.603546,2.620260,4.851680,257.227966,3.270320,4.854680
Thu 1970-01-01 01:00:00 CET,1217.551448,30.233561,2.614160,4.843240,30.775057,2.615400,4.841360,27.476652,2.602020,4.842160,28.141315,2.604560,4.841680,31.021717,2.616620,4.841720,30.624846,2.615380,4.842480,260.606842,3.269700,4.844000
Thu 1970-01-01 01:00:00 CET,1218.539774,31.089012,2.617440,4.842720,30.938047,2.615840,4.840920,28.332262,2.604200,4.839520,27.794943,2.601920,4.839480,31.564756,2.615780,4.836000,30.622599,2.613340,4.838720,262.490784,3.269420,4.838200
Thu 1970-01-01 01:00:00 CET,1219.533309,30.874821,2.615080,4.840000,30.999399,2.615360,4.839560,28.406363,2.602100,4.835040,28.013521,2.603420,4.840560,31.280218,2.620440,4.846800,30.677265,2.619120,4.849000,259.125946,3.270360,4.849240
Thu 1970-01-01 01:00:00 CET,1220.519407,31.107513,2.620760,4.848720,30.890089,2.619920,4.848840,28.333830,2.609480,4.849320,28.345058,2.608580,4.847560,31.369162,2.622540,4.850000,30.692347,2.618340,4.847440,259.550323,3.270700,4.848520
Thu 1970-01-01 01:00:00 CET,1221.558069,31.383045,2.623160,4.851040,31.131987,2.623240,4.853120,27.997957,2.611680,4.856040,27.836893,2.610140,4.854440,31.465710,2.623720,4.851440,30.860199,2.622000,4.852920,258.033630,3.270360,4.852400
Thu 1970-01-01 01:00:00 CET,1222.557889,30.924257,2.622980,4.854240,31.011436,2.623300,4.854160,28.331217,2.611600,4.853280,27.979012,2.610460,4.853920,31.581322,2.624460,4.851920,30.397820,2.619920,4.852640,258.800232,3.272180,4.852880
Thu 1970-01-01 01:00:00 CET,1223.557944,30.783121,2.622500,4.854440,30.991302,2.623000,4.853760,28.363605,2.611220,4.852320,27.940290,2.610060,4.853480,31.211998,2.624200,4.854280,30.343435,2.620060,4.853320,257.917480,3.270160,4.852440
Thu 1970-01-01 01:00:00 CET,1224.557843,31.375534,2.624340,4.853280,31.134357,2.623120,4.852880,28.120708,2.611660,4.855040,28.355947,2.610800,4.851600,31.520359,2.617500,4.839520,30.692471,2.615640,4.842440,262.067322,3.271280,4.842160
Thu 1970-01-01 01:00:00 CET,1225.559162,31.062229,2.617480,4.843000,30.978312,2.616980,4.842720,27.988178,2.605680,4.844960,27.982765,2.605700,4.845040,31.128292,2.618360,4.844120,30.765882,2.616140,4.842800,261.764832,3.269940,4.841040
Thu 1970-01-01 01:00:00 CET,1226.557930,30.836651,2.616780,4.843440,30.946852,2.617260,4.843480,28.392981,2.606220,4.842800,27.826836,2.604420,4.843880,30.754864,2.617520,4.845440,30.667877,2.615300,4.842000,261.014923,3.270760,4.844400
Thu 1970-01-01 01:00:00 CET,1227.558016,31.240505,2.623800,4.853320,30.912006,2.622540,4.853520,28.599478,2.611760,4.851480,28.042892,2.609460,4.851560,31.377258,2.624520,4.853600,30.504929,2.620540,4.852960,258.707642,3.271460,4.852080
Thu 1970-01-01 01:00:00 CET,1228.558272,31.113424,2.623660,4.854040,30.836189,2.622440,4.853920,28.528234,2.612020,4.852520,28.241955,2.610320,4.851600,31.485600,2.624300,4.852360,30.446941,2.621140,4.854520,258.088623,3.271600,4.854080
Thu 1970-01-01 01:00:00 CET,1229.558281,31.203377,2.623040,4.852200,30.944975,2.622980,4.854080,28.629532,2.611800,4.851320,28.363329,2.611240,4.852360,31.415588,2.624420,4.853120,30.387846,2.619900,4.852680,257.915588,3.270480,4.852920
Thu 1970-01-01 01:00:00 CET,1230.551544,31.249249,2.622820,4.851440,31.050592,2.622620,4.852600,28.537371,2.612080,4.852560,28.125259,2.609140,4.850320,31.600471,2.624280,4.851440,30.889380,2.620760,4.850400,258.542603,3.271300,4.852320
Thu 1970-01-01 01:00:00 CET,1231.525259,31.550163,2.622340,4.848240,31.024611,2.620480,4.848840,28.343243,2.608960,4.848280,27.736788,2.608040,4.851320,30.977634,2.620760,4.849720,30.632418,2.618220,4.847680,260.703247,3.271480,4.846360
Thu 1970-01-01 01:00:00 CET,1232.531265,31.464540,2.615300,4.835880,30.896645,2.612080,4.834280,28.273943,2.603460,4.838600,28.386705,2.602900,4.836680,31.027042,2.613940,4.836720,30.282896,2.611300,4.837560,263.953186,3.271660,4.837360
Thu 1970-01-01 01:00:00 CET,1233.523873,31.100956,2.615760,4.839520,31.370916,2.614220,4.834600,28.004448,2.602500,4.838920,27.952993,2.602800,4.839880,31.217630,2.615920,4.838920,30.784660,2.613020,4.836880,261.401886,3.272940,4.846520
Thu 1970-01-01 01:00:00 CET,1234.558914,31.064877,2.617880,4.843720,30.893536,2.617060,4.843520,28.061871,2.605280,4.843640,27.879457,2.604620,4.843840,31.495113,2.619840,4.844040,30.489386,2.615680,4.844080,260.370483,3.271240,4.846960
Thu 1970-01-01 01:00:00 CET,1235.558411,30.871803,2.623280,4.855200,31.544189,2.623440,4.850320,28.058147,2.610880,4.854080,27.795158,2.608480,4.851680,31.725170,2.624300,4.850520,30.694809,2.620900,4.852160,257.580017,3.269500,4.852440
Thu 1970-01-01 01:00:00 CET,1236.557975,31.134172,2.622860,4.852400,31.106281,2.623760,4.854280,28.620026,2.612040,4.851840,27.940384,2.609200,4.851880,31.004139,2.623940,4.855400,30.766253,2.620960,4.851720,259.101868,3.271500,4.851000
Thu 1970-01-01 01:00:00 CET,1237.557904,30.970739,2.622720,4.853400,31.167543,2.623280,4.852920,28.280802,2.611280,4.853080,28.157524,2.609620,4.850960,31.055550,2.623700,4.854560,30.800266,2.620540,4.850680,258.089630,3.270200,4.852000
Thu 1970-01-01 01:00:00 CET,1238.558252,31.108128,2.622600,4.852120,30.972740,2.622620,4.853200,28.341089,2.611620,4.853240,28.413313,2.610740,4.851040,31.714485,2.624840,4.851600,30.345743,2.620480,4.854080,258.140808,3.270920,4.852920
Thu 1970-01-01 01:00:00 CET,1239.558171,31.288193,2.622160,4.849920,30.671539,2.621840,4.854080,28.110712,2.611080,4.854040,27.936600,2.609980,4.853360,31.261471,2.623260,4.852160,30.971601,2.622140,4.852320,258.620270,3.268620,4.848120
Thu 1970-01-01 01:00:00 CET,1240.557587,30.925304,2.617300,4.843720,31.146395,2.617700,4.842760,28.386644,2.605160,4.840880,28.037142,2.605520,4.844280,31.237980,2.619140,4.844720,30.289574,2.615020,4.844400,260.869659,3.270560,4.844520
Thu 1970-01-01 01:00:00 CET,1241.557902,31.422577,2.618760,4.842600,30.715279,2.616340,4.843560,28.409868,2.606700,4.843560,27.847656,2.604400,4.843680,31.331602,2.618880,4.843520,30.601913,2.616840,4.845360,261.475464,3.270300,4.842400
Thu 1970-01-01 01:00:00 CET,1242.557517,31.779699,2.621020,4.844040,31.238966,2.623080,4.852000,27.880903,2.609960,4.853760,27.997589,2.610560,4.853960,31.204609,2.622980,4.852080,30.581785,2.621660,4.854440,257.989014,3.270920,4.853360
Thu 1970-01-01 01:00:00 CET,1243.558721,31.232563,2.623940,4.853640,31.076174,2.623440,4.853920,28.120554,2.611100,4.854000,28.164015,2.611240,4.853920,31.123522,2.623140,4.853000,30.469717,2.620760,4.853640,257.563782,3.270600,4.854120
Thu 1970-01-01 01:00:00 CET,1244.521663,30.990688,2.621160,4.850360,30.995028,2.619600,4.847440,28.424417,2.609000,4.847720,27.818501,2.608600,4.851720,31.629107,2.622300,4.847560,30.928289,2.618220,4.845400,258.835724,3.269660,4.849040
Thu 1970-01-01 01:00:00 CET,1245.524798,31.451395,2.622860,4.849960,30.850071,2.620380,4.850000,27.916702,2.606820,4.847640,27.741800,2.608040,4.851280,31.354507,2.621960,4.849040,30.869680,2.619100,4.847480,258.951691,3.269940,4.849120
Thu 1970-01-01 01:00:00 CET,1246.537501,31.119211,2.620960,4.849000,31.145994,2.620120,4.847240,28.103729,2.607500,4.847440,27.759331,2.609060,4.853040,31.422085,2.624620,4.853440,30.416224,2.620580,4.853720,256.760376,3.270400,4.856160
Thu 1970-01-01 01:00:00 CET,1247.557863,30.936970,2.621520,4.851440,30.931122,2.615660,4.840640,27.425606,2.604040,4.846320,27.820499,2.602780,4.840880,30.844746,2.616900,4.843600,30.274246,2.612840,4.840480,262.278503,3.270660,4.840640
Thu 1970-01-01 01:00:00 CET,1248.551084,31.276031,2.615600,4.837880,30.869310,2.617240,4.844040,28.200739,2.605240,4.842480,28.462160,2.606080,4.842000,31.239674,2.617720,4.842080,30.652456,2.616640,4.844600,261.113770,3.270060,4.843080
Thu 1970-01-01 01:00:00 CET,1249.550940,30.883194,2.617060,4.843600,31.688469,2.619560,4.842040,28.164444,2.606120,4.844400,27.803585,2.604580,4.844360,31.179827,2.618920,4.844760,30.205832,2.615340,4.845640,261.177216,3.271020,4.844320
Thu 1970-01-01 01:00:00 CET,1250.558062,31.207964,2.623340,4.852720,30.767452,2.622240,4.854080,28.427647,2.611640,4.852600,28.359299,2.611180,4.852280,31.530766,2.624120,4.851680,30.696503,2.622160,4.854480,257.882355,3.269040,4.850880
Thu 1970-01-01 01:00:00 CET,1251.557848,31.437479,2.624100,4.852360,30.968246,2.623120,4.854160,28.117693,2.610980,4.853800,28.621811,2.612500,4.852680,31.466572,2.623680,4.851360,30.992626,2.621860,4.851640,258.507050,3.271500,4.852720
Thu 1970-01-01 01:00:00 CET,1252.559035,30.972218,2.623180,4.854240,30.931246,2.622620,4.853520,28.135164,2.610860,4.853440,28.114433,2.611160,4.854160,31.409800,2.624980,4.854200,30.694994,2.621700,4.853640,258.832153,3.271460,4.851720
Thu 1970-01-01 01:00:00 CET,1253.558086,31.248325,2.624200,4.854000,30.796141,2.621560,4.852600,28.129196,2.610340,4.852520,28.406822,2.611380,4.852280,31.247679,2.623700,4.853080,30.584677,2.621240,4.853640,258.405853,3.271060,4.852360
Thu 1970-01-01 01:00:00 CET,1254.551171,31.089659,2.622480,4.852040,31.159571,2.619960,4.846840,28.458439,2.605440,4.840840,27.959452,2.609560,4.852400,31.430983,2.623900,4.852040,31.037941,2.622200,4.851920,257.898224,3.270500,4.853000
Thu 1970-01-01 01:00:00 CET,1255.557693,31.809105,2.618220,4.838640,31.050070,2.615700,4.839800,28.667091,2.605540,4.839400,27.791929,2.604660,4.844600,31.552502,2.618780,4.841640,30.461561,2.615780,4.844480,262.180969,3.271580,4.842280
Thu 1970-01-01 01:00:00 CET,1256.558240,31.280834,2.619080,4.844280,31.125706,2.617160,4.841920,28.074787,2.605700,4.844320,28.106283,2.604800,4.842400,31.046867,2.618800,4.845560,31.018915,2.617300,4.843000,262.446045,3.271280,4.841080
Thu 1970-01-01 01:00:00 CET,1257.516349,30.878298,2.614900,4.839640,31.074482,2.614180,4.836800,28.326048,2.603980,4.839160,27.597969,2.606100,4.848800,31.677999,2.622200,4.847000,30.843145,2.618860,4.847240,259.654877,3.269500,4.846440
Thu 1970-01-01 01:00:00 CET,1258.525855,30.817812,2.621780,4.852840,30.990719,2.619820,4.847880,28.208214,2.607660,4.846920,28.447948,2.610240,4.849840,31.783825,2.622920,4.847520,30.577999,2.619160,4.849840,259.420441,3.270960,4.849280
Thu 1970-01-01 01:00:00 CET,1259.431605,31.024673,2.621280,4.850320,30.919270,2.620020,4.848800,28.263700,2.607420,4.846040,27.857252,2.605860,4.846320,31.352537,2.621000,4.847280,30.445433,2.616080,4.845160,261.126923,3.271760,4.845560
Thu 1970-01-01 01:00:00 CET,1260.557942,31.394684,2.624160,4.852800,31.458784,2.623280,4.850680,28.335861,2.610780,4.851720,28.296675,2.610120,4.850800,31.297213,2.623560,4.852440,30.247564,2.619940,4.853840,258.664337,3.271160,4.851760
