03/06/2021;13:54:24;27.253;27.067;27.206;28.965;28.456;29.057;29.427;29.061;29.15;28.641;29.242;28.826;29.427;28.364;29.104;8.752;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:54:34;27.206;27.067;27.206;28.965;28.456;29.011;29.427;29.057;29.196;28.688;29.242;28.826;29.427;28.364;29.104;8.7467;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:54:44;27.199;27.06;27.245;28.957;28.449;29.05;29.465;29.053;29.142;28.68;29.234;28.865;29.419;28.402;29.142;8.7494;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:54:54;27.206;27.067;27.253;29.011;28.456;29.057;29.473;29.053;29.196;28.688;29.288;28.872;29.473;28.456;29.104;8.7516;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:04;27.199;27.06;27.245;29.003;28.449;29.05;29.465;29.053;29.188;28.68;29.281;28.865;29.465;28.449;29.142;8.755;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:14;27.191;27.052;27.191;28.996;28.441;29.042;29.458;29.069;29.181;28.718;29.227;28.857;29.458;28.487;29.134;8.7543;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:24;27.152;27.013;27.199;28.957;28.449;29.003;29.419;29.069;29.142;28.68;29.234;28.865;29.419;28.449;29.096;8.7573;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:34;27.199;27.106;27.245;29.003;28.495;29.05;29.465;29.073;29.234;28.726;29.281;28.865;29.465;28.495;29.142;8.7569;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:44;27.183;27.091;27.23;28.988;28.479;29.034;29.496;29.088;29.219;28.711;29.265;28.896;29.496;28.433;29.127;8.7596;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:55:54;27.183;27.044;27.23;28.988;28.479;29.034;29.45;29.08;29.219;28.711;29.265;28.896;29.496;28.479;29.127;8.7599;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:56:04;27.199;27.06;27.245;29.003;28.495;29.05;29.465;29.088;29.234;28.726;29.281;28.911;29.512;28.495;29.142;8.7596;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:56:14;27.199;27.06;27.245;29.05;28.495;29.096;29.512;29.119;29.234;28.726;29.327;28.911;29.512;28.495;29.142;8.7622;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:56:24;27.199;27.106;27.245;29.05;28.495;29.096;29.512;29.119;29.234;28.772;29.327;28.957;29.512;28.495;29.188;8.7618;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:56:34;27.245;27.106;27.245;29.003;28.495;29.096;29.512;29.096;29.281;28.772;29.327;28.911;29.512;28.495;29.188;8.7618;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:56:54;27.237;27.145;27.237;29.042;28.487;29.088;29.504;29.134;29.273;28.765;29.319;28.903;29.55;28.487;29.227;8.7648;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:57:14;27.315;27.268;27.268;29.073;28.518;29.119;29.535;29.131;29.258;28.795;29.35;28.98;29.535;28.564;29.165;8.7679;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:57:24;27.446;27.353;27.399;29.111;28.557;29.157;29.573;29.138;29.342;28.834;29.388;28.973;29.573;28.695;29.25;8.7675;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:57:34;27.469;27.469;27.469;29.088;28.533;29.181;29.596;29.169;29.319;28.857;29.412;28.996;29.596;28.765;29.227;8.7697;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:57:44;27.623;27.531;27.623;29.104;28.549;29.196;29.612;29.211;29.335;28.872;29.427;29.057;29.612;28.872;29.288;8.7697;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:57:54;27.67;27.67;27.762;29.15;28.595;29.242;29.658;29.242;29.335;28.919;29.427;29.057;29.612;29.011;29.335;8.7724;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:04;27.801;27.801;27.986;29.142;28.634;29.281;29.696;29.285;29.419;28.957;29.512;29.096;29.65;29.234;29.373;8.7724;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:14;27.901;27.901;28.271;29.196;28.641;29.335;29.704;29.331;29.473;29.011;29.565;29.15;29.658;29.381;29.381;8.775;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:24;27.986;28.032;28.541;29.188;28.68;29.419;29.789;29.354;29.465;29.05;29.558;29.188;29.696;29.558;29.419;8.7754;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:34;28.132;28.179;28.919;29.196;28.734;29.473;29.843;29.423;29.519;29.104;29.612;29.196;29.75;29.796;29.427;8.7773;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:44;28.256;28.302;29.227;29.227;28.765;29.55;29.873;29.489;29.596;29.181;29.689;29.273;29.781;30.012;29.504;8.7776;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:58:54;28.379;28.425;29.673;29.258;28.795;29.673;29.95;29.565;29.673;29.258;29.766;29.35;29.858;30.273;29.581;8.7799;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:04;28.495;28.587;30.066;29.281;28.865;29.696;30.019;29.639;29.696;29.327;29.789;29.373;29.881;30.481;29.604;8.7807;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:14;28.641;28.734;30.535;29.288;28.965;29.796;30.119;29.7;29.796;29.427;29.889;29.473;29.981;30.765;29.658;8.7825;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:24;28.749;28.842;30.965;29.304;29.027;29.858;30.135;29.781;29.812;29.442;29.904;29.489;29.996;30.965;29.673;8.7829;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:34;28.865;28.957;31.449;29.373;29.142;30.019;30.25;29.869;29.927;29.558;30.019;29.604;30.112;31.218;29.743;8.7856;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:44;28.996;29.088;31.902;29.365;29.227;30.104;30.289;29.969;30.012;29.642;30.15;29.689;30.15;31.487;29.781;8.7852;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;13:59:54;29.15;29.288;32.377;29.427;29.335;30.166;30.396;30.066;30.119;29.75;30.212;29.796;30.258;31.687;29.889;8.7878;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:04;29.219;29.311;32.814;29.45;29.404;30.235;30.465;30.154;30.189;29.819;30.281;29.819;30.281;31.94;29.866;8.7882;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:14;29.365;29.458;33.282;29.458;29.504;30.381;30.565;30.239;30.243;29.919;30.381;29.919;30.381;32.132;29.966;8.7776;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:24;29.473;29.565;33.71;29.519;29.565;30.442;30.673;30.342;30.396;30.027;30.442;30.027;30.442;32.331;30.027;8.7675;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:34;29.565;29.704;34.124;29.519;29.704;30.581;30.719;30.442;30.442;30.119;30.535;30.119;30.535;32.515;30.073;8.7592;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:44;29.658;29.796;34.537;29.565;29.796;30.673;30.811;30.535;30.535;30.166;30.627;30.166;30.627;32.745;30.119;8.7543;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:00:54;29.75;29.889;34.95;29.612;29.889;30.765;30.904;30.627;30.627;30.304;30.719;30.304;30.673;32.929;30.166;8.7569;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:04;29.796;29.935;35.271;29.612;29.981;30.904;30.95;30.719;30.719;30.396;30.811;30.35;30.765;33.113;30.212;8.7569;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:14;29.927;30.019;35.63;29.65;30.066;30.988;31.08;30.807;30.804;30.481;30.896;30.481;30.85;33.335;30.204;8.7596;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:24;30.027;30.119;35.958;29.704;30.166;31.088;31.18;30.923;30.904;30.535;30.996;30.581;30.95;33.481;30.304;8.7592;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:34;30.058;30.15;36.26;29.735;30.289;31.165;31.211;31.011;30.934;30.658;31.073;30.612;31.026;33.649;30.335;8.7618;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:44;30.119;30.258;36.591;29.75;30.396;31.272;31.318;31.103;31.042;30.765;31.134;30.765;31.134;33.802;30.396;8.7626;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:01:54;30.219;30.312;36.87;29.804;30.542;31.372;31.464;31.23;31.188;30.865;31.28;30.865;31.234;33.948;30.496;8.7648;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:04;30.296;30.389;37.125;29.881;30.619;31.449;31.495;31.318;31.265;30.942;31.311;30.942;31.311;34.07;30.481;8.7648;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:14;30.342;30.435;37.351;29.927;30.711;31.587;31.587;31.426;31.357;31.034;31.403;30.988;31.403;34.254;30.573;8.7675;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:24;30.412;30.504;37.599;29.95;30.827;31.702;31.656;31.529;31.426;31.149;31.518;31.103;31.472;34.369;30.642;8.7671;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:34;30.442;30.489;37.809;29.981;30.904;31.733;31.779;31.602;31.503;31.226;31.595;31.18;31.595;34.445;30.673;8.7697;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:44;30.527;30.573;37.937;30.019;30.988;31.863;31.817;31.706;31.587;31.311;31.633;31.265;31.633;34.575;30.711;8.7697;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:02:54;30.527;30.619;38.162;30.066;31.08;31.955;31.909;31.817;31.679;31.403;31.725;31.403;31.725;34.667;30.758;8.7697;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:03:14;30.619;30.711;38.477;30.158;31.265;32.14;32.093;32.009;31.817;31.587;31.909;31.541;31.909;34.85;30.85;8.7724;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:03:24;30.673;30.719;38.619;30.166;31.41;32.239;32.147;32.074;31.917;31.687;32.009;31.641;31.963;34.95;30.904;8.7727;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:03:34;30.734;30.781;38.724;30.273;31.518;32.301;32.255;32.178;32.024;31.794;32.116;31.748;32.07;35.057;30.965;8.7754;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:03:44;30.719;30.765;38.844;30.304;31.595;32.423;32.285;32.293;32.101;31.871;32.147;31.825;32.101;35.133;30.996;8.775;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:03:54;30.773;30.819;38.942;30.358;31.694;32.477;32.385;32.381;32.155;31.925;32.247;31.925;32.201;35.278;31.096;8.7776;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:04;30.781;30.827;39.039;30.412;31.794;32.577;32.485;32.458;32.255;32.024;32.301;32.024;32.255;35.286;31.149;8.7776;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:14;30.819;30.865;39.122;30.45;31.833;32.661;32.523;32.55;32.339;32.109;32.385;32.109;32.339;35.37;31.188;8.778;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:24;30.911;30.911;39.211;30.542;31.971;32.753;32.615;32.661;32.385;32.201;32.477;32.201;32.431;35.462;31.234;8.7803;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:34;30.88;30.973;39.316;30.604;32.078;32.86;32.722;32.761;32.492;32.354;32.584;32.308;32.538;35.569;31.295;8.7803;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:44;30.911;30.957;39.346;30.635;32.155;32.937;32.799;32.853;32.523;32.385;32.615;32.339;32.569;35.599;31.28;8.7807;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:04:54;30.927;30.973;39.406;30.65;32.216;32.998;32.86;32.922;32.584;32.492;32.676;32.4;32.676;35.66;31.387;8.7829;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:05:04;30.973;30.973;39.451;30.742;32.308;33.09;32.906;32.998;32.676;32.538;32.768;32.538;32.768;35.752;31.433;8.7829;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
03/06/2021;14:05:14;30.927;30.973;39.496;30.742;32.4;33.136;32.998;33.09;32.768;32.63;32.814;32.584;32.814;35.798;31.48;8.7803;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;----;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;----;----;----;----;----;----;----
