A1,Fri 2021-07-16 07:29:32 CEST,96.1141,413
A1,Fri 2021-07-16 07:29:32 CEST,97.1142,420
A1,Fri 2021-07-16 07:29:33 CEST,98.1159,426
A1,Fri 2021-07-16 07:29:33 CEST,99.1142,432
A1,Fri 2021-07-16 07:29:34 CEST,100.114,437
A1,Fri 2021-07-16 07:29:34 CEST,101.114,443
A1,Fri 2021-07-16 07:29:35 CEST,102.114,449
A1,Fri 2021-07-16 07:29:35 CEST,103.114,456
A1,Fri 2021-07-16 07:29:36 CEST,104.114,463
A1,Fri 2021-07-16 07:29:36 CEST,105.114,470
A1,Fri 2021-07-16 07:29:37 CEST,106.114,476
A1,Fri 2021-07-16 07:29:37 CEST,107.116,482
A1,Fri 2021-07-16 07:29:38 CEST,108.114,490
A1,Fri 2021-07-16 07:29:38 CEST,109.114,497
A1,Fri 2021-07-16 07:29:39 CEST,110.114,505
A1,Fri 2021-07-16 07:29:39 CEST,111.114,512
A1,Fri 2021-07-16 07:29:40 CEST,112.114,520
A1,Fri 2021-07-16 07:29:40 CEST,113.114,528
A1,Fri 2021-07-16 07:29:41 CEST,114.117,535
A1,Fri 2021-07-16 07:29:41 CEST,115.114,542
A1,Fri 2021-07-16 07:29:42 CEST,116.116,548
A1,Fri 2021-07-16 07:29:42 CEST,117.114,554
A1,Fri 2021-07-16 07:29:43 CEST,118.114,560
A1,Fri 2021-07-16 07:29:43 CEST,119.114,566
A1,Fri 2021-07-16 07:29:44 CEST,120.114,571
A1,Fri 2021-07-16 07:29:44 CEST,121.114,576
A1,Fri 2021-07-16 07:29:45 CEST,122.114,581
A1,Fri 2021-07-16 07:29:45 CEST,123.114,586
A1,Fri 2021-07-16 07:29:46 CEST,124.114,593
A1,Fri 2021-07-16 07:29:46 CEST,125.116,600
A1,Fri 2021-07-16 07:29:47 CEST,126.114,608
A1,Fri 2021-07-16 07:29:47 CEST,127.114,617
A1,Fri 2021-07-16 07:29:48 CEST,128.113,625
A1,Fri 2021-07-16 07:29:48 CEST,129.114,633
A1,Fri 2021-07-16 07:29:49 CEST,130.114,641
A1,Fri 2021-07-16 07:29:49 CEST,131.114,648
A1,Fri 2021-07-16 07:29:50 CEST,132.114,655
A1,Fri 2021-07-16 07:29:50 CEST,133.114,661
A1,Fri 2021-07-16 07:29:51 CEST,134.116,667
A1,Fri 2021-07-16 07:29:51 CEST,135.114,672
A1,Fri 2021-07-16 07:29:52 CEST,136.114,678
A1,Fri 2021-07-16 07:29:52 CEST,137.114,683
A1,Fri 2021-07-16 07:29:53 CEST,138.114,689
A1,Fri 2021-07-16 07:29:53 CEST,139.113,696
A1,Fri 2021-07-16 07:29:54 CEST,140.113,702
A1,Fri 2021-07-16 07:29:54 CEST,141.114,708
A1,Fri 2021-07-16 07:29:55 CEST,142.114,714
A1,Fri 2021-07-16 07:29:55 CEST,143.116,720
A1,Fri 2021-07-16 07:29:56 CEST,144.114,727
A1,Fri 2021-07-16 07:29:56 CEST,145.114,733
A1,Fri 2021-07-16 07:29:57 CEST,146.114,741
A1,Fri 2021-07-16 07:29:57 CEST,147.114,750
A1,Fri 2021-07-16 07:29:58 CEST,148.114,758
A1,Fri 2021-07-16 07:29:58 CEST,149.114,766
A1,Fri 2021-07-16 07:29:59 CEST,150.114,774
A1,Fri 2021-07-16 07:29:59 CEST,151.114,782
A1,Fri 2021-07-16 07:30:00 CEST,152.116,790
A1,Fri 2021-07-16 07:30:00 CEST,153.114,797
A1,Fri 2021-07-16 07:30:01 CEST,154.114,804
A1,Fri 2021-07-16 07:30:01 CEST,155.114,811
A1,Fri 2021-07-16 07:30:02 CEST,156.114,818
A1,Fri 2021-07-16 07:30:02 CEST,157.114,825
A1,Fri 2021-07-16 07:30:03 CEST,158.114,832
