HTL state,Mission time,Time GPS,err time,lat,err lat,long,err long,alt,err alt,course,err course,speed,err speed,climb,err climb
A1,0,Thu 1970-01-01 01:00:00 CET,0,0,0,0,0,0,0,0,0,0,0,0,0
A1,0.0547256,Thu 1970-01-01 01:00:00 CET,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
A1,1.05462,Fri 2021-07-16 07:28:11 CEST,0.005,42.5896,11.157,-5.65005,8.905,919.8,30.59,0,nan,0.003,22.31,nan,nan
A1,2.05457,Fri 2021-07-16 07:28:11 CEST,0.005,42.5896,11.157,-5.65005,8.905,919.8,30.59,0,nan,0.003,22.31,0,nan
A1,3.05439,Fri 2021-07-16 07:28:12 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.6,30.59,0,nan,0.011,22.31,nan,nan
A1,4.05451,Fri 2021-07-16 07:28:12 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.6,30.59,0,nan,0.011,22.31,0,nan
A1,5.05444,Fri 2021-07-16 07:28:13 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.6,30.59,0,nan,0.02,22.31,nan,nan
A1,6.05437,Fri 2021-07-16 07:28:13 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.6,30.59,0,nan,0.02,22.31,0,nan
A1,7.05435,Fri 2021-07-16 07:28:14 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.5,30.59,0,nan,0.009,22.31,nan,nan
A1,8.05481,Fri 2021-07-16 07:28:14 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.5,30.59,0,nan,0.009,22.31,0,nan
A1,9.05431,Fri 2021-07-16 07:28:15 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.3,30.59,0,nan,0.004,22.31,nan,nan
A1,10.0569,Fri 2021-07-16 07:28:15 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.3,30.59,0,nan,0.004,22.31,0,nan
A1,11.0544,Fri 2021-07-16 07:28:16 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.2,30.59,0,nan,0.012,22.31,nan,nan
A1,12.0545,Fri 2021-07-16 07:28:16 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.2,30.59,0,nan,0.012,22.31,0,nan
A1,13.0544,Fri 2021-07-16 07:28:17 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.1,30.59,0,nan,0.022,22.31,nan,nan
A1,14.0544,Fri 2021-07-16 07:28:17 CEST,0.005,42.5896,11.157,-5.65006,8.905,919.1,30.59,0,nan,0.022,22.31,0,nan
A1,15.0545,Fri 2021-07-16 07:28:18 CEST,0.005,42.5896,11.157,-5.65006,8.905,918.9,30.59,0,nan,0.033,22.31,nan,nan
A1,16.0545,Fri 2021-07-16 07:28:18 CEST,0.005,42.5896,11.157,-5.65006,8.905,918.9,30.59,0,nan,0.033,22.31,0,nan
A1,17.054,Fri 2021-07-16 07:28:19 CEST,0.005,42.5896,11.157,-5.65006,8.905,918.8,30.59,0,nan,0.018,22.31,nan,nan
HTL state,Mission time,Time GPS,err time,lat,err lat,long,err long,alt,err alt,course,err course,speed,err speed,climb,err climb
A1,0,Thu 1970-01-01 01:00:00 CET,0,0,0,0,0,0,0,0,0,0,0,0,0
A1,25.6641,Thu 1970-01-01 01:00:00 CET,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
A1,26.2617,Fri 2021-07-16 07:28:57 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.2,30.59,0,nan,0.023,1.07,nan,nan
A1,27.1086,Fri 2021-07-16 07:28:57 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.2,30.59,0,nan,0.023,1.07,0,nan
A1,28.1079,Fri 2021-07-16 07:28:58 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.1,30.59,0,nan,0.009,22.39,nan,nan
A1,29.1077,Fri 2021-07-16 07:28:58 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.1,30.59,0,nan,0.009,22.39,0,nan
A1,30.108,Fri 2021-07-16 07:28:59 CEST,0.005,42.5896,11.196,-5.65009,8.94,916,30.59,0,nan,0.017,22.39,nan,nan
A1,31.1079,Fri 2021-07-16 07:28:59 CEST,0.005,42.5896,11.196,-5.65009,8.94,916,30.59,0,nan,0.017,22.39,0,nan
A1,32.1079,Fri 2021-07-16 07:29:00 CEST,0.005,42.5896,11.196,-5.65009,8.94,916,30.59,0,nan,0.007,22.39,nan,nan
A1,33.1081,Fri 2021-07-16 07:29:00 CEST,0.005,42.5896,11.196,-5.65009,8.94,916,30.59,0,nan,0.007,22.39,0,nan
A1,34.108,Fri 2021-07-16 07:29:01 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.1,30.59,0,nan,0.006,22.39,nan,nan
A1,35.1114,Fri 2021-07-16 07:29:01 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.1,30.59,0,nan,0.006,22.39,0,nan
A1,36.1079,Fri 2021-07-16 07:29:02 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.2,30.59,0,nan,0.002,22.39,nan,nan
A1,37.1076,Fri 2021-07-16 07:29:02 CEST,0.005,42.5896,11.196,-5.65009,8.94,916.2,30.59,0,nan,0.002,22.39,0,nan
A1,38.1079,Fri 2021-07-16 07:29:03 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.3,30.59,0,nan,0.021,22.39,nan,nan
A1,39.1081,Fri 2021-07-16 07:29:03 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.3,30.59,0,nan,0.021,22.39,0,nan
A1,40.1079,Fri 2021-07-16 07:29:04 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.4,30.59,0,nan,0.051,22.39,nan,nan
A1,41.1079,Fri 2021-07-16 07:29:04 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.4,30.59,0,nan,0.051,22.39,0,nan
A1,42.1079,Fri 2021-07-16 07:29:05 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.5,30.59,0,nan,0.019,22.39,nan,nan
A1,43.1081,Fri 2021-07-16 07:29:05 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.5,30.59,0,nan,0.019,22.39,0,nan
A1,44.1098,Fri 2021-07-16 07:29:06 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.6,30.59,0,nan,0.006,22.39,nan,nan
A1,45.1086,Fri 2021-07-16 07:29:06 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.6,30.59,0,nan,0.006,22.39,0,nan
A1,46.1078,Fri 2021-07-16 07:29:07 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.7,30.59,0,nan,0.065,22.39,nan,nan
A1,47.1081,Fri 2021-07-16 07:29:07 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.7,30.59,0,nan,0.065,22.39,0,nan
A1,48.1079,Fri 2021-07-16 07:29:08 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.7,30.59,0,nan,0.008,22.39,nan,nan
A1,49.108,Fri 2021-07-16 07:29:08 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.7,30.59,0,nan,0.008,22.39,0,nan
A1,50.1076,Fri 2021-07-16 07:29:09 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.8,30.59,0,nan,0.013,22.39,nan,nan
A1,51.108,Fri 2021-07-16 07:29:09 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.8,30.59,0,nan,0.013,22.39,0,nan
A1,52.1079,Fri 2021-07-16 07:29:10 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.8,30.59,0,nan,0.015,22.39,nan,nan
A1,53.11,Fri 2021-07-16 07:29:10 CEST,0.005,42.5896,11.196,-5.6501,8.94,916.8,30.59,0,nan,0.015,22.39,0,nan
A1,54.1079,Fri 2021-07-16 07:29:11 CEST,0.005,42.5896,11.196,-5.65009,8.94,917,30.59,0,nan,0.025,22.39,nan,nan
A1,55.1081,Fri 2021-07-16 07:29:11 CEST,0.005,42.5896,11.196,-5.65009,8.94,917,30.59,0,nan,0.025,22.39,0,nan
A1,56.1078,Fri 2021-07-16 07:29:12 CEST,0.005,42.5896,11.196,-5.65009,8.94,917,30.59,0,nan,0.046,22.39,nan,nan
A1,57.1081,Fri 2021-07-16 07:29:12 CEST,0.005,42.5896,11.196,-5.65009,8.94,917,30.59,0,nan,0.046,22.39,0,nan
A1,58.1079,Fri 2021-07-16 07:29:13 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.1,30.59,0,nan,0.008,22.39,nan,nan
A1,59.108,Fri 2021-07-16 07:29:13 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.1,30.59,0,nan,0.008,22.39,0,nan
A1,60.108,Fri 2021-07-16 07:29:14 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.2,30.59,0,nan,0.024,22.39,nan,nan
A1,61.108,Fri 2021-07-16 07:29:14 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.2,30.59,0,nan,0.024,22.39,0,nan
A1,62.1093,Fri 2021-07-16 07:29:15 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.4,30.59,0,nan,0.019,22.39,nan,nan
A1,63.1081,Fri 2021-07-16 07:29:15 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.4,30.59,0,nan,0.019,22.39,0,nan
A1,64.1079,Fri 2021-07-16 07:29:16 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.4,30.59,0,nan,0.015,22.39,nan,nan
A1,65.1082,Fri 2021-07-16 07:29:16 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.4,30.59,0,nan,0.015,22.39,0,nan
A1,66.1078,Fri 2021-07-16 07:29:17 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.5,30.59,0,nan,0.069,22.39,nan,nan
A1,67.1079,Fri 2021-07-16 07:29:17 CEST,0.005,42.5896,11.196,-5.65009,8.94,917.5,30.59,0,nan,0.069,22.39,0,nan
A1,68.1079,Fri 2021-07-16 07:29:18 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.4,30.59,0,nan,0.028,22.34,nan,nan
A1,69.108,Fri 2021-07-16 07:29:18 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.4,30.59,0,nan,0.028,22.34,0,nan
A1,70.108,Fri 2021-07-16 07:29:19 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.5,30.59,0,nan,0.016,22.28,nan,nan
A1,71.1098,Fri 2021-07-16 07:29:19 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.5,30.59,0,nan,0.016,22.28,0,nan
A1,72.1078,Fri 2021-07-16 07:29:20 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.6,30.59,0,nan,0.017,22.28,nan,nan
A1,73.1081,Fri 2021-07-16 07:29:20 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.6,30.59,0,nan,0.017,22.28,0,nan
A1,74.1079,Fri 2021-07-16 07:29:21 CEST,0.005,42.5896,11.924,-5.65009,9.948,917.6,31.28,0,nan,0.02,23.06,nan,nan
A1,75.108,Fri 2021-07-16 07:29:21 CEST,0.005,42.5896,11.924,-5.65009,9.948,917.6,31.28,0,nan,0.02,23.06,0,nan
A1,76.1078,Fri 2021-07-16 07:29:22 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.8,30.59,0,nan,0.056,23.06,nan,nan
A1,77.108,Fri 2021-07-16 07:29:22 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.8,30.59,0,nan,0.056,23.06,0,nan
A1,78.1079,Fri 2021-07-16 07:29:23 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.8,30.59,0,nan,0.011,22.28,nan,nan
A1,79.1081,Fri 2021-07-16 07:29:23 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.8,30.59,0,nan,0.011,22.28,0,nan
A1,80.1098,Fri 2021-07-16 07:29:24 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.023,22.28,nan,nan
A1,81.108,Fri 2021-07-16 07:29:24 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.023,22.28,0,nan
A1,82.1078,Fri 2021-07-16 07:29:25 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.021,22.28,nan,nan
A1,83.1081,Fri 2021-07-16 07:29:25 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.021,22.28,0,nan
A1,84.1079,Fri 2021-07-16 07:29:26 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.057,22.28,nan,nan
A1,85.1082,Fri 2021-07-16 07:29:26 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.7,30.59,0,nan,0.057,22.28,0,nan
A1,86.1078,Fri 2021-07-16 07:29:27 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.6,31.28,0,nan,0.11,22.28,nan,nan
A1,87.1081,Fri 2021-07-16 07:29:27 CEST,0.005,42.5896,11.139,-5.65009,8.958,917.6,31.28,0,nan,0.11,22.28,0,nan
A1,88.1077,Fri 2021-07-16 07:29:28 CEST,0.005,42.5896,11.151,-5.65009,8.937,917.7,31.28,0,nan,0.009,22.29,nan,nan
A1,89.1096,Fri 2021-07-16 07:29:28 CEST,0.005,42.5896,11.151,-5.65009,8.937,917.7,31.28,0,nan,0.009,22.29,0,nan
A1,90.108,Fri 2021-07-16 07:29:29 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.9,30.59,0,nan,0.037,22.3,nan,nan
A1,91.108,Fri 2021-07-16 07:29:29 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.9,30.59,0,nan,0.037,22.3,0,nan
A1,92.1079,Fri 2021-07-16 07:29:30 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.5,30.59,0,nan,0.016,22.3,nan,nan
A1,93.1081,Fri 2021-07-16 07:29:30 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.5,30.59,0,nan,0.016,22.3,0,nan
A1,94.1079,Fri 2021-07-16 07:29:31 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.5,30.59,0,nan,0.008,22.3,nan,nan
A1,95.1081,Fri 2021-07-16 07:29:31 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.5,30.59,0,nan,0.008,22.3,0,nan
A1,96.1078,Fri 2021-07-16 07:29:32 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.2,30.59,0,nan,0.09,22.3,nan,nan
A1,97.1081,Fri 2021-07-16 07:29:32 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.2,30.59,0,nan,0.09,22.3,0,nan
A1,98.1097,Fri 2021-07-16 07:29:33 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.1,30.59,0,nan,0.057,22.3,nan,nan
A1,99.1081,Fri 2021-07-16 07:29:33 CEST,0.005,42.5896,11.151,-5.65008,8.937,917.1,30.59,0,nan,0.057,22.3,0,nan
A1,100.108,Fri 2021-07-16 07:29:34 CEST,0.005,42.5896,11.155,-5.65008,8.917,917.1,30.59,0,nan,0.051,22.31,nan,nan
A1,101.108,Fri 2021-07-16 07:29:34 CEST,0.005,42.5896,11.155,-5.65008,8.917,917.1,30.59,0,nan,0.051,22.31,0,nan
A1,102.108,Fri 2021-07-16 07:29:35 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.8,30.59,0,nan,0.058,22.31,nan,nan
A1,103.108,Fri 2021-07-16 07:29:35 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.8,30.59,0,nan,0.058,22.31,0,nan
A1,104.108,Fri 2021-07-16 07:29:36 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.6,30.59,0,nan,0.016,22.31,nan,nan
A1,105.108,Fri 2021-07-16 07:29:36 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.6,30.59,0,nan,0.016,22.31,0,nan
A1,106.108,Fri 2021-07-16 07:29:37 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.2,30.59,0,nan,0.012,22.31,nan,nan
A1,107.11,Fri 2021-07-16 07:29:37 CEST,0.005,42.5896,11.155,-5.65008,8.917,916.2,30.59,0,nan,0.012,22.31,0,nan
A1,108.108,Fri 2021-07-16 07:29:38 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.9,30.59,0,nan,0.027,22.31,nan,nan
A1,109.108,Fri 2021-07-16 07:29:38 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.9,30.59,0,nan,0.027,22.31,0,nan
A1,110.108,Fri 2021-07-16 07:29:39 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.8,30.59,0,nan,0.14,22.31,nan,nan
A1,111.108,Fri 2021-07-16 07:29:39 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.8,30.59,0,nan,0.14,22.31,0,nan
A1,112.108,Fri 2021-07-16 07:29:40 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.5,30.59,0,nan,0.083,22.31,nan,nan
A1,113.108,Fri 2021-07-16 07:29:40 CEST,0.005,42.5896,11.155,-5.65008,8.917,915.5,30.59,0,nan,0.083,22.31,0,nan
A1,114.111,Fri 2021-07-16 07:29:41 CEST,0.005,42.5896,11.156,-5.65008,8.908,915.5,30.59,0,nan,0.024,22.31,nan,nan
A1,115.108,Fri 2021-07-16 07:29:41 CEST,0.005,42.5896,11.156,-5.65008,8.908,915.5,30.59,0,nan,0.024,22.31,0,nan
A1,116.11,Fri 2021-07-16 07:29:42 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.5,30.59,0,nan,0.046,22.27,nan,nan
A1,117.108,Fri 2021-07-16 07:29:42 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.5,30.59,0,nan,0.046,22.27,0,nan
A1,118.108,Fri 2021-07-16 07:29:43 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.3,30.59,0,nan,0.023,22.22,nan,nan
A1,119.108,Fri 2021-07-16 07:29:43 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.3,30.59,0,nan,0.023,22.22,0,nan
A1,120.108,Fri 2021-07-16 07:29:44 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.1,30.59,0,nan,0.031,22.22,nan,nan
A1,121.108,Fri 2021-07-16 07:29:44 CEST,0.005,42.5896,11.112,-5.65008,8.899,915.1,30.59,0,nan,0.031,22.22,0,nan
A1,122.108,Fri 2021-07-16 07:29:45 CEST,0.005,42.5896,11.151,-5.65008,8.902,915,30.59,0,nan,0.024,22.26,nan,nan
A1,123.108,Fri 2021-07-16 07:29:45 CEST,0.005,42.5896,11.151,-5.65008,8.902,915,30.59,0,nan,0.024,22.26,0,nan
A1,124.108,Fri 2021-07-16 07:29:46 CEST,0.005,42.5896,11.151,-5.65008,8.902,914.8,30.59,0,nan,0.029,22.3,nan,nan
A1,125.11,Fri 2021-07-16 07:29:46 CEST,0.005,42.5896,11.151,-5.65008,8.902,914.8,30.59,0,nan,0.029,22.3,0,nan
A1,126.108,Fri 2021-07-16 07:29:47 CEST,0.005,42.5896,11.151,-5.65008,8.902,914.6,30.59,0,nan,0.016,22.3,nan,nan
A1,127.108,Fri 2021-07-16 07:29:47 CEST,0.005,42.5896,11.151,-5.65008,8.902,914.6,30.59,0,nan,0.016,22.3,0,nan
A1,128.108,Fri 2021-07-16 07:29:48 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.014,22.27,nan,nan
A1,129.108,Fri 2021-07-16 07:29:48 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.014,22.27,0,nan
A1,130.108,Fri 2021-07-16 07:29:49 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.005,22.25,nan,nan
A1,131.108,Fri 2021-07-16 07:29:49 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.005,22.25,0,nan
A1,132.108,Fri 2021-07-16 07:29:50 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.012,22.25,nan,nan
A1,133.108,Fri 2021-07-16 07:29:50 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.012,22.25,0,nan
A1,134.11,Fri 2021-07-16 07:29:51 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.028,22.25,nan,nan
A1,135.108,Fri 2021-07-16 07:29:51 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.5,30.59,0,nan,0.028,22.25,0,nan
A1,136.108,Fri 2021-07-16 07:29:52 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.4,30.59,0,nan,0.022,22.25,nan,nan
A1,137.108,Fri 2021-07-16 07:29:52 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.4,30.59,0,nan,0.022,22.25,0,nan
A1,138.108,Fri 2021-07-16 07:29:53 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.4,30.59,0,nan,0.006,22.25,nan,nan
A1,139.108,Fri 2021-07-16 07:29:53 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.4,30.59,0,nan,0.006,22.25,0,nan
A1,140.108,Fri 2021-07-16 07:29:54 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.037,22.25,nan,nan
A1,141.108,Fri 2021-07-16 07:29:54 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.037,22.25,0,nan
A1,142.108,Fri 2021-07-16 07:29:55 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.054,22.25,nan,nan
A1,143.11,Fri 2021-07-16 07:29:55 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.054,22.25,0,nan
A1,144.108,Fri 2021-07-16 07:29:56 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.045,22.25,nan,nan
A1,145.108,Fri 2021-07-16 07:29:56 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.045,22.25,0,nan
A1,146.108,Fri 2021-07-16 07:29:57 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.022,22.25,nan,nan
A1,147.108,Fri 2021-07-16 07:29:57 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.022,22.25,0,nan
A1,148.108,Fri 2021-07-16 07:29:58 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.011,22.25,nan,nan
A1,149.108,Fri 2021-07-16 07:29:58 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.011,22.25,0,nan
A1,150.108,Fri 2021-07-16 07:29:59 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.016,22.25,nan,nan
A1,151.108,Fri 2021-07-16 07:29:59 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.3,30.59,0,nan,0.016,22.25,0,nan
A1,152.109,Fri 2021-07-16 07:30:00 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.2,30.59,0,nan,0.02,22.25,nan,nan
A1,153.108,Fri 2021-07-16 07:30:00 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.2,30.59,0,nan,0.02,22.25,0,nan
A1,154.108,Fri 2021-07-16 07:30:01 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.2,30.59,0,nan,0.012,22.25,nan,nan
A1,155.108,Fri 2021-07-16 07:30:01 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.2,30.59,0,nan,0.012,22.25,0,nan
A1,156.108,Fri 2021-07-16 07:30:02 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.1,30.59,0,nan,0.034,22.25,nan,nan
A1,157.108,Fri 2021-07-16 07:30:02 CEST,0.005,42.5896,11.123,-5.65008,8.912,914.1,30.59,0,nan,0.034,22.25,0,nan
A1,158.108,Fri 2021-07-16 07:30:03 CEST,0.005,42.5896,11.123,-5.65008,8.912,914,30.59,0,nan,0.01,22.25,nan,nan
A1,159.108,Fri 2021-07-16 07:30:03 CEST,0.005,42.5896,11.123,-5.65008,8.912,914,30.59,0,nan,0.01,22.25,0,nan
A1,160.108,Fri 2021-07-16 07:30:04 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.9,30.59,0,nan,0.011,22.25,nan,nan
A1,162.107,Fri 2021-07-16 07:30:05 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.9,30.59,0,nan,0.01,22.25,nan,nan
A1,163.107,Fri 2021-07-16 07:30:05 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.9,30.59,0,nan,0.01,22.25,0,nan
A1,164.107,Fri 2021-07-16 07:30:06 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.8,30.59,0,nan,0.01,22.25,nan,nan
A1,165.107,Fri 2021-07-16 07:30:06 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.8,30.59,0,nan,0.01,22.25,0,nan
A1,166.107,Fri 2021-07-16 07:30:07 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.7,30.59,0,nan,0.017,22.25,nan,nan
A1,167.107,Fri 2021-07-16 07:30:07 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.7,30.59,0,nan,0.017,22.25,0,nan
A1,168.107,Fri 2021-07-16 07:30:08 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.6,30.59,0,nan,0.019,22.25,nan,nan
A1,169.107,Fri 2021-07-16 07:30:08 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.6,30.59,0,nan,0.019,22.25,0,nan
A1,170.107,Fri 2021-07-16 07:30:09 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.4,30.59,0,nan,0.029,22.25,nan,nan
A1,171.107,Fri 2021-07-16 07:30:09 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.4,30.59,0,nan,0.029,22.25,0,nan
A1,172.107,Fri 2021-07-16 07:30:10 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.3,30.59,0,nan,0.016,22.25,nan,nan
A1,173.107,Fri 2021-07-16 07:30:10 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.3,30.59,0,nan,0.016,22.25,0,nan
A1,174.107,Fri 2021-07-16 07:30:11 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.2,30.59,0,nan,0.015,22.25,nan,nan
A1,175.107,Fri 2021-07-16 07:30:11 CEST,0.005,42.5897,11.123,-5.65008,8.912,913.2,30.59,0,nan,0.015,22.25,0,nan
A1,176.107,Fri 2021-07-16 07:30:12 CEST,0.005,42.5897,11.123,-5.65008,8.912,913,30.59,0,nan,0.009,22.25,nan,nan
A1,177.107,Fri 2021-07-16 07:30:12 CEST,0.005,42.5897,11.123,-5.65008,8.912,913,30.59,0,nan,0.009,22.25,0,nan
A1,178.107,Fri 2021-07-16 07:30:13 CEST,0.005,42.5897,11.123,-5.65008,8.912,912.9,30.59,0,nan,0.031,22.25,nan,nan
A1,179.107,Fri 2021-07-16 07:30:13 CEST,0.005,42.5897,11.123,-5.65008,8.912,912.9,30.59,0,nan,0.031,22.25,0,nan
A1,180.107,Fri 2021-07-16 07:30:14 CEST,0.005,42.5897,11.123,-5.65008,8.912,912.8,30.59,0,nan,0.024,22.25,nan,nan
A1,181.107,Fri 2021-07-16 07:30:14 CEST,0.005,42.5897,11.123,-5.65008,8.912,912.8,30.59,0,nan,0.024,22.25,0,nan
A1,182.107,Fri 2021-07-16 07:30:15 CEST,0.005,42.5897,11.123,-5.65009,8.912,912.8,30.59,0,nan,0.008,22.25,nan,nan
A1,183.107,Fri 2021-07-16 07:30:15 CEST,0.005,42.5897,11.123,-5.65009,8.912,912.8,30.59,0,nan,0.008,22.25,0,nan
A1,184.107,Fri 2021-07-16 07:30:16 CEST,0.005,42.5897,11.123,-5.65009,8.912,912.7,30.59,0,nan,0.035,22.25,nan,nan
