HTL state,Time GPS,Mission time,anemometro Celsius,anemometro Volts,anemometro Vcc,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,infinito Celsius,infinito Volts,infinito Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,exterior Celsius,exterior Volts,exterior Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc
A1,Thu 1970-01-01 01:00:00 CET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A1,Thu 1970-01-01 01:00:00 CET,0.984771,19.767889,2.578980,4.860960,19.377745,2.577720,4.861800,19.558592,2.578320,4.861440,21.020267,2.585180,4.862360,18.390879,2.573880,4.862720,40.369686,2.665820,4.861920,41.662334,2.669860,4.859840
A1,Thu 1970-01-01 01:00:00 CET,0.984771,19.767889,2.578980,4.860960,19.377745,2.577720,4.861800,19.558592,2.578320,4.861440,21.020267,2.585180,4.862360,18.390879,2.573880,4.862720,40.369686,2.665820,4.861920,41.662334,2.669860,4.859840
A1,Fri 2021-07-16 07:28:11 CEST,2.269177,19.855852,2.577560,4.857560,19.767366,2.576240,4.855800,19.522604,2.575320,4.856080,21.148010,2.581800,4.854960,18.772076,2.571380,4.854840,40.102116,2.661280,4.855600,41.094189,2.665720,4.856440
A1,Fri 2021-07-16 07:28:12 CEST,3.533270,19.728556,2.581100,4.865280,19.809246,2.581580,4.865520,19.621759,2.580760,4.865520,21.169098,2.585380,4.861520,18.643686,2.577320,4.867120,40.437756,2.666620,4.862880,40.912052,2.669600,4.864840
A1,Fri 2021-07-16 07:28:12 CEST,4.772877,19.843702,2.581200,4.864520,19.560831,2.580960,4.866400,19.487417,2.579960,4.865120,21.124683,2.587080,4.865080,18.434090,2.576420,4.867160,39.952629,2.666400,4.866040,40.771080,2.668200,4.863320
A1,Fri 2021-07-16 07:28:13 CEST,6.009765,19.771755,2.581140,4.865000,19.507603,2.580600,4.866160,19.797956,2.581000,4.864520,20.928223,2.585120,4.863000,18.612188,2.573920,4.860960,39.628677,2.662180,4.860720,41.367241,2.668460,4.859440
A1,Fri 2021-07-16 07:28:13 CEST,6.009765,19.771755,2.581140,4.865000,19.507603,2.580600,4.866160,19.797956,2.581000,4.864520,20.928223,2.585120,4.863000,18.612188,2.573920,4.860960,39.628677,2.662180,4.860720,41.367241,2.668460,4.859440
A1,Fri 2021-07-16 07:28:14 CEST,7.221110,19.682997,2.578800,4.861320,19.949585,2.579200,4.859880,19.393450,2.577640,4.861520,21.291445,2.584720,4.859280,18.736130,2.573680,4.859480,40.061405,2.663440,4.859840,41.018974,2.668580,4.862200
A1,Fri 2021-07-16 07:28:14 CEST,8.481051,19.754482,2.573340,4.850440,19.484686,2.572800,4.851640,18.995865,2.571300,4.852840,20.877090,2.579540,4.852920,18.335829,2.567160,4.850480,39.806019,2.660900,4.857080,41.015514,2.665800,4.857160
A1,Fri 2021-07-16 07:28:15 CEST,9.754469,19.559359,2.575820,4.856720,19.629889,2.575640,4.855800,19.566200,2.574980,4.855080,21.154272,2.582380,4.856000,18.206108,2.569660,4.856280,40.076836,2.663020,4.858960,40.833229,2.664060,4.855320
A1,Fri 2021-07-16 07:28:15 CEST,11.029731,19.798386,2.581320,4.865120,19.788046,2.580320,4.863320,19.677628,2.580580,4.864720,20.909132,2.586100,4.865000,18.484419,2.575540,4.865080,40.159962,2.665700,4.863240,40.870125,2.669300,4.864600
A1,Fri 2021-07-16 07:28:15 CEST,11.029731,19.798386,2.581320,4.865120,19.788046,2.580320,4.863320,19.677628,2.580580,4.864720,20.909132,2.586100,4.865000,18.484419,2.575540,4.865080,40.159962,2.665700,4.863240,40.870125,2.669300,4.864600
A1,Fri 2021-07-16 07:28:16 CEST,12.288967,20.074097,2.582100,4.864320,19.683764,2.580140,4.863840,19.654955,2.579420,4.862720,21.067993,2.586600,4.864640,18.543549,2.575440,4.864400,40.334126,2.666620,4.863640,41.280811,2.670420,4.863640
A1,Fri 2021-07-16 07:28:17 CEST,13.509961,19.682137,2.581300,4.866040,19.897150,2.581200,4.864080,19.442780,2.580380,4.866280,20.816048,2.585100,4.863880,18.691994,2.575880,4.864000,40.133663,2.666800,4.865440,41.038364,2.670480,4.865520
A1,Fri 2021-07-16 07:28:17 CEST,14.756733,19.901628,2.580880,4.863440,19.641518,2.581080,4.865960,19.671614,2.581360,4.866240,20.955200,2.587300,4.866880,18.769653,2.576560,4.864640,40.004330,2.666060,4.865040,41.171844,2.669720,4.863160
A1,Fri 2021-07-16 07:28:18 CEST,16.019127,20.554575,2.577480,4.851680,19.928814,2.576180,4.854360,20.180294,2.576320,4.852560,21.470798,2.582220,4.853120,18.947369,2.569880,4.850560,39.852688,2.660540,4.856080,41.153099,2.665780,4.856120
A1,Fri 2021-07-16 07:28:18 CEST,16.019127,20.554575,2.577480,4.851680,19.928814,2.576180,4.854360,20.180294,2.576320,4.852560,21.470798,2.582220,4.853120,18.947369,2.569880,4.850560,39.852688,2.660540,4.856080,41.153099,2.665780,4.856120
A1,Fri 2021-07-16 07:28:19 CEST,17.130852,19.787985,2.577200,4.857440,19.772644,2.576560,4.856360,19.271542,2.568540,4.845360,21.147673,2.573460,4.839280,18.627953,2.569160,4.851840,39.920284,2.658160,4.851240,40.716465,2.662100,4.852600
HTL state,Time GPS,Mission time,anemometro Celsius,anemometro Volts,anemometro Vcc,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,infinito Celsius,infinito Volts,infinito Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,exterior Celsius,exterior Volts,exterior Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc
A1,Thu 1970-01-01 01:00:00 CET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A1,Thu 1970-01-01 01:00:00 CET,25.820565,20.097294,2.573920,4.848720,19.589516,2.567720,4.841200,19.729078,2.572720,4.849480,21.416281,2.579260,4.848000,18.786613,2.566380,4.845280,40.139065,2.658600,4.850440,41.112160,2.666780,4.858240
A1,Thu 1970-01-01 01:00:00 CET,25.820565,20.097294,2.573920,4.848720,19.589516,2.567720,4.841200,19.729078,2.572720,4.849480,21.416281,2.579260,4.848000,18.786613,2.566380,4.845280,40.139065,2.658600,4.850440,41.112160,2.666780,4.858240
A1,Fri 2021-07-16 07:28:57 CEST,27.335433,19.887362,2.577400,4.857000,19.515825,2.575460,4.856400,19.726070,2.576760,4.857120,21.375212,2.583700,4.856680,18.210524,2.570780,4.858360,40.106838,2.661540,4.856040,40.764721,2.664400,4.856440
A1,Fri 2021-07-16 07:28:58 CEST,28.590558,19.835051,2.580780,4.863800,19.769915,2.580920,4.864600,19.696587,2.580960,4.865280,21.181374,2.586880,4.864240,18.222729,2.574580,4.865440,40.105728,2.664320,4.861120,41.422298,2.671360,4.864320
A1,Fri 2021-07-16 07:28:58 CEST,29.584114,19.738619,2.574820,4.853360,19.532330,2.576020,4.857320,19.995487,2.578020,4.857280,21.062284,2.582300,4.856600,18.319023,2.571680,4.859160,40.436180,2.665780,4.861360,41.828236,2.668940,4.856960
A1,Fri 2021-07-16 07:28:59 CEST,31.076188,19.792004,2.581080,4.864720,19.370718,2.580340,4.866800,19.911968,2.580840,4.863280,21.337088,2.587620,4.864360,18.522387,2.574860,4.863480,40.269669,2.666580,4.864040,40.982849,2.669840,4.864760
A1,Fri 2021-07-16 07:28:59 CEST,31.076188,19.792004,2.581080,4.864720,19.370718,2.580340,4.866800,19.911968,2.580840,4.863280,21.337088,2.587620,4.864360,18.522387,2.574860,4.863480,40.269669,2.666580,4.864040,40.982849,2.669840,4.864760
A1,Fri 2021-07-16 07:29:00 CEST,32.333791,19.917921,2.581800,4.865040,19.830755,2.581780,4.865720,19.367130,2.580600,4.867320,21.126894,2.587260,4.865400,18.234566,2.575140,4.866400,39.936703,2.666160,4.865720,40.889854,2.669840,4.865440
A1,Fri 2021-07-16 07:29:00 CEST,33.586859,19.646763,2.574780,4.854040,19.486526,2.575120,4.856000,19.556873,2.575300,4.855760,21.278921,2.582240,4.854720,18.466568,2.570380,4.855480,39.925869,2.660440,4.855360,40.757187,2.663580,4.855000
A1,Fri 2021-07-16 07:29:01 CEST,34.842380,19.943172,2.577580,4.856880,19.945414,2.576040,4.853960,19.866499,2.575420,4.853440,21.103168,2.582520,4.856680,18.171301,2.569740,4.856720,40.271492,2.662640,4.856840,41.203278,2.666420,4.856920
A1,Fri 2021-07-16 07:29:01 CEST,36.061723,19.850391,2.580720,4.863560,19.811180,2.581440,4.865240,19.840910,2.581400,4.864920,21.266796,2.587400,4.864520,18.217148,2.575000,4.866280,40.214478,2.666380,4.864080,41.015854,2.670280,4.865320
A1,Fri 2021-07-16 07:29:01 CEST,36.061723,19.850391,2.580720,4.863560,19.811180,2.581440,4.865240,19.840910,2.581400,4.864920,21.266796,2.587400,4.864520,18.217148,2.575000,4.866280,40.214478,2.666380,4.864080,41.015854,2.670280,4.865320
A1,Fri 2021-07-16 07:29:02 CEST,37.160634,19.575127,2.578180,4.861040,20.020739,2.580020,4.860840,19.867880,2.577400,4.857160,21.599878,2.578500,4.845080,18.430687,2.568020,4.851320,40.388145,2.660740,4.852520,41.583061,2.663940,4.849640
A1,Fri 2021-07-16 07:29:03 CEST,38.524049,19.828207,2.578840,4.860200,19.728924,2.579340,4.861960,19.965233,2.578780,4.858960,21.518961,2.585600,4.859080,18.118126,2.571940,4.861320,40.440781,2.664680,4.859320,41.155109,2.669060,4.862080
A1,Fri 2021-07-16 07:29:03 CEST,39.830674,20.169432,2.582240,4.863800,19.676062,2.580340,4.864280,19.390903,2.579580,4.865200,21.196568,2.587180,4.864680,18.619120,2.575920,4.864680,40.647896,2.668320,4.864440,41.300636,2.671400,4.865280
A1,Fri 2021-07-16 07:29:04 CEST,41.072704,19.999229,2.575680,4.852840,19.453518,2.575400,4.856800,20.266459,2.576100,4.851440,21.819372,2.583920,4.853480,18.258701,2.570420,4.857280,40.388515,2.662540,4.855800,41.538193,2.659960,4.842720
A1,Fri 2021-07-16 07:29:04 CEST,41.072704,19.999229,2.575680,4.852840,19.453518,2.575400,4.856800,20.266459,2.576100,4.851440,21.819372,2.583920,4.853480,18.258701,2.570420,4.857280,40.388515,2.662540,4.855800,41.538193,2.659960,4.842720
A1,Fri 2021-07-16 07:29:05 CEST,42.339919,19.884724,2.577240,4.856720,19.879936,2.576540,4.855440,19.789335,2.576760,4.856600,21.468771,2.584680,4.857760,18.221685,2.569940,4.856680,40.409107,2.662820,4.856160,40.976921,2.665360,4.856640
A1,Fri 2021-07-16 07:29:05 CEST,43.585951,19.587706,2.580420,4.865160,19.536810,2.580940,4.866560,19.914148,2.581720,4.864920,21.562489,2.587960,4.863160,18.378090,2.575200,4.865320,40.475697,2.666860,4.863040,40.969509,2.671060,4.867080
A1,Fri 2021-07-16 07:29:06 CEST,44.837182,19.835756,2.580380,4.863040,19.750860,2.580200,4.863400,19.780161,2.579840,4.862480,21.200251,2.587600,4.865440,18.575138,2.575960,4.865120,40.397839,2.668280,4.866200,41.518520,2.672800,4.866240
A1,Fri 2021-07-16 07:29:06 CEST,46.081237,19.850054,2.581440,4.864920,19.950352,2.581220,4.863680,20.069464,2.581740,4.863680,21.374811,2.588720,4.866120,18.352175,2.574980,4.865120,39.881485,2.666420,4.866600,41.804085,2.672800,4.864160
A1,Fri 2021-07-16 07:29:06 CEST,46.081237,19.850054,2.581440,4.864920,19.950352,2.581220,4.863680,20.069464,2.581740,4.863680,21.374811,2.588720,4.866120,18.352175,2.574980,4.865120,39.881485,2.666420,4.866600,41.804085,2.672800,4.864160
A1,Fri 2021-07-16 07:29:07 CEST,47.334977,19.765158,2.581260,4.865280,19.790623,2.581180,4.864920,19.840204,2.580760,4.863720,21.709654,2.588300,4.862600,18.554007,2.575740,4.864880,40.296833,2.667040,4.864680,40.925697,2.665660,4.857560
A1,Fri 2021-07-16 07:29:08 CEST,48.563523,19.495699,2.575160,4.856000,19.837688,2.575740,4.854280,19.841738,2.576140,4.855000,21.175819,2.581240,4.853680,18.349998,2.569720,4.855200,39.864323,2.660280,4.855520,41.036541,2.666060,4.857480
A1,Fri 2021-07-16 07:29:08 CEST,49.783118,19.662411,2.576100,4.856400,19.917921,2.573840,4.850040,19.593903,2.572640,4.850440,21.298136,2.581600,4.853360,18.471661,2.568560,4.852000,40.272110,2.659200,4.850560,40.878460,2.663100,4.853240
A1,Fri 2021-07-16 07:29:09 CEST,50.829923,19.689960,2.567160,4.839320,19.791023,2.574900,4.853080,20.204659,2.575640,4.851080,20.803465,2.578540,4.851640,18.468439,2.567720,4.850440,40.380306,2.660840,4.852760,40.885036,2.667560,4.861320
A1,Fri 2021-07-16 07:29:09 CEST,50.829923,19.689960,2.567160,4.839320,19.791023,2.574900,4.853080,20.204659,2.575640,4.851080,20.803465,2.578540,4.851640,18.468439,2.567720,4.850440,40.380306,2.660840,4.852760,40.885036,2.667560,4.861320
A1,Fri 2021-07-16 07:29:10 CEST,52.292673,20.176552,2.580020,4.859560,19.436583,2.579780,4.865200,19.753315,2.581760,4.866320,21.216059,2.587520,4.865160,18.629087,2.574460,4.861840,40.630608,2.667680,4.863400,41.586243,2.670720,4.861960
A1,Fri 2021-07-16 07:29:10 CEST,53.567484,19.838610,2.574980,4.852840,19.504843,2.580800,4.866560,19.863338,2.582920,4.867600,21.141197,2.587620,4.865960,18.676720,2.570920,4.854760,40.450443,2.660200,4.851080,41.254501,2.672840,4.868240
A1,Fri 2021-07-16 07:29:11 CEST,54.834113,20.282230,2.584580,4.867280,19.992205,2.581700,4.864240,20.081738,2.581560,4.863240,21.192057,2.588160,4.866560,18.843052,2.577200,4.865240,40.144775,2.667700,4.867000,41.690189,2.672960,4.865280
A1,Fri 2021-07-16 07:29:11 CEST,56.072145,19.668791,2.581560,4.866640,19.395597,2.574680,4.855920,20.098185,2.577300,4.855080,21.261976,2.582060,4.854520,18.504967,2.570040,4.854520,40.593964,2.662640,4.854480,41.233814,2.667860,4.859320
A1,Fri 2021-07-16 07:29:11 CEST,56.072145,19.668791,2.581560,4.866640,19.395597,2.574680,4.855920,20.098185,2.577300,4.855080,21.261976,2.582060,4.854520,18.504967,2.570040,4.854520,40.593964,2.662640,4.854480,41.233814,2.667860,4.859320
A1,Fri 2021-07-16 07:29:12 CEST,57.335445,20.026323,2.577900,4.856800,19.611851,2.576940,4.858400,20.060137,2.577920,4.856560,21.128460,2.584140,4.859520,18.584585,2.573100,4.859640,40.385677,2.664020,4.858520,41.246723,2.667560,4.858680
A1,Fri 2021-07-16 07:29:13 CEST,58.586187,20.485559,2.580240,4.857440,20.074097,2.582440,4.864960,20.032890,2.583300,4.866920,21.127661,2.587540,4.865920,18.605869,2.577260,4.867320,40.907482,2.668660,4.863160,41.137569,2.672920,4.869240
A1,Fri 2021-07-16 07:29:13 CEST,59.829441,19.846434,2.582740,4.867400,19.850145,2.581780,4.865560,19.583441,2.581420,4.867080,21.122320,2.588240,4.867280,18.726160,2.577280,4.866360,40.790253,2.668760,4.864200,41.377460,2.671620,4.865120
A1,Fri 2021-07-16 07:29:14 CEST,61.076360,20.059891,2.582420,4.865040,19.697968,2.581900,4.867040,20.048784,2.582860,4.865960,21.280148,2.588160,4.865840,18.633137,2.578460,4.869360,40.342522,2.667860,4.865840,41.526920,2.672680,4.865960
A1,Fri 2021-07-16 07:29:14 CEST,61.076360,20.059891,2.582420,4.865040,19.697968,2.581900,4.867040,20.048784,2.582860,4.865960,21.280148,2.588160,4.865840,18.633137,2.578460,4.869360,40.342522,2.667860,4.865840,41.526920,2.672680,4.865960
A1,Fri 2021-07-16 07:29:15 CEST,62.300376,19.513401,2.581580,4.867960,19.591204,2.582260,4.868600,20.223928,2.582860,4.864520,21.237852,2.587700,4.865320,18.558546,2.575040,4.863520,40.761478,2.666340,4.860000,41.261635,2.668740,4.860720
A1,Fri 2021-07-16 07:29:15 CEST,63.522981,19.683271,2.580520,4.864560,19.309027,2.573920,4.855200,19.472507,2.574380,4.854720,21.083002,2.579540,4.851240,18.751310,2.569340,4.851160,40.054890,2.660060,4.853720,41.358780,2.665900,4.854840
A1,Fri 2021-07-16 07:29:16 CEST,64.793699,20.028133,2.576740,4.854600,19.981863,2.574840,4.851400,19.968548,2.575780,4.853280,21.326252,2.582360,4.854560,19.094942,2.571500,4.852400,40.537251,2.663400,4.856280,41.630402,2.668260,4.857160
A1,Fri 2021-07-16 07:29:16 CEST,66.086226,19.779118,2.577140,4.857400,19.377344,2.581260,4.868480,19.952806,2.582080,4.865280,21.159735,2.588360,4.867200,19.131691,2.578720,4.865720,40.435040,2.668320,4.866000,41.632965,2.673500,4.866680
A1,Fri 2021-07-16 07:29:16 CEST,66.086226,19.779118,2.577140,4.857400,19.377344,2.581260,4.868480,19.952806,2.582080,4.865280,21.159735,2.588360,4.867200,19.131691,2.578720,4.865720,40.435040,2.668320,4.866000,41.632965,2.673500,4.866680
A1,Fri 2021-07-16 07:29:17 CEST,67.332034,19.811825,2.582780,4.867760,19.862785,2.581920,4.865720,19.907520,2.582540,4.866520,21.197304,2.588800,4.867720,18.970987,2.579160,4.867880,40.528423,2.669200,4.866920,41.991302,2.674340,4.865600
A1,Fri 2021-07-16 07:29:18 CEST,68.583197,20.072411,2.583600,4.867160,19.772461,2.580740,4.864240,19.817070,2.581720,4.865720,21.336658,2.587980,4.865040,18.875072,2.578400,4.867240,40.450935,2.668340,4.865920,41.357422,2.672440,4.866760
A1,Fri 2021-07-16 07:29:18 CEST,69.833787,19.762428,2.582500,4.867640,19.976004,2.582160,4.865240,20.140345,2.582580,4.864680,21.362043,2.588920,4.866600,18.760328,2.578320,4.868040,40.782814,2.670420,4.867280,41.654457,2.673520,4.866560
A1,Fri 2021-07-16 07:29:19 CEST,71.063750,19.889387,2.582100,4.865840,20.089808,2.577200,4.854960,19.829557,2.576660,4.856080,21.465580,2.582900,4.854440,18.817133,2.572340,4.856280,40.284889,2.661400,4.854480,41.442955,2.666720,4.855720
A1,Fri 2021-07-16 07:29:19 CEST,71.063750,19.889387,2.582100,4.865840,20.089808,2.577200,4.854960,19.829557,2.576660,4.856080,21.465580,2.582900,4.854440,18.817133,2.572340,4.856280,40.284889,2.661400,4.854480,41.442955,2.666720,4.855720
A1,Fri 2021-07-16 07:29:20 CEST,72.335323,20.085756,2.578520,4.857480,19.392960,2.575920,4.858280,20.051975,2.578500,4.857720,21.437370,2.584480,4.857640,19.315470,2.574860,4.856920,40.371075,2.663720,4.858080,41.619686,2.669140,4.858840
A1,Fri 2021-07-16 07:29:20 CEST,73.579313,19.488798,2.578460,4.862280,19.443148,2.579300,4.864240,20.198521,2.583280,4.865520,21.333925,2.587500,4.864160,19.424219,2.578920,4.863680,40.402378,2.667640,4.865000,41.808685,2.673280,4.865000
A1,Fri 2021-07-16 07:29:21 CEST,74.820244,19.659771,2.582560,4.868600,19.919394,2.582040,4.865480,20.114784,2.582320,4.864400,21.536243,2.588740,4.864840,19.122211,2.579060,4.866440,40.452511,2.669180,4.867440,41.706123,2.670760,4.861160
A1,Fri 2021-07-16 07:29:21 CEST,76.023908,20.131353,2.580120,4.860120,19.632374,2.578600,4.861360,20.140038,2.581220,4.862120,21.668919,2.589060,4.864360,18.834616,2.576040,4.863120,40.629715,2.666360,4.861000,41.056210,2.669300,4.863240
A1,Fri 2021-07-16 07:29:21 CEST,76.023908,20.131353,2.580120,4.860120,19.632374,2.578600,4.861360,20.140038,2.581220,4.862120,21.668919,2.589060,4.864360,18.834616,2.576040,4.863120,40.629715,2.666360,4.861000,41.056210,2.669300,4.863240
A1,Fri 2021-07-16 07:29:22 CEST,77.275635,20.240038,2.581380,4.861600,19.885551,2.579260,4.860520,19.884754,2.580700,4.863240,21.365204,2.587700,4.864280,19.222858,2.577360,4.862400,40.041801,2.665400,4.863560,41.476154,2.670060,4.861560
A1,Fri 2021-07-16 07:29:23 CEST,78.584322,19.843916,2.582920,4.867760,19.398420,2.577980,4.862120,19.839621,2.577680,4.857920,21.373737,2.583800,4.856880,18.457491,2.571420,4.857520,40.568832,2.661640,4.852840,41.222916,2.667860,4.859400
A1,Fri 2021-07-16 07:29:23 CEST,79.835433,19.921604,2.578420,4.858640,19.638878,2.576740,4.857800,20.047678,2.578460,4.857680,21.613417,2.584200,4.855680,19.212643,2.575280,4.858560,40.600140,2.665320,4.859320,41.714619,2.668860,4.857640
A1,Fri 2021-07-16 07:29:24 CEST,81.087395,19.982477,2.577900,4.857160,19.607830,2.576180,4.857000,20.332985,2.581700,4.861440,21.500635,2.589820,4.867160,19.161200,2.579740,4.867400,40.347305,2.668340,4.866680,41.376350,2.672560,4.866840
A1,Fri 2021-07-16 07:29:24 CEST,81.087395,19.982477,2.577900,4.857160,19.607830,2.576180,4.857000,20.332985,2.581700,4.861440,21.500635,2.589820,4.867160,19.161200,2.579740,4.867400,40.347305,2.668340,4.866680,41.376350,2.672560,4.866840
A1,Fri 2021-07-16 07:29:25 CEST,82.333187,19.698153,2.582240,4.867680,19.494749,2.581180,4.867360,20.197325,2.583020,4.865040,21.522184,2.589360,4.866120,19.136538,2.579780,4.867680,40.712761,2.669480,4.866080,41.963165,2.673480,4.864240
A1,Fri 2021-07-16 07:29:25 CEST,83.583504,19.731594,2.581580,4.866160,19.815996,2.582140,4.866520,20.198521,2.583280,4.865520,21.762794,2.589020,4.863520,19.493216,2.578840,4.862960,40.361660,2.667060,4.864240,41.111015,2.672440,4.868560
A1,Fri 2021-07-16 07:29:26 CEST,84.834964,19.899206,2.582440,4.866400,20.003956,2.581900,4.864520,20.316475,2.583880,4.865680,21.848354,2.589540,4.863800,19.582613,2.578340,4.861280,40.463593,2.670080,4.869000,41.656311,2.673000,4.865600
A1,Fri 2021-07-16 07:29:26 CEST,86.084924,19.773964,2.582020,4.866640,19.905373,2.583040,4.867480,20.512564,2.582440,4.861360,21.581215,2.583720,4.855040,18.589706,2.572720,4.858880,40.135208,2.662860,4.858240,41.858101,2.668400,4.855760
A1,Fri 2021-07-16 07:29:26 CEST,86.084924,19.773964,2.582020,4.866640,19.905373,2.583040,4.867480,20.512564,2.582440,4.861360,21.581215,2.583720,4.855040,18.589706,2.572720,4.858880,40.135208,2.662860,4.858240,41.858101,2.668400,4.855760
A1,Fri 2021-07-16 07:29:27 CEST,87.325764,20.300642,2.579860,4.858240,19.821091,2.577960,4.858600,20.323963,2.580280,4.858840,21.491272,2.585480,4.859080,19.267368,2.575180,4.857920,40.521816,2.664720,4.858800,41.421188,2.668500,4.859120
A1,Fri 2021-07-16 07:29:28 CEST,88.509860,19.793262,2.575780,4.854720,20.006624,2.576880,4.855040,20.469725,2.578620,4.854520,21.619034,2.583160,4.853680,19.177090,2.577520,4.863080,40.697727,2.667840,4.863200,41.632069,2.670640,4.861480
A1,Fri 2021-07-16 07:29:28 CEST,89.774606,20.059307,2.581080,4.862520,19.762642,2.578660,4.860400,20.046482,2.581300,4.863040,21.618511,2.587500,4.861840,19.095219,2.577140,4.863040,40.111656,2.666580,4.865200,41.710693,2.671020,4.861600
A1,Fri 2021-07-16 07:29:29 CEST,91.084539,20.030558,2.583120,4.866600,19.891811,2.582620,4.866800,20.305031,2.583320,4.864720,21.379293,2.589080,4.866760,19.286695,2.579060,4.865080,40.673244,2.669080,4.865640,41.116634,2.670860,4.865640
A1,Fri 2021-07-16 07:29:29 CEST,91.084539,20.030558,2.583120,4.866600,19.891811,2.582620,4.866800,20.305031,2.583320,4.864720,21.379293,2.589080,4.866760,19.286695,2.579060,4.865080,40.673244,2.669080,4.865640,41.116634,2.670860,4.865640
A1,Fri 2021-07-16 07:29:30 CEST,92.336859,19.938725,2.582740,4.866640,19.965265,2.582580,4.866120,20.280420,2.583680,4.865600,21.591866,2.590280,4.867280,19.561075,2.580240,4.865040,40.383209,2.667300,4.864520,41.373047,2.672920,4.867520
A1,Fri 2021-07-16 07:29:30 CEST,93.584273,20.776642,2.585800,4.865520,19.779671,2.581960,4.866480,20.369593,2.584600,4.866600,21.465456,2.585900,4.860080,19.448639,2.574000,4.854200,40.239697,2.661460,4.854920,41.000694,2.665060,4.855920
A1,Fri 2021-07-16 07:29:31 CEST,94.832633,19.904728,2.578240,4.858440,20.053232,2.577720,4.856240,20.274529,2.579640,4.858040,21.705173,2.585960,4.858240,19.516653,2.575400,4.856280,40.313934,2.664280,4.859520,41.794201,2.669200,4.857680
A1,Fri 2021-07-16 07:29:31 CEST,96.085468,19.808050,2.578200,4.859160,19.865885,2.578580,4.859400,20.381899,2.580320,4.858440,21.717421,2.585800,4.857840,19.477877,2.577500,4.860560,41.258022,2.672020,4.866720,41.580898,2.672940,4.866040
A1,Fri 2021-07-16 07:29:31 CEST,96.085468,19.808050,2.578200,4.859160,19.865885,2.578580,4.859400,20.381899,2.580320,4.858440,21.717421,2.585800,4.857840,19.477877,2.577500,4.860560,41.258022,2.672020,4.866720,41.580898,2.672940,4.866040
A1,Fri 2021-07-16 07:29:32 CEST,97.334593,20.325712,2.584260,4.866320,20.131016,2.583580,4.866640,20.200670,2.584500,4.867800,21.488939,2.589620,4.866880,19.309580,2.580560,4.867720,40.702541,2.670580,4.868160,41.877987,2.674920,4.867480
A1,Fri 2021-07-16 07:29:33 CEST,98.585373,20.133623,2.583740,4.866920,19.746197,2.582620,4.868000,19.948605,2.583420,4.867840,21.308725,2.587880,4.865080,19.390966,2.580980,4.867840,40.471188,2.668180,4.865480,41.904858,2.674500,4.866520
A1,Fri 2021-07-16 07:29:33 CEST,99.836744,20.066242,2.583000,4.866080,19.881901,2.581940,4.865600,20.148783,2.584040,4.867360,21.416344,2.589220,4.866720,19.483091,2.581320,4.867720,40.302544,2.668620,4.867520,41.495823,2.673720,4.868080
A1,Fri 2021-07-16 07:29:34 CEST,101.039807,19.923874,2.582760,4.866800,19.711897,2.580560,4.864400,20.473007,2.583160,4.863040,21.444645,2.586640,4.861640,19.698366,2.578740,4.861080,40.994148,2.663080,4.852360,41.611347,2.666360,4.853840
A1,Fri 2021-07-16 07:29:34 CEST,101.039807,19.923874,2.582760,4.866800,19.711897,2.580560,4.864400,20.473007,2.583160,4.863040,21.444645,2.586640,4.861640,19.698366,2.578740,4.861080,40.994148,2.663080,4.852360,41.611347,2.666360,4.853840
A1,Fri 2021-07-16 07:29:35 CEST,102.270004,19.758471,2.575140,4.853800,19.896627,2.576740,4.855680,20.335501,2.577760,4.854000,21.504780,2.582580,4.853520,19.351147,2.574380,4.855720,40.584362,2.663260,4.855680,41.697540,2.665100,4.850920
A1,Fri 2021-07-16 07:29:35 CEST,103.565559,20.041573,2.576820,4.854640,20.086124,2.578840,4.858080,20.570318,2.580800,4.857800,21.482063,2.584440,4.857200,19.281019,2.576300,4.859920,40.741596,2.664000,4.855880,41.487579,2.674060,4.868760
A1,Fri 2021-07-16 07:29:36 CEST,104.837538,20.163326,2.583700,4.866600,19.867849,2.581560,4.865000,20.058939,2.583520,4.867120,21.213388,2.589040,4.868040,19.173563,2.579900,4.867600,40.877102,2.670140,4.866080,41.544060,2.673100,4.866600
A1,Fri 2021-07-16 07:29:36 CEST,106.085715,20.106623,2.583240,4.866200,19.975206,2.583600,4.867960,19.908072,2.583880,4.869040,21.393475,2.588780,4.866080,19.441830,2.580800,4.867080,40.807606,2.670300,4.866880,41.754856,2.673680,4.866120
