Thu 1970-01-01 01:00:00 CET,2.01325,8025200,9265904,941.35,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,3.01315,8025200,9266032,941.36,43.23,8355184,9384432,941.49,44.99
Thu 1970-01-01 01:00:00 CET,4.01333,8025200,9266032,941.36,43.23,8355184,9384688,941.51,45
Thu 1970-01-01 01:00:00 CET,5.0132,8025328,9265904,941.38,43.22,8354800,9384304,941.39,44.99
Thu 1970-01-01 01:00:00 CET,6.01281,8025328,9265904,941.38,43.22,8355056,9384688,941.48,45
Thu 1970-01-01 01:00:00 CET,7.01269,8025072,9265904,941.32,43.22,8355056,9384560,941.47,45
Thu 1970-01-01 01:00:00 CET,8.01333,8024944,9266032,941.3,43.23,8354928,9384432,941.43,44.99
Thu 1970-01-01 01:00:00 CET,9.01309,8025584,9265904,941.45,43.22,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,10.0145,8025456,9265904,941.42,43.22,8355184,9384560,941.5,45
Thu 1970-01-01 01:00:00 CET,11.0131,8025328,9265776,941.37,43.22,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,12.0132,8025200,9265776,941.34,43.22,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,13.0134,8025584,9265904,941.45,43.22,8354800,9384688,941.41,45
Thu 1970-01-01 01:00:00 CET,14.0131,8025328,9266032,941.39,43.23,8354928,9384432,941.43,44.99
Thu 1970-01-01 01:00:00 CET,15.0131,8025072,9266032,941.33,43.23,8355056,9384432,941.46,44.99
Thu 1970-01-01 01:00:00 CET,16.0136,8025200,9266032,941.36,43.23,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,17.0131,8025072,9265904,941.32,43.22,8354800,9384560,941.4,45
Thu 1970-01-01 01:00:00 CET,18.013,8025328,9266032,941.39,43.23,8355056,9384560,941.47,45
Thu 1970-01-01 01:00:00 CET,19.014,8025200,9265904,941.35,43.22,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,20.0129,8025584,9265904,941.45,43.22,8354928,9384688,941.45,45
Thu 1970-01-01 01:00:00 CET,21.013,8025200,9266032,941.36,43.23,8354928,9384560,941.44,45
Thu 1970-01-01 01:00:00 CET,22.0131,8025328,9265904,941.38,43.22,8354800,9384816,941.42,45
Thu 1970-01-01 01:00:00 CET,23.0131,8025328,9265904,941.38,43.22,8355056,9384560,941.47,45
