HTL state,Time GPS,Mission time,heater-anemoemeter,heater-HTL
HTL state,Time GPS,Mission time,heater-HTL,Time GPS,Mission time,heater-anemometer
A1,Fri 2021-07-16 06:33:57 CEST,94.0628,1.322314,Fri 2021-07-16 06:33:57 CEST,94.0628,0.000000
A1,Fri 2021-07-16 06:33:58 CEST,95.0628,1.322314,Fri 2021-07-16 06:33:58 CEST,95.0628,0.000000
A1,Fri 2021-07-16 06:33:58 CEST,96.0629,1.322314,Fri 2021-07-16 06:33:58 CEST,96.0629,0.000000
A1,Fri 2021-07-16 06:33:59 CEST,97.0625,1.322314,Fri 2021-07-16 06:33:59 CEST,97.0625,0.000000
A1,Fri 2021-07-16 06:33:59 CEST,98.0625,1.322314,Fri 2021-07-16 06:33:59 CEST,98.0625,0.000000
A1,Fri 2021-07-16 06:34:00 CEST,99.0626,1.322314,Fri 2021-07-16 06:34:00 CEST,99.0626,0.000000
A1,Fri 2021-07-16 06:34:00 CEST,100.064,1.322314,Fri 2021-07-16 06:34:00 CEST,100.064,0.000000
A1,Fri 2021-07-16 06:34:01 CEST,101.062,1.322314,Fri 2021-07-16 06:34:01 CEST,101.062,0.000000
A1,Fri 2021-07-16 06:34:01 CEST,102.062,1.322314,Fri 2021-07-16 06:34:01 CEST,102.062,0.000000
A1,Fri 2021-07-16 06:34:02 CEST,103.062,1.322314,Fri 2021-07-16 06:34:02 CEST,103.062,0.000000
A1,Fri 2021-07-16 06:34:02 CEST,104.062,1.322314,Fri 2021-07-16 06:34:02 CEST,104.062,0.000000
A1,Fri 2021-07-16 06:34:03 CEST,105.063,1.322314,Fri 2021-07-16 06:34:03 CEST,105.063,0.000000
A1,Fri 2021-07-16 06:34:03 CEST,106.063,1.322314,Fri 2021-07-16 06:34:03 CEST,106.063,0.000000
A1,Fri 2021-07-16 06:34:04 CEST,107.069,1.322314,Fri 2021-07-16 06:34:04 CEST,107.069,0.000000
A1,Fri 2021-07-16 06:34:04 CEST,108.062,1.322314,Fri 2021-07-16 06:34:04 CEST,108.062,0.000000
A1,Fri 2021-07-16 06:34:05 CEST,109.065,1.322314,Fri 2021-07-16 06:34:05 CEST,109.065,0.000000
A1,Fri 2021-07-16 06:34:05 CEST,110.063,1.322314,Fri 2021-07-16 06:34:05 CEST,110.063,0.000000
A1,Fri 2021-07-16 06:34:06 CEST,111.063,1.322314,Fri 2021-07-16 06:34:06 CEST,111.063,0.000000
A1,Fri 2021-07-16 06:34:06 CEST,112.063,1.322314,Fri 2021-07-16 06:34:06 CEST,112.063,0.000000
A1,Fri 2021-07-16 06:34:07 CEST,113.063,1.322314,Fri 2021-07-16 06:34:07 CEST,113.063,0.000000
A1,Fri 2021-07-16 06:34:07 CEST,114.063,1.322314,Fri 2021-07-16 06:34:07 CEST,114.063,0.000000
A1,Fri 2021-07-16 06:34:08 CEST,115.063,1.322314,Fri 2021-07-16 06:34:08 CEST,115.063,0.000000
A1,Fri 2021-07-16 06:34:08 CEST,116.062,1.322314,Fri 2021-07-16 06:34:08 CEST,116.063,0.000000
A1,Fri 2021-07-16 06:34:09 CEST,117.063,1.322314,Fri 2021-07-16 06:34:09 CEST,117.063,0.000000
A1,Fri 2021-07-16 06:34:09 CEST,118.063,1.322314,Fri 2021-07-16 06:34:09 CEST,118.063,0.000000
A1,Fri 2021-07-16 06:34:10 CEST,119.063,1.322314,Fri 2021-07-16 06:34:10 CEST,119.063,0.000000
A1,Fri 2021-07-16 06:34:10 CEST,120.063,1.322314,Fri 2021-07-16 06:34:10 CEST,120.063,0.000000
A1,Fri 2021-07-16 06:34:11 CEST,121.063,1.322314,Fri 2021-07-16 06:34:11 CEST,121.063,0.000000
A1,Fri 2021-07-16 06:34:11 CEST,122.063,1.322314,Fri 2021-07-16 06:34:11 CEST,122.063,0.000000
A1,Fri 2021-07-16 06:34:12 CEST,123.063,1.322314,Fri 2021-07-16 06:34:12 CEST,123.063,0.000000
A1,Fri 2021-07-16 06:34:12 CEST,124.063,1.322314,Fri 2021-07-16 06:34:12 CEST,124.063,0.000000
A1,Fri 2021-07-16 06:34:13 CEST,125.063,1.322314,Fri 2021-07-16 06:34:13 CEST,125.063,0.000000
A1,Fri 2021-07-16 06:34:13 CEST,126.063,1.322314,Fri 2021-07-16 06:34:13 CEST,126.063,0.000000
A1,Fri 2021-07-16 06:34:14 CEST,127.065,1.322314,Fri 2021-07-16 06:34:14 CEST,127.065,0.000000
A1,Fri 2021-07-16 06:34:14 CEST,128.063,1.322314,Fri 2021-07-16 06:34:14 CEST,128.063,0.000000
A1,Fri 2021-07-16 06:34:15 CEST,129.064,1.322314,Fri 2021-07-16 06:34:15 CEST,129.064,0.000000
A1,Fri 2021-07-16 06:34:15 CEST,130.063,1.322314,Fri 2021-07-16 06:34:15 CEST,130.063,0.000000
A1,Fri 2021-07-16 06:34:16 CEST,131.063,1.322314,Fri 2021-07-16 06:34:16 CEST,131.063,0.000000
A1,Fri 2021-07-16 06:34:16 CEST,132.063,1.322314,Fri 2021-07-16 06:34:16 CEST,132.063,0.000000
A1,Fri 2021-07-16 06:34:17 CEST,133.062,1.322314,Fri 2021-07-16 06:34:17 CEST,133.063,0.000000
A1,Fri 2021-07-16 06:34:17 CEST,134.063,1.322314,Fri 2021-07-16 06:34:17 CEST,134.063,0.000000
A1,Fri 2021-07-16 06:34:18 CEST,135.063,1.322314,Fri 2021-07-16 06:34:18 CEST,135.063,0.000000
A1,Fri 2021-07-16 06:34:18 CEST,136.065,1.322314,Fri 2021-07-16 06:34:18 CEST,136.065,0.000000
A1,Fri 2021-07-16 06:34:19 CEST,137.063,1.322314,Fri 2021-07-16 06:34:19 CEST,137.063,0.000000
A1,Fri 2021-07-16 06:34:19 CEST,138.063,1.322314,Fri 2021-07-16 06:34:19 CEST,138.063,0.000000
A1,Fri 2021-07-16 06:34:20 CEST,139.062,1.322314,Fri 2021-07-16 06:34:20 CEST,139.062,0.000000
A1,Fri 2021-07-16 06:34:20 CEST,140.063,1.322314,Fri 2021-07-16 06:34:20 CEST,140.063,0.000000
A1,Fri 2021-07-16 06:34:21 CEST,141.062,1.322314,Fri 2021-07-16 06:34:21 CEST,141.062,0.000000
A1,Fri 2021-07-16 06:34:21 CEST,142.062,1.322314,Fri 2021-07-16 06:34:21 CEST,142.062,0.000000
A1,Fri 2021-07-16 06:34:22 CEST,143.062,1.322314,Fri 2021-07-16 06:34:22 CEST,143.062,0.000000
A1,Fri 2021-07-16 06:34:22 CEST,144.062,1.322314,Fri 2021-07-16 06:34:22 CEST,144.062,0.000000
A1,Fri 2021-07-16 06:34:23 CEST,145.065,1.322314,Fri 2021-07-16 06:34:23 CEST,145.065,0.000000
A1,Fri 2021-07-16 06:34:23 CEST,146.063,1.322314,Fri 2021-07-16 06:34:23 CEST,146.063,0.000000
A1,Fri 2021-07-16 06:34:24 CEST,147.062,1.322314,Fri 2021-07-16 06:34:24 CEST,147.062,0.000000
A1,Fri 2021-07-16 06:34:24 CEST,148.063,1.322314,Fri 2021-07-16 06:34:24 CEST,148.063,0.000000
A1,Fri 2021-07-16 06:34:25 CEST,149.063,1.322314,Fri 2021-07-16 06:34:25 CEST,149.063,0.000000
A1,Fri 2021-07-16 06:34:25 CEST,150.063,1.322314,Fri 2021-07-16 06:34:25 CEST,150.063,0.000000
A1,Fri 2021-07-16 06:34:26 CEST,151.062,1.322314,Fri 2021-07-16 06:34:26 CEST,151.062,0.000000
A1,Fri 2021-07-16 06:34:26 CEST,152.062,1.322314,Fri 2021-07-16 06:34:26 CEST,152.062,0.000000
A1,Fri 2021-07-16 06:34:27 CEST,153.063,1.322314,Fri 2021-07-16 06:34:27 CEST,153.063,0.000000
A1,Fri 2021-07-16 06:34:27 CEST,154.07,1.322314,Fri 2021-07-16 06:34:27 CEST,154.07,0.000000
A1,Fri 2021-07-16 06:34:28 CEST,155.063,1.322314,Fri 2021-07-16 06:34:28 CEST,155.063,0.000000
A1,Fri 2021-07-16 06:34:29 CEST,156.062,1.322314,Fri 2021-07-16 06:34:29 CEST,156.062,0.000000
A1,Fri 2021-07-16 06:34:29 CEST,157.063,1.322314,Fri 2021-07-16 06:34:29 CEST,157.063,0.000000
A1,Fri 2021-07-16 06:34:30 CEST,158.063,1.322314,Fri 2021-07-16 06:34:30 CEST,158.063,0.000000
A1,Fri 2021-07-16 06:34:30 CEST,159.063,1.322314,Fri 2021-07-16 06:34:30 CEST,159.063,0.000000
A1,Fri 2021-07-16 06:34:31 CEST,160.063,1.322314,Fri 2021-07-16 06:34:31 CEST,160.063,0.000000
A1,Fri 2021-07-16 06:34:31 CEST,161.062,1.322314,Fri 2021-07-16 06:34:31 CEST,161.062,0.000000
A1,Fri 2021-07-16 06:34:32 CEST,162.062,1.322314,Fri 2021-07-16 06:34:32 CEST,162.062,0.000000
A1,Fri 2021-07-16 06:34:32 CEST,163.064,1.322314,Fri 2021-07-16 06:34:32 CEST,163.064,0.000000
A1,Fri 2021-07-16 06:34:33 CEST,164.062,1.322314,Fri 2021-07-16 06:34:33 CEST,164.062,0.000000
A1,Fri 2021-07-16 06:34:33 CEST,165.063,1.322314,Fri 2021-07-16 06:34:33 CEST,165.063,0.000000
A1,Fri 2021-07-16 06:34:34 CEST,166.063,1.322314,Fri 2021-07-16 06:34:34 CEST,166.063,0.000000
A1,Fri 2021-07-16 06:34:34 CEST,167.062,1.322314,Fri 2021-07-16 06:34:34 CEST,167.062,0.000000
A1,Fri 2021-07-16 06:34:35 CEST,168.062,1.322314,Fri 2021-07-16 06:34:35 CEST,168.062,0.000000
A1,Fri 2021-07-16 06:34:35 CEST,169.062,1.322314,Fri 2021-07-16 06:34:35 CEST,169.062,0.000000
A1,Fri 2021-07-16 06:34:36 CEST,170.063,1.322314,Fri 2021-07-16 06:34:36 CEST,170.063,0.000000
A1,Fri 2021-07-16 06:34:36 CEST,171.063,1.322314,Fri 2021-07-16 06:34:36 CEST,171.063,0.000000
A1,Fri 2021-07-16 06:34:37 CEST,172.065,1.322314,Fri 2021-07-16 06:34:37 CEST,172.065,0.000000
A1,Fri 2021-07-16 06:34:37 CEST,173.062,1.322314,Fri 2021-07-16 06:34:37 CEST,173.062,0.000000
A1,Fri 2021-07-16 06:34:38 CEST,174.063,1.322314,Fri 2021-07-16 06:34:38 CEST,174.063,0.000000
A1,Fri 2021-07-16 06:34:38 CEST,175.063,1.322314,Fri 2021-07-16 06:34:38 CEST,175.063,0.000000
A1,Fri 2021-07-16 06:34:39 CEST,176.062,1.322314,Fri 2021-07-16 06:34:39 CEST,176.062,0.000000
A1,Fri 2021-07-16 06:34:39 CEST,177.061,1.322314,Fri 2021-07-16 06:34:39 CEST,177.061,0.000000
A1,Fri 2021-07-16 06:34:40 CEST,178.063,1.322314,Fri 2021-07-16 06:34:40 CEST,178.063,0.000000
A1,Fri 2021-07-16 06:34:40 CEST,179.063,1.322314,Fri 2021-07-16 06:34:40 CEST,179.063,0.000000
A1,Fri 2021-07-16 06:34:41 CEST,180.063,1.322314,Fri 2021-07-16 06:34:41 CEST,180.063,0.000000
A1,Fri 2021-07-16 06:34:41 CEST,181.064,1.322314,Fri 2021-07-16 06:34:41 CEST,181.064,0.000000
A1,Fri 2021-07-16 06:34:42 CEST,182.063,1.322314,Fri 2021-07-16 06:34:42 CEST,182.063,0.000000
A1,Fri 2021-07-16 06:34:42 CEST,183.063,1.322314,Fri 2021-07-16 06:34:42 CEST,183.063,0.000000
A1,Fri 2021-07-16 06:34:43 CEST,184.063,1.322314,Fri 2021-07-16 06:34:43 CEST,184.063,0.000000
A1,Fri 2021-07-16 06:34:43 CEST,185.063,1.322314,Fri 2021-07-16 06:34:43 CEST,185.063,0.000000
A1,Fri 2021-07-16 06:34:44 CEST,186.062,1.322314,Fri 2021-07-16 06:34:44 CEST,186.062,0.000000
A1,Fri 2021-07-16 06:34:44 CEST,187.063,1.322314,Fri 2021-07-16 06:34:44 CEST,187.063,0.000000
A1,Fri 2021-07-16 06:34:45 CEST,188.063,1.322314,Fri 2021-07-16 06:34:45 CEST,188.063,0.000000
A1,Fri 2021-07-16 06:34:45 CEST,189.063,1.322314,Fri 2021-07-16 06:34:45 CEST,189.063,0.000000
A1,Fri 2021-07-16 06:34:46 CEST,190.064,1.322314,Fri 2021-07-16 06:34:46 CEST,190.064,0.000000
A1,Fri 2021-07-16 06:34:46 CEST,191.062,1.322314,Fri 2021-07-16 06:34:46 CEST,191.062,0.000000
A1,Fri 2021-07-16 06:34:47 CEST,192.062,1.322314,Fri 2021-07-16 06:34:47 CEST,192.062,0.000000
A1,Fri 2021-07-16 06:34:47 CEST,193.062,1.322314,Fri 2021-07-16 06:34:47 CEST,193.062,0.000000
A1,Fri 2021-07-16 06:34:48 CEST,194.062,1.322314,Fri 2021-07-16 06:34:48 CEST,194.062,0.000000
A1,Fri 2021-07-16 06:34:48 CEST,195.063,1.322314,Fri 2021-07-16 06:34:48 CEST,195.063,0.000000
A1,Fri 2021-07-16 06:34:49 CEST,196.063,1.322314,Fri 2021-07-16 06:34:49 CEST,196.063,0.000000
A1,Fri 2021-07-16 06:34:49 CEST,197.063,1.322314,Fri 2021-07-16 06:34:49 CEST,197.063,0.000000
A1,Fri 2021-07-16 06:34:50 CEST,198.063,1.322314,Fri 2021-07-16 06:34:50 CEST,198.063,0.000000
A1,Fri 2021-07-16 06:34:50 CEST,199.064,1.322314,Fri 2021-07-16 06:34:50 CEST,199.064,0.000000
A1,Fri 2021-07-16 06:34:51 CEST,200.063,1.322314,Fri 2021-07-16 06:34:51 CEST,200.063,0.000000
A1,Fri 2021-07-16 06:34:51 CEST,201.063,1.322314,Fri 2021-07-16 06:34:51 CEST,201.063,0.000000
A1,Fri 2021-07-16 06:34:52 CEST,202.063,1.322314,Fri 2021-07-16 06:34:52 CEST,202.063,0.000000
A1,Fri 2021-07-16 06:34:52 CEST,203.063,1.322314,Fri 2021-07-16 06:34:52 CEST,203.063,0.000000
A1,Fri 2021-07-16 06:34:53 CEST,204.063,1.322314,Fri 2021-07-16 06:34:53 CEST,204.063,0.000000
A1,Fri 2021-07-16 06:34:53 CEST,205.063,1.322314,Fri 2021-07-16 06:34:53 CEST,205.063,0.000000
A1,Fri 2021-07-16 06:34:54 CEST,206.063,1.322314,Fri 2021-07-16 06:34:54 CEST,206.063,0.000000
A1,Fri 2021-07-16 06:34:54 CEST,207.063,1.322314,Fri 2021-07-16 06:34:54 CEST,207.063,0.000000
A1,Fri 2021-07-16 06:34:55 CEST,208.064,1.322314,Fri 2021-07-16 06:34:55 CEST,208.064,0.000000
A1,Fri 2021-07-16 06:34:55 CEST,209.063,1.322314,Fri 2021-07-16 06:34:55 CEST,209.063,0.000000
