Time GPS,Mission time,MGT-X raw,MGT-Y raw,MGT-Z raw,MGT-X mgauss,MGT-Y mgauss,MGT-Z mgauss,ACC-X raw,ACC-Y raw,ACC-Z raw,ACC-X mg,ACC-Y mg,ACC-Z mg,GYRO-X raw,GYRO-Y raw,GYRO-Z raw,GYRO-X mdps,GYRO-Y mdps,GYRO-Z mdps,Temp raw,Temp Celsius
Thu 1970-01-01 01:00:00 CET,12.0414,-1300,-197,1704,-182.000000,-27.580000,238.559998,-3,-43,1349,-2.196000,-31.476000,987.468018,85,40,38,5950.000000,2800.000000,2660.000000,53,28.234863
Thu 1970-01-01 01:00:00 CET,13.0416,-1235,-191,1723,-172.899994,-26.740000,241.220001,-1,-45,1352,-0.732000,-32.939999,989.664001,78,39,41,5460.000000,2730.000000,2870.000000,51,28.112793
Thu 1970-01-01 01:00:00 CET,14.0413,-1348,-220,1683,-188.720001,-30.799999,235.619995,-2,-45,1354,-1.464000,-32.939999,991.127991,85,44,43,5950.000000,3080.000000,3010.000000,51,28.112793
Thu 1970-01-01 01:00:00 CET,15.041,-1246,-241,1690,-174.440002,-33.740002,236.600006,-5,-48,1354,-3.660000,-35.136002,991.127991,77,42,44,5390.000000,2940.000000,3080.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,16.0409,-1275,-183,1805,-178.500000,-25.620001,252.699997,-4,-48,1354,-2.928000,-35.136002,991.127991,85,40,44,5950.000000,2800.000000,3080.000000,52,28.173828
Thu 1970-01-01 01:00:00 CET,17.0411,-1267,-193,1699,-177.380005,-27.020000,237.860001,-1,-44,1351,-0.732000,-32.208000,988.932007,79,45,41,5530.000000,3150.000000,2870.000000,53,28.234863
Thu 1970-01-01 01:00:00 CET,18.0416,-1317,-159,1762,-184.380005,-22.260000,246.680008,-4,-43,1350,-2.928000,-31.476000,988.200012,82,39,44,5740.000000,2730.000000,3080.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,19.0428,-1280,-186,1735,-179.199997,-26.040001,242.899994,0,-46,1355,0.000000,-33.672001,991.859985,88,41,43,6160.000000,2870.000000,3010.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,20.041,-1284,-168,1810,-179.759995,-23.520000,253.399994,-4,-46,1356,-2.928000,-33.672001,992.591980,85,44,42,5950.000000,3080.000000,2940.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,21.0412,-1318,-192,1806,-184.520004,-26.880001,252.839996,-3,-46,1345,-2.196000,-33.672001,984.539978,84,42,42,5880.000000,2940.000000,2940.000000,53,28.234863
Thu 1970-01-01 01:00:00 CET,22.0411,-1324,-212,1807,-185.360001,-29.680000,252.979996,-3,-42,1351,-2.196000,-30.743999,988.932007,81,42,43,5670.000000,2940.000000,3010.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,23.0412,-1283,-178,1762,-179.619995,-24.920000,246.680008,0,-42,1355,0.000000,-30.743999,991.859985,83,48,39,5810.000000,3360.000000,2730.000000,52,28.173828
Thu 1970-01-01 01:00:00 CET,24.0412,-1319,-161,1771,-184.660004,-22.540001,247.940002,-3,-44,1352,-2.196000,-32.208000,989.664001,78,41,46,5460.000000,2870.000000,3220.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,25.0416,-1288,-177,1741,-180.320007,-24.780001,243.740005,-5,-43,1351,-3.660000,-31.476000,988.932007,87,42,41,6090.000000,2940.000000,2870.000000,55,28.356934
Thu 1970-01-01 01:00:00 CET,26.0417,-1305,-165,1750,-182.699997,-23.100000,245.000000,-7,-48,1352,-5.124000,-35.136002,989.664001,82,43,39,5740.000000,3010.000000,2730.000000,53,28.234863
Thu 1970-01-01 01:00:00 CET,27.0421,-1331,-210,1786,-186.339996,-29.400000,250.040009,-2,-44,1355,-1.464000,-32.208000,991.859985,82,37,43,5740.000000,2590.000000,3010.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,28.0425,-1352,-161,1574,-189.279999,-22.540001,220.360001,-3,-50,1351,-2.196000,-36.599998,988.932007,82,43,45,5740.000000,3010.000000,3150.000000,55,28.356934
Thu 1970-01-01 01:00:00 CET,29.0414,-1303,-198,1729,-182.419998,-27.719999,242.059998,-2,-43,1353,-1.464000,-31.476000,990.395996,81,43,42,5670.000000,3010.000000,2940.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,30.0415,-1312,-146,1773,-183.680008,-20.440001,248.220001,-5,-39,1351,-3.660000,-28.548000,988.932007,82,41,46,5740.000000,2870.000000,3220.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,31.0415,-1360,-203,1724,-190.399994,-28.420000,241.360001,0,-44,1351,0.000000,-32.208000,988.932007,81,38,43,5670.000000,2660.000000,3010.000000,54,28.295898
Thu 1970-01-01 01:00:00 CET,32.0411,-1332,-220,1725,-186.479996,-30.799999,241.500000,-9,-42,1352,-6.588000,-30.743999,989.664001,80,42,40,5600.000000,2940.000000,2800.000000,52,28.173828
Thu 1970-01-01 01:00:00 CET,33.0413,-1309,-212,1778,-183.259995,-29.680000,248.919998,-7,-45,1354,-5.124000,-32.939999,991.127991,86,37,41,6020.000000,2590.000000,2870.000000,55,28.356934
Thu 1970-01-01 01:00:00 CET,34.0413,-1340,-144,1734,-187.600006,-20.160000,242.759995,-5,-49,1352,-3.660000,-35.868000,989.664001,76,41,47,5320.000000,2870.000000,3290.000000,56,28.417969
Thu 1970-01-01 01:00:00 CET,35.0414,-1339,-216,1710,-187.460007,-30.240000,239.399994,1,-44,1353,0.732000,-32.208000,990.395996,78,45,46,5460.000000,3150.000000,3220.000000,55,28.356934
Thu 1970-01-01 01:00:00 CET,36.0416,-1281,-197,1754,-179.339996,-27.580000,245.559998,-1,-41,1352,-0.732000,-30.011999,989.664001,77,40,45,5390.000000,2800.000000,3150.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,37.0428,-1326,-200,1855,-185.639999,-28.000000,259.700012,0,-38,1345,0.000000,-27.816000,984.539978,80,40,42,5600.000000,2800.000000,2940.000000,55,28.356934
Thu 1970-01-01 01:00:00 CET,38.0417,-1311,-198,1790,-183.539993,-27.719999,250.600006,-4,-42,1353,-2.928000,-30.743999,990.395996,78,43,39,5460.000000,3010.000000,2730.000000,56,28.417969
Thu 1970-01-01 01:00:00 CET,39.0414,-1304,-187,1752,-182.559998,-26.180000,245.279999,-1,-44,1350,-0.732000,-32.208000,988.200012,86,40,42,6020.000000,2800.000000,2940.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,40.0418,-1302,-211,1766,-182.279999,-29.540001,247.240005,-3,-40,1359,-2.196000,-29.279999,994.787964,86,40,40,6020.000000,2800.000000,2800.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,41.0417,-1270,-182,1743,-177.800003,-25.480000,244.020004,-5,-46,1355,-3.660000,-33.672001,991.859985,83,45,41,5810.000000,3150.000000,2870.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,42.04,-1312,-203,1734,-183.680008,-28.420000,242.759995,-3,-44,1350,-2.196000,-32.208000,988.200012,79,39,45,5530.000000,2730.000000,3150.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,43.0403,-1332,-207,1806,-186.479996,-28.980000,252.839996,-2,-46,1349,-1.464000,-33.672001,987.468018,80,40,45,5600.000000,2800.000000,3150.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,44.0413,-1303,-237,1833,-182.419998,-33.180000,256.619995,-1,-41,1351,-0.732000,-30.011999,988.932007,86,41,40,6020.000000,2870.000000,2800.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,45.0418,-1290,-200,1804,-180.600006,-28.000000,252.559998,-3,-41,1348,-2.196000,-30.011999,986.735962,78,43,41,5460.000000,3010.000000,2870.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,46.0434,-1302,-195,1844,-182.279999,-27.299999,258.160004,0,-45,1351,0.000000,-32.939999,988.932007,84,46,45,5880.000000,3220.000000,3150.000000,59,28.601074
Thu 1970-01-01 01:00:00 CET,47.0412,-1288,-169,1795,-180.320007,-23.660000,251.300003,-5,-47,1353,-3.660000,-34.403999,990.395996,78,42,42,5460.000000,2940.000000,2940.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,48.0417,-1282,-171,1790,-179.479996,-23.940001,250.600006,0,-43,1355,0.000000,-31.476000,991.859985,85,42,42,5950.000000,2940.000000,2940.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,49.0418,-1302,-233,1811,-182.279999,-32.619999,253.540009,1,-46,1349,0.732000,-33.672001,987.468018,81,44,41,5670.000000,3080.000000,2870.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,50.0417,-1303,-184,1838,-182.419998,-25.760000,257.320007,-1,-46,1354,-0.732000,-33.672001,991.127991,80,46,39,5600.000000,3220.000000,2730.000000,56,28.417969
Thu 1970-01-01 01:00:00 CET,51.0416,-1263,-174,1788,-176.820007,-24.360001,250.320007,-6,-44,1352,-4.392000,-32.208000,989.664001,78,38,42,5460.000000,2660.000000,2940.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,52.0417,-1314,-185,1834,-183.960007,-25.900000,256.760010,-2,-44,1352,-1.464000,-32.208000,989.664001,82,38,43,5740.000000,2660.000000,3010.000000,59,28.601074
Thu 1970-01-01 01:00:00 CET,53.0417,-1312,-140,1828,-183.680008,-19.600000,255.919998,-2,-41,1358,-1.464000,-30.011999,994.055969,78,40,43,5460.000000,2800.000000,3010.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,54.041,-1302,-139,1739,-182.279999,-19.460001,243.460007,0,-45,1354,0.000000,-32.939999,991.127991,80,40,42,5600.000000,2800.000000,2940.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,55.0411,-1289,-167,1822,-180.460007,-23.379999,255.080002,-4,-45,1352,-2.928000,-32.939999,989.664001,76,39,45,5320.000000,2730.000000,3150.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,56.0411,-1343,-155,1813,-188.020004,-21.700001,253.820007,1,-44,1349,0.732000,-32.208000,987.468018,85,44,42,5950.000000,3080.000000,2940.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,57.0411,-1318,-149,1851,-184.520004,-20.860001,259.140015,-7,-42,1350,-5.124000,-30.743999,988.200012,77,42,42,5390.000000,2940.000000,2940.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,58.0412,-1327,-209,1797,-185.779999,-29.260000,251.580002,-6,-45,1351,-4.392000,-32.939999,988.932007,82,40,40,5740.000000,2800.000000,2800.000000,57,28.479004
Thu 1970-01-01 01:00:00 CET,59.041,-1314,-137,1812,-183.960007,-19.180000,253.680008,-7,-45,1355,-5.124000,-32.939999,991.859985,83,41,42,5810.000000,2870.000000,2940.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,60.0414,-1322,-165,1711,-185.080002,-23.100000,239.540009,-4,-47,1349,-2.928000,-34.403999,987.468018,84,40,40,5880.000000,2800.000000,2800.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,61.0412,-1261,-160,1748,-176.539993,-22.400000,244.720001,-3,-47,1354,-2.196000,-34.403999,991.127991,78,41,41,5460.000000,2870.000000,2870.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,62.0411,-1292,-211,1849,-180.880005,-29.540001,258.860016,1,-44,1353,0.732000,-32.208000,990.395996,88,42,46,6160.000000,2940.000000,3220.000000,58,28.540039
Thu 1970-01-01 01:00:00 CET,63.0412,-1250,-191,1803,-175.000000,-26.740000,252.419998,-2,-44,1347,-1.464000,-32.208000,986.003967,81,40,40,5670.000000,2800.000000,2800.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,64.0435,-1253,-168,1758,-175.419998,-23.520000,246.119995,-5,-45,1348,-3.660000,-32.939999,986.735962,79,37,42,5530.000000,2590.000000,2940.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,65.0414,-1244,-200,1761,-174.160004,-28.000000,246.540009,-3,-46,1353,-2.196000,-33.672001,990.395996,82,41,43,5740.000000,2870.000000,3010.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,66.0416,-1255,-152,1783,-175.699997,-21.280001,249.619995,-6,-43,1350,-4.392000,-31.476000,988.200012,89,39,41,6230.000000,2730.000000,2870.000000,60,28.662109
Thu 1970-01-01 01:00:00 CET,67.041,-1284,-187,1739,-179.759995,-26.180000,243.460007,-3,-49,1347,-2.196000,-35.868000,986.003967,83,40,42,5810.000000,2800.000000,2940.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,68.0414,-1304,-183,1739,-182.559998,-25.620001,243.460007,-4,-43,1351,-2.928000,-31.476000,988.932007,89,41,43,6230.000000,2870.000000,3010.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,69.0418,-1315,-194,1882,-184.100006,-27.160000,263.480011,-4,-45,1357,-2.928000,-32.939999,993.323975,86,42,43,6020.000000,2940.000000,3010.000000,59,28.601074
Thu 1970-01-01 01:00:00 CET,70.0422,-1349,-225,1704,-188.860001,-31.500000,238.559998,-2,-46,1355,-1.464000,-33.672001,991.859985,84,41,45,5880.000000,2870.000000,3150.000000,61,28.723145
Thu 1970-01-01 01:00:00 CET,71.0417,-1333,-169,1798,-186.619995,-23.660000,251.720001,0,-44,1353,0.000000,-32.208000,990.395996,84,39,42,5880.000000,2730.000000,2940.000000,61,28.723145
Thu 1970-01-01 01:00:00 CET,72.0418,-1287,-149,1791,-180.180008,-20.860001,250.740005,-2,-46,1351,-1.464000,-33.672001,988.932007,85,42,43,5950.000000,2940.000000,3010.000000,61,28.723145
Thu 1970-01-01 01:00:00 CET,73.0425,-1320,-211,1728,-184.800003,-29.540001,241.919998,0,-44,1345,0.000000,-32.208000,984.539978,86,39,41,6020.000000,2730.000000,2870.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,74.0413,-1252,-224,1863,-175.279999,-31.360001,260.820007,-3,-43,1343,-2.196000,-31.476000,983.075989,88,43,43,6160.000000,3010.000000,3010.000000,61,28.723145
Thu 1970-01-01 01:00:00 CET,75.0379,-1289,-220,1717,-180.460007,-30.799999,240.380005,-5,-36,1351,-3.660000,-26.351999,988.932007,81,39,40,5670.000000,2730.000000,2800.000000,65,28.967285
Thu 1970-01-01 01:00:00 CET,76.0414,-1313,-182,1840,-183.820007,-25.480000,257.600006,-2,-44,1353,-1.464000,-32.208000,990.395996,85,43,41,5950.000000,3010.000000,2870.000000,59,28.601074
Thu 1970-01-01 01:00:00 CET,77.041,-1286,-215,1811,-180.039993,-30.100000,253.540009,1,-44,1355,0.732000,-32.208000,991.859985,85,43,41,5950.000000,3010.000000,2870.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,78.0416,-1321,-234,1873,-184.940002,-32.759998,262.220001,-5,-47,1356,-3.660000,-34.403999,992.591980,78,40,44,5460.000000,2800.000000,3080.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,79.0421,-1271,-262,1914,-177.940002,-36.680000,267.959991,-3,-41,1352,-2.196000,-30.011999,989.664001,81,44,42,5670.000000,3080.000000,2940.000000,64,28.906250
Thu 1970-01-01 01:00:00 CET,80.0411,-1283,-251,1773,-179.619995,-35.139999,248.220001,-3,-47,1350,-2.196000,-34.403999,988.200012,83,44,43,5810.000000,3080.000000,3010.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,81.041,-1284,-197,1815,-179.759995,-27.580000,254.100006,-3,-46,1350,-2.196000,-33.672001,988.200012,86,38,44,6020.000000,2660.000000,3080.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,82.0438,-1259,-179,1845,-176.259995,-25.059999,258.299988,-5,-43,1349,-3.660000,-31.476000,987.468018,86,45,43,6020.000000,3150.000000,3010.000000,64,28.906250
Thu 1970-01-01 01:00:00 CET,83.0414,-1272,-241,1830,-178.080002,-33.740002,256.200012,-4,-48,1354,-2.928000,-35.136002,991.127991,82,43,38,5740.000000,3010.000000,2660.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,84.0414,-1308,-212,1839,-183.119995,-29.680000,257.459991,-1,-47,1349,-0.732000,-34.403999,987.468018,85,42,43,5950.000000,2940.000000,3010.000000,65,28.967285
Thu 1970-01-01 01:00:00 CET,85.0412,-1273,-200,1730,-178.220001,-28.000000,242.199997,-3,-42,1351,-2.196000,-30.743999,988.932007,85,44,42,5950.000000,3080.000000,2940.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,86.0414,-1284,-194,1822,-179.759995,-27.160000,255.080002,-2,-42,1348,-1.464000,-30.743999,986.735962,84,43,45,5880.000000,3010.000000,3150.000000,62,28.784180
Thu 1970-01-01 01:00:00 CET,87.0438,-1249,-237,1765,-174.860001,-33.180000,247.100006,-3,-46,1348,-2.196000,-33.672001,986.735962,82,42,41,5740.000000,2940.000000,2870.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,88.0418,-1280,-156,1771,-179.199997,-21.840000,247.940002,2,-46,1355,1.464000,-33.672001,991.859985,85,41,42,5950.000000,2870.000000,2940.000000,61,28.723145
Thu 1970-01-01 01:00:00 CET,89.0411,-1279,-215,1786,-179.059998,-30.100000,250.040009,-5,-43,1348,-3.660000,-31.476000,986.735962,88,39,39,6160.000000,2730.000000,2730.000000,63,28.845215
Thu 1970-01-01 01:00:00 CET,90.0412,-1320,-183,1773,-184.800003,-25.620001,248.220001,-2,-42,1352,-1.464000,-30.743999,989.664001,82,43,45,5740.000000,3010.000000,3150.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,91.0426,-1258,-186,1864,-176.119995,-26.040001,260.959991,-4,-43,1351,-2.928000,-31.476000,988.932007,85,45,42,5950.000000,3150.000000,2940.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,92.0404,-1245,-191,1829,-174.300003,-26.740000,256.059998,-1,-42,1347,-0.732000,-30.743999,986.003967,86,39,42,6020.000000,2730.000000,2940.000000,64,28.906250
Thu 1970-01-01 01:00:00 CET,93.04,-1284,-180,1923,-179.759995,-25.200001,269.220001,-2,-43,1349,-1.464000,-31.476000,987.468018,82,44,41,5740.000000,3080.000000,2870.000000,67,29.089355
Thu 1970-01-01 01:00:00 CET,94.0407,-1257,-210,1829,-175.979996,-29.400000,256.059998,-5,-48,1356,-3.660000,-35.136002,992.591980,82,43,43,5740.000000,3010.000000,3010.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,95.0414,-1283,-202,1867,-179.619995,-28.280001,261.380005,-1,-43,1352,-0.732000,-31.476000,989.664001,80,39,41,5600.000000,2730.000000,2870.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,96.0414,-1272,-203,1771,-178.080002,-28.420000,247.940002,-3,-47,1355,-2.196000,-34.403999,991.859985,85,39,44,5950.000000,2730.000000,3080.000000,65,28.967285
Thu 1970-01-01 01:00:00 CET,97.0415,-1276,-202,1766,-178.639999,-28.280001,247.240005,1,-45,1348,0.732000,-32.939999,986.735962,86,39,46,6020.000000,2730.000000,3220.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,98.0415,-1289,-173,1781,-180.460007,-24.219999,249.339996,2,-49,1351,1.464000,-35.868000,988.932007,86,43,45,6020.000000,3010.000000,3150.000000,67,29.089355
Thu 1970-01-01 01:00:00 CET,99.0417,-1292,-167,1815,-180.880005,-23.379999,254.100006,-4,-46,1349,-2.928000,-33.672001,987.468018,85,47,41,5950.000000,3290.000000,2870.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,100.043,-1259,-197,1810,-176.259995,-27.580000,253.399994,-1,-43,1349,-0.732000,-31.476000,987.468018,81,42,40,5670.000000,2940.000000,2800.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,101.041,-1330,-176,1785,-186.199997,-24.639999,249.899994,-1,-42,1350,-0.732000,-30.743999,988.200012,85,42,44,5950.000000,2940.000000,3080.000000,67,29.089355
Thu 1970-01-01 01:00:00 CET,102.042,-1248,-173,1751,-174.720001,-24.219999,245.139999,-8,-46,1354,-5.856000,-33.672001,991.127991,84,41,43,5880.000000,2870.000000,3010.000000,66,29.028320
Thu 1970-01-01 01:00:00 CET,103.042,-1244,-160,1828,-174.160004,-22.400000,255.919998,-7,-45,1347,-5.124000,-32.939999,986.003967,88,39,39,6160.000000,2730.000000,2730.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,104.042,-1242,-119,1785,-173.880005,-16.660000,249.899994,-8,-49,1351,-5.856000,-35.868000,988.932007,86,40,39,6020.000000,2800.000000,2730.000000,65,28.967285
Thu 1970-01-01 01:00:00 CET,105.041,-1319,-205,1830,-184.660004,-28.700001,256.200012,-5,-45,1351,-3.660000,-32.939999,988.932007,82,38,43,5740.000000,2660.000000,3010.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,106.041,-1296,-183,1843,-181.440002,-25.620001,258.019989,-2,-46,1350,-1.464000,-33.672001,988.200012,92,43,42,6440.000000,3010.000000,2940.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,107.041,-1257,-186,1778,-175.979996,-26.040001,248.919998,-5,-40,1350,-3.660000,-29.279999,988.200012,88,44,43,6160.000000,3080.000000,3010.000000,65,28.967285
Thu 1970-01-01 01:00:00 CET,108.043,-1306,-232,1811,-182.839996,-32.480000,253.540009,-4,-46,1352,-2.928000,-33.672001,989.664001,78,47,41,5460.000000,3290.000000,2870.000000,67,29.089355
Thu 1970-01-01 01:00:00 CET,109.043,-1264,-160,1853,-176.960007,-22.400000,259.420013,-2,-42,1352,-1.464000,-30.743999,989.664001,91,41,40,6370.000000,2870.000000,2800.000000,67,29.089355
Thu 1970-01-01 01:00:00 CET,110.041,-1307,-211,1845,-182.979996,-29.540001,258.299988,-3,-43,1353,-2.196000,-31.476000,990.395996,87,38,41,6090.000000,2660.000000,2870.000000,69,29.211426
Thu 1970-01-01 01:00:00 CET,111.043,-1303,-160,1818,-182.419998,-22.400000,254.520004,-6,-48,1347,-4.392000,-35.136002,986.003967,89,38,42,6230.000000,2660.000000,2940.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,112.041,-1319,-110,1904,-184.660004,-15.400000,266.559998,-1,-43,1352,-0.732000,-31.476000,989.664001,87,44,41,6090.000000,3080.000000,2870.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,113.041,-1309,-164,1904,-183.259995,-22.960001,266.559998,-3,-43,1352,-2.196000,-31.476000,989.664001,87,40,44,6090.000000,2800.000000,3080.000000,70,29.272461
Thu 1970-01-01 01:00:00 CET,114.041,-1328,-193,1926,-185.919998,-27.020000,269.640015,-6,-44,1349,-4.392000,-32.208000,987.468018,83,42,42,5810.000000,2940.000000,2940.000000,70,29.272461
Thu 1970-01-01 01:00:00 CET,115.041,-1251,-138,1871,-175.139999,-19.320000,261.940002,-5,-47,1352,-3.660000,-34.403999,989.664001,86,41,44,6020.000000,2870.000000,3080.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,116.042,-1317,-197,1913,-184.380005,-27.580000,267.820007,-4,-45,1351,-2.928000,-32.939999,988.932007,82,42,41,5740.000000,2940.000000,2870.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,117.042,-1298,-167,1933,-181.720001,-23.379999,270.619995,2,-45,1354,1.464000,-32.939999,991.127991,82,42,42,5740.000000,2940.000000,2940.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,118.042,-1303,-168,1882,-182.419998,-23.520000,263.480011,-2,-42,1352,-1.464000,-30.743999,989.664001,81,43,41,5670.000000,3010.000000,2870.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,119.041,-1302,-106,1886,-182.279999,-14.840000,264.040009,-2,-45,1351,-1.464000,-32.939999,988.932007,82,45,40,5740.000000,3150.000000,2800.000000,70,29.272461
Thu 1970-01-01 01:00:00 CET,120.042,-1328,-182,1923,-185.919998,-25.480000,269.220001,-5,-45,1355,-3.660000,-32.939999,991.859985,88,44,40,6160.000000,3080.000000,2800.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,121.041,-1277,-127,1855,-178.779999,-17.780001,259.700012,-1,-43,1355,-0.732000,-31.476000,991.859985,85,45,45,5950.000000,3150.000000,3150.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,122.041,-1277,-178,1872,-178.779999,-24.920000,262.079987,-3,-47,1349,-2.196000,-34.403999,987.468018,88,47,42,6160.000000,3290.000000,2940.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,123.042,-1300,-219,1860,-182.000000,-30.660000,260.399994,-3,-43,1351,-2.196000,-31.476000,988.932007,89,42,46,6230.000000,2940.000000,3220.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,124.042,-1310,-194,1880,-183.399994,-27.160000,263.200012,-2,-44,1353,-1.464000,-32.208000,990.395996,85,47,42,5950.000000,3290.000000,2940.000000,68,29.150391
Thu 1970-01-01 01:00:00 CET,125.041,-1282,-153,1827,-179.479996,-21.420000,255.779999,-4,-47,1352,-2.928000,-34.403999,989.664001,85,45,41,5950.000000,3150.000000,2870.000000,70,29.272461
Thu 1970-01-01 01:00:00 CET,126.041,-1303,-181,1829,-182.419998,-25.340000,256.059998,-4,-47,1346,-2.928000,-34.403999,985.271973,84,44,41,5880.000000,3080.000000,2870.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,127.043,-1358,-137,1893,-190.119995,-19.180000,265.019989,-1,-45,1358,-0.732000,-32.939999,994.055969,85,44,41,5950.000000,3080.000000,2870.000000,69,29.211426
Thu 1970-01-01 01:00:00 CET,128.041,-1300,-138,1851,-182.000000,-19.320000,259.140015,-3,-44,1352,-2.196000,-32.208000,989.664001,91,39,41,6370.000000,2730.000000,2870.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,129.041,-1328,-151,1841,-185.919998,-21.139999,257.739990,-3,-44,1348,-2.196000,-32.208000,986.735962,87,43,40,6090.000000,3010.000000,2800.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,130.041,-1321,-132,1862,-184.940002,-18.480000,260.679993,-2,-44,1347,-1.464000,-32.208000,986.003967,91,43,38,6370.000000,3010.000000,2660.000000,69,29.211426
Thu 1970-01-01 01:00:00 CET,131.04,-1324,-167,1763,-185.360001,-23.379999,246.820007,-5,-46,1355,-3.660000,-33.672001,991.859985,89,46,42,6230.000000,3220.000000,2940.000000,74,29.516602
Thu 1970-01-01 01:00:00 CET,132.039,-1328,-208,1798,-185.919998,-29.120001,251.720001,-2,-45,1351,-1.464000,-32.939999,988.932007,87,42,40,6090.000000,2940.000000,2800.000000,72,29.394531
Thu 1970-01-01 01:00:00 CET,133.041,-1332,-177,1775,-186.479996,-24.780001,248.500000,-1,-45,1345,-0.732000,-32.939999,984.539978,88,39,38,6160.000000,2730.000000,2660.000000,74,29.516602
Thu 1970-01-01 01:00:00 CET,134.041,-1316,-201,1822,-184.240005,-28.139999,255.080002,-3,-43,1351,-2.196000,-31.476000,988.932007,81,39,45,5670.000000,2730.000000,3150.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,135.041,-1312,-178,1853,-183.680008,-24.920000,259.420013,-6,-43,1351,-4.392000,-31.476000,988.932007,87,40,39,6090.000000,2800.000000,2730.000000,72,29.394531
Thu 1970-01-01 01:00:00 CET,136.043,-1293,-152,1789,-181.020004,-21.280001,250.460007,-5,-43,1350,-3.660000,-31.476000,988.200012,86,42,43,6020.000000,2940.000000,3010.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,137.044,-1364,-141,1811,-190.960007,-19.740000,253.540009,-5,-45,1347,-3.660000,-32.939999,986.003967,80,42,42,5600.000000,2940.000000,2940.000000,71,29.333496
Thu 1970-01-01 01:00:00 CET,138.042,-1297,-168,1775,-181.580002,-23.520000,248.500000,2,-46,1352,1.464000,-33.672001,989.664001,88,42,45,6160.000000,2940.000000,3150.000000,73,29.455566
