138.864035,16.5,15.5,16.5,15.5,14.5
140.113474,15.5,15.5,17.5,15.5,14.5
140.113474,15.5,15.5,16.5,15.5,14.5
141.364552,15.5,15.5,16.5,15.5,14.5
142.614555,15.5,15.5,16.5,16.5,14.5
143.864507,15.5,15.5,16.5,16.5,14.5
145.116233,15.5,15.5,17.5,16.5,13.5
145.116233,15.5,15.5,17.5,16.5,13.5
146.36452,15.5,15.5,17.5,16.5,13.5
147.614504,15.5,15.5,17.5,15.5,14.5
148.864536,15.5,15.5,17.5,16.5,13.5
150.115994,15.5,15.5,17.5,15.5,14.5
150.115994,15.5,15.5,17.5,16.5,14.5
151.364553,15.5,15.5,17.5,16.5,14.5
152.613598,15.5,15.5,17.5,16.5,14.5
153.864549,15.5,15.5,17.5,15.5,14.5
155.116344,15.5,15.5,17.5,15.5,14.5
155.116344,15.5,15.5,17.5,16.5,13.5
156.364477,15.5,15.5,17.5,16.5,13.5
157.614512,15.5,15.5,16.5,16.5,13.5
158.864476,16.5,15.5,16.5,16.5,13.5
160.116006,15.5,15.5,17.5,15.5,14.5
160.116006,15.5,15.5,17.5,16.5,13.5
161.365223,15.5,15.5,17.5,16.5,13.5
162.614545,15.5,15.5,17.5,16.5,14.5
163.864529,15.5,15.5,16.5,16.5,14.5
165.113437,15.5,15.5,16.5,16.5,14.5
165.113437,15.5,15.5,16.5,16.5,14.5
166.364058,15.5,15.5,16.5,16.5,14.5
167.614514,15.5,15.5,17.5,16.5,14.5
168.864527,15.5,15.5,16.5,16.5,14.5
170.117549,15.5,15.5,16.5,16.5,14.5
170.117549,15.5,15.5,16.5,16.5,14.5
171.364586,15.5,15.5,16.5,16.5,14.5
172.614533,15.5,15.5,16.5,16.5,14.5
173.864579,16.5,15.5,16.5,16.5,14.5
175.116186,16.5,15.5,16.5,16.5,14.5
175.116186,15.5,15.5,16.5,16.5,14.5
176.364513,15.5,15.5,16.5,16.5,14.5
177.614056,15.5,15.5,16.5,16.5,14.5
178.864469,15.5,15.5,16.5,16.5,14.5
180.115875,15.5,15.5,16.5,16.5,14.5
180.115875,15.5,15.5,16.5,16.5,14.5
181.364532,15.5,15.5,16.5,16.5,14.5
182.61449,15.5,15.5,16.5,16.5,14.5
183.86451,15.5,15.5,16.5,16.5,14.5
185.116115,15.5,15.5,16.5,16.5,14.5
185.116115,15.5,15.5,16.5,16.5,14.5
186.364588,15.5,15.5,16.5,16.5,14.5
187.614571,15.5,15.5,16.5,16.5,14.5
188.864501,15.5,15.5,16.5,16.5,14.5
190.115487,15.5,15.5,16.5,16.5,14.5
190.115487,15.5,15.5,16.5,16.5,14.5
191.364025,15.5,15.5,16.5,16.5,14.5
192.61452,15.5,15.5,16.5,16.5,14.5
193.863614,15.5,15.5,16.5,16.5,14.5
195.116214,15.5,15.5,16.5,16.5,14.5
195.116214,15.5,15.5,16.5,16.5,14.5
196.364545,15.5,15.5,16.5,16.5,14.5
197.614538,15.5,15.5,16.5,16.5,14.5
198.864532,15.5,15.5,16.5,16.5,14.5
200.116036,15.5,15.5,16.5,16.5,14.5
200.116036,16.5,15.5,16.5,16.5,14.5
201.364523,16.5,15.5,16.5,16.5,14.5
202.614511,15.5,15.5,16.5,16.5,14.5
203.863661,16.5,15.5,16.5,16.5,14.5
205.115033,15.5,15.5,16.5,16.5,14.5
205.115033,15.5,15.5,16.5,16.5,14.5
206.364574,15.5,15.5,16.5,16.5,14.5
207.614531,16.5,15.5,16.5,16.5,14.5
208.864512,16.5,15.5,16.5,16.5,14.5
210.115982,15.5,15.5,16.5,16.5,14.5
210.115982,15.5,15.5,15.5,16.5,14.5
211.364531,15.5,15.5,15.5,16.5,14.5
212.614508,16.5,15.5,16.5,16.5,14.5
213.864494,15.5,15.5,15.5,16.5,14.5
215.117472,15.5,15.5,16.5,16.5,14.5
215.117472,15.5,15.5,15.5,16.5,14.5
216.364026,15.5,15.5,15.5,16.5,14.5
217.612318,15.5,15.5,15.5,16.5,14.5
218.864492,15.5,15.5,15.5,16.5,14.5
220.115904,15.5,15.5,15.5,16.5,14.5
220.115904,15.5,15.5,15.5,16.5,14.5
221.364514,15.5,15.5,15.5,16.5,14.5
222.614503,15.5,15.5,15.5,15.5,14.5
223.864495,15.5,15.5,15.5,16.5,14.5
225.116253,15.5,15.5,16.5,15.5,14.5
225.116253,15.5,15.5,15.5,15.5,14.5
226.364022,15.5,15.5,15.5,15.5,14.5
227.614533,16.5,15.5,15.5,16.5,14.5
228.864499,15.5,15.5,15.5,15.5,14.5
230.115515,15.5,15.5,15.5,16.5,14.5
230.115515,16.5,15.5,15.5,16.5,14.5
231.364516,16.5,15.5,15.5,16.5,14.5
232.614499,15.5,15.5,15.5,16.5,14.5
233.864487,15.5,15.5,15.5,16.5,14.5
235.116147,15.5,15.5,15.5,16.5,14.5
235.116147,15.5,15.5,16.5,16.5,14.5
236.364548,15.5,15.5,16.5,16.5,14.5
237.614523,15.5,15.5,16.5,16.5,14.5
238.864496,15.5,15.5,15.5,16.5,14.5
240.116078,15.5,15.5,16.5,16.5,14.5
240.116078,15.5,15.5,16.5,16.5,14.5
241.364014,15.5,15.5,16.5,16.5,14.5
242.614011,15.5,15.5,16.5,16.5,14.5
243.864498,15.5,15.5,16.5,16.5,14.5
245.116135,16.5,15.5,15.5,16.5,14.5
245.116135,16.5,15.5,16.5,16.5,15.5
246.364542,16.5,15.5,16.5,16.5,15.5
247.61454,15.5,15.5,15.5,16.5,14.5
248.864508,15.5,15.5,15.5,16.5,14.5
250.115961,15.5,15.5,15.5,16.5,14.5
250.115961,15.5,15.5,15.5,16.5,14.5
251.364524,15.5,15.5,15.5,16.5,14.5
252.614544,15.5,15.5,15.5,16.5,14.5
253.864524,16.5,15.5,15.5,16.5,14.5
255.114948,15.5,15.5,15.5,16.5,14.5
255.114948,15.5,15.5,15.5,16.5,14.5
256.364035,15.5,15.5,15.5,16.5,14.5
257.614532,15.5,15.5,15.5,16.5,14.5
258.864513,15.5,15.5,15.5,16.5,14.5
260.117401,16.5,15.5,15.5,16.5,14.5
260.117401,16.5,15.5,15.5,16.5,14.5
261.364524,16.5,15.5,15.5,16.5,14.5
262.61455,15.5,15.5,15.5,16.5,14.5
263.864496,16.5,15.5,15.5,16.5,14.5
265.116102,15.5,15.5,15.5,16.5,14.5
265.116102,15.5,15.5,15.5,16.5,14.5
266.364517,15.5,15.5,15.5,16.5,14.5
267.614542,15.5,15.5,15.5,16.5,14.5
268.864073,15.5,15.5,15.5,16.5,14.5
270.116047,16.5,15.5,15.5,16.5,15.5
270.116047,15.5,15.5,15.5,16.5,15.5
271.364532,15.5,15.5,15.5,16.5,15.5
272.6145,15.5,15.5,15.5,16.5,15.5
273.864536,15.5,15.5,15.5,16.5,15.5
275.116203,15.5,15.5,15.5,15.5,15.5
275.116203,16.5,15.5,15.5,15.5,15.5
276.364508,16.5,15.5,15.5,15.5,15.5
