0.0,0.0
25.1137,918.455
26.114,918.525
27.114,918.495
28.1141,918.48
29.1135,918.545
30.1142,918.47
31.114,918.455
32.1141,918.475
33.1143,918.445
34.1142,918.475
35.1157,918.49
36.114000000000004,918.505
37.1134,918.48
38.114000000000004,918.485
39.1142,918.53
40.1142,918.47
41.1139,918.475
42.1141,918.47
43.1143,918.47
44.11600000000001,918.515
45.1148,918.505
46.1141,918.435
47.1142,918.525
48.114,918.465
49.1194,918.475
50.1134,918.46
51.1142,918.385
52.114,918.475
53.1162,918.485
54.1141,918.455
55.1143,918.45
56.1141,918.505
57.1143,918.515
58.1141,918.515
59.1142,918.48
60.1142,918.43
61.1142,918.535
62.1154,918.495
63.1142,918.47
64.1141,918.44
65.1144,918.43
66.11399999999999,918.515
67.1141,918.49
68.1141,918.48
69.1142,918.495
70.1142,918.5
71.116,918.485
72.11399999999999,918.49
73.1142,918.515
74.1146,918.475
75.1141,918.52
76.1148,918.48
77.11399999999999,918.51
78.11399999999999,918.48
79.1142,918.52
80.116,918.495
81.1142,918.49
82.11399999999999,918.47
83.1142,918.48
84.11399999999999,918.49
85.1144,918.44
86.11399999999999,918.45
87.1142,918.455
88.1137,918.48
89.1158,918.505
90.1141,918.51
91.1142,918.485
92.11399999999999,918.47
93.1142,918.505
94.1141,918.485
95.1143,918.47
96.11399999999999,918.535
97.1142,918.515
98.1159,918.535
99.1142,918.49
100.11399999999999,918.495
101.11399999999999,918.465
102.11399999999999,918.51
103.11399999999999,918.475
104.11399999999999,918.45
105.11399999999999,918.42
106.11399999999999,918.54
107.116,918.48
108.11399999999999,918.445
109.11399999999999,918.455
110.11399999999999,918.48
111.11399999999999,918.495
112.11399999999999,918.54
113.11399999999999,918.48
114.117,918.535
115.11399999999999,918.53
116.116,918.475
117.11399999999999,918.465
118.11399999999999,918.48
119.11399999999999,918.455
120.11399999999999,918.51
121.11399999999999,918.505
122.11399999999999,918.5
123.11399999999999,918.56
124.11399999999999,918.535
125.116,918.495
126.11399999999999,918.475
127.11399999999999,918.495
128.113,918.47
129.114,918.495
130.114,918.48
131.114,918.51
132.114,918.5
133.114,918.45
134.116,918.49
135.114,918.515
136.114,918.485
137.114,918.585
138.114,918.5
139.113,918.48
140.113,918.495
141.114,918.47
142.114,918.55
143.116,918.525
144.114,918.53
145.114,918.48
146.114,918.485
147.114,918.505
148.114,918.51
149.114,918.505
150.114,918.49
151.114,918.49
152.116,918.52
153.114,918.45
154.114,918.47
155.114,918.475
156.114,918.505
157.114,918.47
158.114,918.5
159.114,918.515
160.114,918.5
161.114,918.505
162.113,918.505
163.114,918.6
164.113,918.49
165.113,918.43
166.113,918.44
167.114,918.45
168.113,918.445
169.114,918.39
170.115,918.43
171.114,918.44
172.113,918.43
173.114,918.4
174.113,918.4
175.114,918.33
176.113,918.365
177.113,918.39
178.113,918.42
179.114,918.425
180.113,918.42
181.114,918.445
182.113,918.44
183.114,918.385
184.114,918.43
185.114,918.415
186.114,918.4
187.114,918.405
188.115,918.41
189.114,918.415
190.113,918.4
191.114,918.385
192.113,918.39
193.114,918.38
194.113,918.395
195.114,918.39
196.113,918.34
197.11599999999999,918.45
198.113,918.425
199.114,918.375
200.114,918.43
201.114,918.43
202.113,918.405
203.114,918.4
204.113,918.45
205.114,918.445
206.115,918.41
207.114,918.42
208.113,918.435
209.113,918.45
210.114,918.445
211.114,918.405
212.113,918.4
213.114,918.45
214.113,918.4
215.115,918.42
216.113,918.425
217.113,918.435
218.114,918.41
219.114,918.395
220.113,918.43
221.114,918.43
222.114,918.405
223.114,918.385
224.115,918.37
225.114,918.45
226.113,918.375
227.114,918.365
228.113,918.355
229.114,918.36
230.113,918.355
231.114,918.345
232.113,918.37
233.11599999999999,918.335
234.113,918.295
235.114,918.32
236.114,918.36
237.114,918.305
238.113,918.33
239.115,918.265
240.114,918.24
241.114,918.315
242.115,918.07
243.113,917.79
244.114,917.305
245.114,916.955
246.113,916.59
247.114,916.12
248.114,915.765
249.114,915.28
250.114,914.905
251.11599999999999,914.51
252.113,914.05
253.114,913.595
254.113,913.26
255.113,912.81
256.113,912.395
257.11400000000003,911.95
258.113,911.515
259.11400000000003,911.1
260.115,910.695
261.11400000000003,910.265
262.113,909.785
263.11400000000003,909.385
264.113,908.965
265.11400000000003,908.5
266.113,908.09
267.113,907.655
268.113,907.225
269.115,906.805
270.11400000000003,906.37
271.11400000000003,905.975
272.11400000000003,905.47
273.11400000000003,905.085
274.113,904.675
275.11400000000003,904.18
276.11400000000003,903.735
277.11400000000003,903.375
278.115,902.94
279.11400000000003,902.465
280.113,902.035
281.11400000000003,901.595
282.113,901.16
283.11400000000003,900.71
284.113,900.295
285.11400000000003,899.835
286.11400000000003,899.375
287.115,899.015
288.113,898.59
289.11400000000003,898.145
290.11400000000003,897.68
291.11400000000003,897.32
292.113,896.86
293.11400000000003,896.48
294.113,896.075
295.11400000000003,895.58
296.116,895.22
297.11400000000003,894.78
298.11400000000003,894.41
299.11400000000003,893.95
300.11400000000003,893.535
301.11400000000003,893.115
302.11400000000003,892.755
303.11400000000003,892.33
304.12,891.865
305.116,891.52
306.113,891.085
307.113,890.645
308.11400000000003,890.24
309.11400000000003,889.855
310.11400000000003,889.375
311.11400000000003,889.025
312.11400000000003,888.59
313.115,888.115
314.115,887.765
315.11400000000003,887.27
316.113,886.9
317.11400000000003,886.5
318.113,886.055
319.11400000000003,885.655
320.113,885.23
321.11400000000003,884.75
322.113,884.39
323.116,883.975
324.113,883.55
325.11400000000003,883.135
326.11400000000003,882.76
327.11400000000003,882.335
328.11300000000006,881.935
329.11400000000003,881.445
330.11300000000006,881.08
331.11400000000003,880.69
332.12,880.265
333.11400000000003,879.87
334.11300000000006,879.48
335.11400000000003,879.03
336.11300000000006,878.66
337.11400000000003,878.28
338.11300000000006,877.84
339.11400000000003,877.405
340.11400000000003,876.995
341.116,876.595
342.11400000000003,876.185
343.11400000000003,875.765
344.11300000000006,875.38
345.11300000000006,874.98
346.11300000000006,874.555
347.11400000000003,874.17
348.11300000000006,873.735
349.11400000000003,873.365
350.115,872.89
351.11400000000003,872.57
352.11300000000006,872.14
353.11300000000006,871.71
354.11300000000006,871.32
355.11400000000003,870.87
356.11300000000006,870.42
357.11300000000006,870.055
358.11300000000006,869.7
359.116,869.235
360.11400000000003,868.815
361.11400000000003,868.445
362.11300000000006,868.035
363.11400000000003,867.635
364.11300000000006,867.2
365.11400000000003,866.755
366.11400000000003,866.34
367.11400000000003,865.93
368.115,865.58
369.11400000000003,865.12
370.11300000000006,864.68
371.11300000000006,864.285
372.11400000000003,863.88
373.115,863.395
374.11300000000006,862.98
375.11400000000003,862.57
376.11300000000006,862.2
377.115,861.72
378.11300000000006,861.32
379.11300000000006,860.945
380.11400000000003,860.55
381.11400000000003,860.075
382.11300000000006,859.655
383.11400000000003,859.285
384.11300000000006,858.87
385.11400000000003,858.425
386.116,858.045
387.11400000000003,857.605
388.11300000000006,857.19
389.11400000000003,856.755
390.11400000000003,856.335
391.11400000000003,855.945
392.11300000000006,855.53
393.11400000000003,855.085
394.11300000000006,854.73
395.115,854.245
396.11300000000006,853.885
397.11300000000006,853.46
398.11300000000006,852.98
399.11400000000003,852.645
400.11400000000003,852.185
401.11400000000003,851.82
402.11400000000003,851.41
403.11400000000003,851.045
404.115,850.555
405.11400000000003,850.135
406.11300000000006,849.77
407.11400000000003,849.365
408.11300000000006,848.965
409.11300000000006,848.595
410.11300000000006,848.125
411.11400000000003,847.75
412.11300000000006,847.36
413.115,846.94
414.11300000000006,846.54
415.11400000000003,846.075
416.11400000000003,845.685
417.11400000000003,845.325
418.11400000000003,844.905
419.11400000000003,844.415
420.11400000000003,844.15
421.11400000000003,843.705
422.115,843.33
423.11400000000003,842.895
424.11300000000006,842.47
425.11400000000003,842.115
426.11300000000006,841.68
427.11400000000003,841.29
428.11300000000006,840.915
429.11400000000003,840.515
430.11400000000003,840.09
431.11400000000003,839.675
432.11300000000006,839.34
433.11400000000003,838.91
434.11800000000005,838.59
435.11300000000006,838.165
436.11300000000006,837.77
437.11400000000003,837.315
438.11300000000006,836.955
439.11400000000003,836.575
440.116,836.175
441.11400000000003,835.74
442.11300000000006,835.345
443.11400000000003,834.975
444.11300000000006,834.55
445.11400000000003,834.155
446.11300000000006,833.83
447.11400000000003,833.36
448.11300000000006,833.025
449.116,832.65
450.11400000000003,832.23
451.11400000000003,831.855
452.11300000000006,831.415
453.11400000000003,831.015
454.11300000000006,830.635
455.11400000000003,830.25
456.11400000000003,829.86
457.11400000000003,829.44
458.115,829.04
459.11400000000003,828.705
460.11300000000006,828.35
461.11400000000003,827.935
462.11400000000003,827.53
463.11400000000003,827.155
464.11300000000006,826.735
465.11400000000003,826.315
466.11400000000003,825.995
467.116,825.49
468.11400000000003,825.13
469.11400000000003,824.735
470.11400000000003,824.365
471.11400000000003,823.935
472.11300000000006,823.56
473.11400000000003,823.165
474.11300000000006,822.74
475.11400000000003,822.38
476.115,822.01
477.11300000000006,821.545
478.11300000000006,821.17
479.11400000000003,820.785
480.11400000000003,820.345
481.11400000000003,820.01
482.11300000000006,819.535
483.11400000000003,819.185
484.11300000000006,818.805
485.115,818.34
486.11300000000006,817.965
487.11400000000003,817.63
488.11300000000006,817.16
489.11400000000003,816.79
490.11300000000006,816.435
491.11400000000003,815.99
492.11400000000003,815.595
493.11400000000003,815.26
494.11699999999996,814.82
495.11400000000003,814.44
496.11400000000003,814.04
497.11400000000003,813.62
498.11300000000006,813.2
499.11400000000003,812.835
500.11400000000003,812.37
501.11400000000003,812.08
502.11300000000006,811.63
503.115,811.19
504.11300000000006,810.83
505.11400000000003,810.495
506.11300000000006,810.085
507.11300000000006,809.705
508.11300000000006,809.26
509.11400000000003,808.87
510.11400000000003,808.52
511.11400000000003,808.065
512.115,807.71
513.114,807.375
514.113,806.945
515.114,806.52
516.114,806.15
517.114,805.785
518.113,805.33
519.114,804.995
520.113,804.58
521.116,804.15
522.113,803.835
523.113,803.425
524.113,803.05
525.114,802.635
526.114,802.285
527.114,801.83
528.113,801.555
529.114,801.13
530.115,800.74
531.114,800.355
532.113,800.0
533.114,799.54
534.113,799.19
535.114,798.78
536.113,798.375
537.113,798.03
538.113,797.61
539.115,797.175
540.113,796.775
541.114,796.45
542.114,796.04
543.114,795.655
544.113,795.245
545.114,794.8
546.114,794.465
547.114,794.05
548.115,793.62
549.114,793.27
550.113,792.85
551.114,792.435
552.113,792.1
553.114,791.665
554.113,791.25
555.114,790.895
556.113,790.515
557.116,790.03
558.113,789.665
559.12,789.24
560.114,788.81
561.114,788.455
562.113,788.025
563.113,787.675
564.113,787.28
565.114,786.92
566.115,786.475
567.114,786.12
568.113,785.685
569.113,785.265
570.113,784.84
571.114,784.48
572.113,784.07
573.114,783.685
574.113,783.265
575.115,782.79
576.113,782.445
577.114,782.04
578.114,781.565
579.114,781.25
580.114,780.825
581.114,780.405
582.113,780.0
583.114,779.625
584.114,779.18
585.114,778.86
586.114,778.455
587.114,778.02
588.113,777.67
589.113,777.23
590.114,776.865
591.114,776.43
592.113,776.035
593.116,775.655
594.114,775.255
595.114,774.83
596.114,774.385
597.114,774.03
598.113,773.58
599.114,773.19
600.113,772.815
601.114,772.42
602.114,772.0
603.114,771.655
604.114,771.23
605.114,770.835
606.113,770.485
607.114,770.065
608.114,769.655
609.113,769.265
610.113,768.845
611.114,768.465
612.113,768.075
613.114,767.73
614.113,767.33
615.114,766.955
616.114,766.53
617.113,766.14
618.113,765.855
619.114,765.44
620.115,765.02
621.114,764.67
622.113,764.245
623.114,763.895
624.119,763.55
625.114,763.125
626.114,762.755
627.114,762.32
628.114,761.945
629.115,761.62
630.114,761.215
631.114,760.845
632.113,760.45
633.114,760.065
634.114,759.655
635.114,759.3
636.113,758.915
637.113,758.565
638.115,758.19
639.113,757.77
640.113,757.355
641.114,757.045
642.116,756.58
643.114,756.195
644.113,755.815
645.114,755.455
646.113,755.075
647.116,754.655
648.113,754.275
649.114,753.815
650.114,753.515
651.114,753.11
652.113,752.73
653.113,752.36
654.113,751.925
655.114,751.52
656.1160000000001,751.175
657.1139999999999,750.815
658.113,750.44
659.1139999999999,750.075
660.113,749.68
661.1139999999999,749.285
662.113,748.89
663.1139999999999,748.525
664.1139999999999,748.135
665.117,747.77
666.113,747.43
667.113,747.025
668.113,746.685
669.1139999999999,746.305
670.113,745.915
671.1139999999999,745.52
672.113,745.21
673.1139999999999,744.795
674.115,744.415
675.1139999999999,744.06
676.113,743.695
677.113,743.325
678.113,742.91
679.1139999999999,742.56
680.1139999999999,742.17
681.1139999999999,741.795
682.113,741.41
683.1160000000001,741.0
684.1139999999999,740.645
685.1139999999999,740.305
686.113,739.87
687.1139999999999,739.55
688.113,739.185
689.1139999999999,738.79
690.113,738.445
691.1139999999999,738.045
692.115,737.71
693.1139999999999,737.315
694.113,736.93
695.1139999999999,736.615
696.115,736.195
697.115,735.795
698.113,735.465
699.1139999999999,735.075
700.1139999999999,734.715
701.115,734.345
702.113,733.995
703.113,733.665
704.113,733.265
705.1139999999999,732.905
706.1139999999999,732.54
707.1139999999999,732.145
708.113,731.81
709.1139999999999,731.5
710.115,731.085
711.1139999999999,730.74
712.113,730.485
713.1139999999999,730.05
714.1139999999999,729.7
715.1139999999999,729.395
716.113,729.035
717.1139999999999,728.64
718.113,728.305
719.115,727.95
720.1139999999999,727.59
721.1139999999999,727.245
722.113,726.875
723.1139999999999,726.525
724.113,726.205
725.1139999999999,725.855
726.113,725.435
727.1139999999999,725.105
728.115,724.8
729.113,724.41
730.113,724.035
731.1139999999999,723.675
732.113,723.375
733.1139999999999,722.95
734.113,722.645
735.1139999999999,722.25
736.1139999999999,721.945
737.115,721.525
738.1139999999999,721.235
739.1139999999999,720.83
740.1139999999999,720.45
741.113,720.075
742.113,719.8
743.1139999999999,719.385
744.113,719.04
745.1139999999999,718.71
746.115,718.305
747.1139999999999,717.97
748.113,717.655
749.1160000000001,717.38
750.1139999999999,716.93
751.1139999999999,716.635
752.113,716.23
753.1139999999999,715.93
754.113,715.575
755.115,715.195
756.1139999999999,714.94
757.1139999999999,714.555
758.1139999999999,714.165
759.1139999999999,713.87
760.1139999999999,713.575
761.1139999999999,713.175
762.113,712.84
763.1139999999999,712.47
764.115,712.12
765.1139999999999,711.825
766.113,711.43
767.1139999999999,711.095
768.113,710.725
769.1139999999999,710.4
770.1139999999999,710.035
771.1139999999999,709.725
772.113,709.335
773.115,709.035
774.1139999999999,708.725
775.1139999999999,708.32
776.1139999999999,708.005
777.1139999999999,707.64
778.113,707.29
779.1139999999999,706.94
780.1139999999999,706.57
781.1139999999999,706.22
782.115,705.895
783.1139999999999,705.535
784.113,705.235
785.1139999999999,704.895
786.1139999999999,704.55
787.1139999999999,704.15
788.1139999999999,703.86
789.1139999999999,703.53
790.113,703.115
791.115,702.805
792.113,702.48
793.1139999999999,702.105
794.113,701.795
795.1139999999999,701.47
796.113,701.11
797.1139999999999,700.835
798.1139999999999,700.505
799.113,700.105
800.1160000000001,699.76
801.1139999999999,699.47
802.1139999999999,699.125
803.1139999999999,698.79
804.1139999999999,698.43
805.1139999999999,698.025
806.1139999999999,697.725
807.1139999999999,697.415
808.113,696.975
809.115,696.615
810.1139999999999,696.32
811.1139999999999,696.0
812.113,695.665
813.1139999999999,695.375
814.12,695.015
815.1139999999999,694.7
816.1139999999999,694.355
817.1139999999999,694.025
818.1139999999999,693.635
819.113,693.36
820.113,692.965
821.1139999999999,692.605
822.113,692.355
823.1139999999999,692.04
824.113,691.675
825.1139999999999,691.35
826.1139999999999,691.005
827.1160000000001,690.635
828.113,690.345
