HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 07:29:39 CEST,111.364567,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:40 CEST,112.614514,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:40 CEST,113.864063,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:41 CEST,115.116286,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:41 CEST,115.116286,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:42 CEST,116.364588,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:42 CEST,117.614602,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:43 CEST,118.864533,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:44 CEST,120.115991,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:44 CEST,120.115991,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:44 CEST,121.364525,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:45 CEST,122.614511,15.500000,15.500000,16.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:45 CEST,123.864498,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:46 CEST,125.118147,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:46 CEST,125.118147,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:47 CEST,126.364013,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:47 CEST,127.612353,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:48 CEST,128.864590,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:49 CEST,130.116003,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:49 CEST,130.116003,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:49 CEST,131.364598,15.500000,15.500000,16.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:50 CEST,132.614580,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:50 CEST,133.864510,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:51 CEST,135.116215,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:51 CEST,135.116215,15.500000,15.500000,16.500000,15.500000,13.500000
A1,Fri 2021-07-16 07:29:52 CEST,136.364569,15.500000,15.500000,16.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:29:52 CEST,137.614507,16.500000,15.500000,16.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:53 CEST,138.864035,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:29:54 CEST,140.113474,15.500000,15.500000,16.500000,15.500000,14.500000
